experiment,cell_name,numSites,simulation_paramstrueBrlen,estBrlen,simulation_params,trueBrlen
s8c1,b'197_8',k50,,0.784411822737813,sep_2_spalin,0.726
s8c1,b'216_12',k50,,0.005000016272003783,sep_2_spalin,0.114
s8c1,b'216_11',k50,,0.4362819548191889,sep_2_spalin,0.114
s8c1,b'140_3',k50,,0.28822911097002063,sep_2_spalin,0.384
s8c1,b'198_5',k50,,0.3150101207953397,sep_2_spalin,0.34800000000000003
s8c1,b'216_8',k50,,0.2536481852835172,sep_2_spalin,0.108
s8c1,b'216_7',k50,,0.005000003793099618,sep_2_spalin,0.108
s8c1,b'194_6',k50,,0.18495389985510027,sep_2_spalin,0.324
s8c1,b'216_10',k50,,0.052266963908996135,sep_2_spalin,0.132
s8c1,b'216_9',k50,,0.052263779626777765,sep_2_spalin,0.132
s8c1,b'73_1',k50,,0.24951520010507566,sep_2_spalin,0.28200000000000003
s8c1,b'168_1',k50,,0.25112488763901875,sep_2_spalin,0.5700000000000001
s8c1,b'216_2',k50,,0.3681795957073166,sep_2_spalin,0.28800000000000003
s8c1,b'216_1',k50,,0.3681820786589048,sep_2_spalin,0.28800000000000003
s8c1,b'157_2',k50,,0.5536426631041936,sep_2_spalin,0.504
s8c1,b'208_5',k50,,0.07812820874902446,sep_2_spalin,0.306
s8c1,b'216_6',k50,,0.07177249113013423,sep_2_spalin,0.048
s8c1,b'216_5',k50,,0.07177274609653365,sep_2_spalin,0.048
s8c1,b'203_3',k50,,0.24418071548344253,sep_2_spalin,0.276
s8c1,b'216_4',k50,,0.03306723476291229,sep_2_spalin,0.078
s8c1,b'216_3',k50,,0.03306629011463177,sep_2_spalin,0.078
s8c1,b'26_1',k200,,0.1236265652193344,sep_2_spalin,0.15
s8c1,b'76_3',k200,,0.256727698772862,sep_2_spalin,0.3
s8c1,b'197_8',k200,,0.7469709012479305,sep_2_spalin,0.726
s8c1,b'216_12',k200,,0.1833640092788461,sep_2_spalin,0.114
s8c1,b'216_11',k200,,0.08159675305459312,sep_2_spalin,0.114
s8c1,b'140_3',k200,,0.4324779663044937,sep_2_spalin,0.384
s8c1,b'198_5',k200,,0.4096450633826522,sep_2_spalin,0.34800000000000003
s8c1,b'216_8',k200,,0.1275062824834459,sep_2_spalin,0.108
s8c1,b'216_7',k200,,0.0847450422566106,sep_2_spalin,0.108
s8c1,b'194_6',k200,,0.2523728813100764,sep_2_spalin,0.324
s8c1,b'216_10',k200,,0.09275199225235016,sep_2_spalin,0.132
s8c1,b'216_9',k200,,0.13993778254109848,sep_2_spalin,0.132
s8c1,b'73_1',k200,,0.2849502689578449,sep_2_spalin,0.28200000000000003
s8c1,b'168_1',k200,,0.5656872840627676,sep_2_spalin,0.5700000000000001
s8c1,b'216_2',k200,,0.2725924608480093,sep_2_spalin,0.28800000000000003
s8c1,b'216_1',k200,,0.2725923419138431,sep_2_spalin,0.28800000000000003
s8c1,b'157_2',k200,,0.5901180633025338,sep_2_spalin,0.504
s8c1,b'208_5',k200,,0.360529302632576,sep_2_spalin,0.306
s8c1,b'216_6',k200,,0.044939588787977776,sep_2_spalin,0.048
s8c1,b'216_5',k200,,0.04493944747244661,sep_2_spalin,0.048
s8c1,b'203_3',k200,,0.2323291915867101,sep_2_spalin,0.276
s8c1,b'216_4',k200,,0.03921243732916598,sep_2_spalin,0.078
s8c1,b'216_3',k200,,0.039213089157472,sep_2_spalin,0.078
s2c8,b'62_1',k10,,0.2971269891079316,sep_05_spalin,0.366
s2c8,b'150_4',k10,,0.4149504557821919,sep_05_spalin,0.528
s2c8,b'207_12',k10,,0.005000000000501496,sep_05_spalin,0.342
s2c8,b'216_15',k10,,0.00500000000643353,sep_05_spalin,0.054
s2c8,b'216_14',k10,,0.22877066082983283,sep_05_spalin,0.054
s2c8,b'205_9',k10,,0.22722095797474362,sep_05_spalin,0.33
s2c8,b'216_13',k10,,0.005,sep_05_spalin,0.066
s2c8,b'216_12',k10,,0.47644595738488776,sep_05_spalin,0.066
s2c8,b'109_1',k10,,0.3052898183611783,sep_05_spalin,0.28200000000000003
s2c8,b'165_1',k10,,1.442383826611405,sep_05_spalin,0.336
s2c8,b'216_1',k10,,0.0050000000044159955,sep_05_spalin,0.306
s2c8,b'212_2',k10,,1.3352022876198364,sep_05_spalin,0.28200000000000003
s2c8,b'216_3',k10,,0.005000000027487367,sep_05_spalin,0.024
s2c8,b'216_2',k10,,0.0746259139645937,sep_05_spalin,0.024
s2c8,b'158_2',k10,,0.3168800463143136,sep_05_spalin,0.294
s2c8,b'214_4',k10,,1.442383827683309,sep_05_spalin,0.336
s2c8,b'216_5',k10,,0.0419489503932613,sep_05_spalin,0.012
s2c8,b'216_4',k10,,0.041926111393996365,sep_05_spalin,0.012
s2c8,b'205_4',k10,,0.005,sep_05_spalin,0.28200000000000003
s2c8,b'216_7',k10,,0.05433501048188054,sep_05_spalin,0.066
s2c8,b'216_6',k10,,0.05431222171938874,sep_05_spalin,0.066
s2c8,b'62_1',k50,,0.34040640149801094,sep_05_spalin,0.366
s2c8,b'150_4',k50,,0.6143236784488875,sep_05_spalin,0.528
s2c8,b'207_12',k50,,0.6041203289787913,sep_05_spalin,0.342
s2c8,b'216_15',k50,,0.098027637398818,sep_05_spalin,0.054
s2c8,b'216_14',k50,,0.09802558790944359,sep_05_spalin,0.054
s2c8,b'205_9',k50,,0.29375440651164636,sep_05_spalin,0.33
s2c8,b'216_13',k50,,0.1420800563773602,sep_05_spalin,0.066
s2c8,b'216_12',k50,,0.005,sep_05_spalin,0.066
s2c8,b'109_1',k50,,0.322873596166118,sep_05_spalin,0.28200000000000003
s2c8,b'165_1',k50,,0.34101263148426425,sep_05_spalin,0.336
s2c8,b'216_1',k50,,0.06798268575236675,sep_05_spalin,0.306
s2c8,b'212_2',k50,,0.2756753885373693,sep_05_spalin,0.28200000000000003
s2c8,b'216_3',k50,,0.060895079000488225,sep_05_spalin,0.024
s2c8,b'216_2',k50,,0.005,sep_05_spalin,0.024
s2c8,b'158_2',k50,,0.1518281287052284,sep_05_spalin,0.294
s2c8,b'214_4',k50,,0.35604443940178054,sep_05_spalin,0.336
s2c8,b'216_5',k50,,0.0189051461313826,sep_05_spalin,0.012
s2c8,b'216_4',k50,,0.018905184062461212,sep_05_spalin,0.012
s2c8,b'205_4',k50,,0.3557543087323719,sep_05_spalin,0.28200000000000003
s2c8,b'216_7',k50,,0.005,sep_05_spalin,0.066
s2c8,b'216_6',k50,,0.17829197273670136,sep_05_spalin,0.066
s2c8,b'62_1',k200,,0.27971046165130276,sep_05_spalin,0.366
s2c8,b'150_4',k200,,0.6097130679691783,sep_05_spalin,0.528
s2c8,b'207_12',k200,,0.33934739217600873,sep_05_spalin,0.342
s2c8,b'216_15',k200,,0.07401264081945937,sep_05_spalin,0.054
s2c8,b'216_14',k200,,0.03676884860686657,sep_05_spalin,0.054
s2c8,b'205_9',k200,,0.4074840543350309,sep_05_spalin,0.33
s2c8,b'216_13',k200,,0.1351330058279971,sep_05_spalin,0.066
s2c8,b'216_12',k200,,0.05729143471987725,sep_05_spalin,0.066
s2c8,b'109_1',k200,,0.2504296724903738,sep_05_spalin,0.28200000000000003
s2c8,b'165_1',k200,,0.27639042489447374,sep_05_spalin,0.336
s2c8,b'216_1',k200,,0.3740532968097386,sep_05_spalin,0.306
s2c8,b'212_2',k200,,0.3419492517348315,sep_05_spalin,0.28200000000000003
s2c8,b'216_3',k200,,0.01749715113937744,sep_05_spalin,0.024
s2c8,b'216_2',k200,,0.017496220226761845,sep_05_spalin,0.024
s2c8,b'158_2',k200,,0.31240674559345466,sep_05_spalin,0.294
s2c8,b'214_4',k200,,0.2754872632109301,sep_05_spalin,0.336
s2c8,b'216_5',k200,,0.009941119025043311,sep_05_spalin,0.012
s2c8,b'216_4',k200,,0.01019394975055237,sep_05_spalin,0.012
s2c8,b'205_4',k200,,0.1961532042686573,sep_05_spalin,0.28200000000000003
s2c8,b'216_7',k200,,0.11680001783115876,sep_05_spalin,0.066
s2c8,b'216_6',k200,,0.04454992397732693,sep_05_spalin,0.066
s2c8,b'62_1',k10,,0.31066579224587726,sep_1_spalin,0.366
s2c8,b'150_4',k10,,0.3555246635706511,sep_1_spalin,0.528
s2c8,b'207_12',k10,,0.005000000000254237,sep_1_spalin,0.342
s2c8,b'216_15',k10,,0.005,sep_1_spalin,0.054
s2c8,b'216_14',k10,,0.17570378345150156,sep_1_spalin,0.054
s2c8,b'205_9',k10,,0.4532915750783354,sep_1_spalin,0.33
s2c8,b'216_13',k10,,0.005000000000334952,sep_1_spalin,0.066
s2c8,b'216_12',k10,,0.45825896472766464,sep_1_spalin,0.066
s2c8,b'109_1',k10,,0.23197370819355959,sep_1_spalin,0.28200000000000003
s2c8,b'165_1',k10,,1.4423838277709342,sep_1_spalin,0.336
s2c8,b'216_1',k10,,0.005,sep_1_spalin,0.306
s2c8,b'212_2',k10,,1.3640158129099027,sep_1_spalin,0.28200000000000003
s2c8,b'216_3',k10,,0.09111379457849952,sep_1_spalin,0.024
s2c8,b'216_2',k10,,0.005000000000178583,sep_1_spalin,0.024
s2c8,b'158_2',k10,,0.36420050281782557,sep_1_spalin,0.294
s2c8,b'214_4',k10,,1.0428274521013468,sep_1_spalin,0.336
s2c8,b'216_5',k10,,0.005000000000889382,sep_1_spalin,0.012
s2c8,b'216_4',k10,,0.07680421647688072,sep_1_spalin,0.012
s2c8,b'205_4',k10,,0.005,sep_1_spalin,0.28200000000000003
s2c8,b'216_7',k10,,0.005,sep_1_spalin,0.066
s2c8,b'216_6',k10,,0.1434437283650931,sep_1_spalin,0.066
s2c8,b'62_1',k50,,0.34206676246615536,sep_1_spalin,0.366
s2c8,b'150_4',k50,,0.6009952791103206,sep_1_spalin,0.528
s2c8,b'207_12',k50,,0.6320313115035202,sep_1_spalin,0.342
s2c8,b'216_15',k50,,0.08512279086912293,sep_1_spalin,0.054
s2c8,b'216_14',k50,,0.08512359003023251,sep_1_spalin,0.054
s2c8,b'205_9',k50,,0.3057378046557243,sep_1_spalin,0.33
s2c8,b'216_13',k50,,0.13554120202749914,sep_1_spalin,0.066
s2c8,b'216_12',k50,,0.005,sep_1_spalin,0.066
s2c8,b'109_1',k50,,0.3105494962654014,sep_1_spalin,0.28200000000000003
s2c8,b'165_1',k50,,0.3915336896053676,sep_1_spalin,0.336
s2c8,b'216_1',k50,,0.0747943442899819,sep_1_spalin,0.306
s2c8,b'212_2',k50,,0.27909021896151137,sep_1_spalin,0.28200000000000003
s2c8,b'216_3',k50,,0.06760800713829702,sep_1_spalin,0.024
s2c8,b'216_2',k50,,0.005,sep_1_spalin,0.024
s2c8,b'158_2',k50,,0.19508987600115824,sep_1_spalin,0.294
s2c8,b'214_4',k50,,0.2932906297407555,sep_1_spalin,0.336
s2c8,b'216_5',k50,,0.005000001308266163,sep_1_spalin,0.012
s2c8,b'216_4',k50,,0.032699873127444136,sep_1_spalin,0.012
s2c8,b'205_4',k50,,0.29291229856729417,sep_1_spalin,0.28200000000000003
s2c8,b'216_7',k50,,0.005,sep_1_spalin,0.066
s2c8,b'216_6',k50,,0.19502978295267165,sep_1_spalin,0.066
s2c8,b'62_1',k200,,0.27994279229653896,sep_1_spalin,0.366
s2c8,b'150_4',k200,,0.607176503925886,sep_1_spalin,0.528
s2c8,b'207_12',k200,,0.3436158182114203,sep_1_spalin,0.342
s2c8,b'216_15',k200,,0.07016429687911847,sep_1_spalin,0.054
s2c8,b'216_14',k200,,0.03494510628226146,sep_1_spalin,0.054
s2c8,b'205_9',k200,,0.4123997346741277,sep_1_spalin,0.33
s2c8,b'216_13',k200,,0.13497808676974235,sep_1_spalin,0.066
s2c8,b'216_12',k200,,0.057475176432419936,sep_1_spalin,0.066
s2c8,b'109_1',k200,,0.24819858175319384,sep_1_spalin,0.28200000000000003
s2c8,b'165_1',k200,,0.28299072980159923,sep_1_spalin,0.336
s2c8,b'216_1',k200,,0.3763205034139884,sep_1_spalin,0.306
s2c8,b'212_2',k200,,0.3441740325688426,sep_1_spalin,0.28200000000000003
s2c8,b'216_3',k200,,0.01974477217979929,sep_1_spalin,0.024
s2c8,b'216_2',k200,,0.01974947533234351,sep_1_spalin,0.024
s2c8,b'158_2',k200,,0.3223351812636012,sep_1_spalin,0.294
s2c8,b'214_4',k200,,0.25681594970951427,sep_1_spalin,0.336
s2c8,b'216_5',k200,,0.0050000302965332805,sep_1_spalin,0.012
s2c8,b'216_4',k200,,0.01667327045088181,sep_1_spalin,0.012
s2c8,b'205_4',k200,,0.18261677664627882,sep_1_spalin,0.28200000000000003
s2c8,b'216_7',k200,,0.12033189135456525,sep_1_spalin,0.066
s2c8,b'216_6',k200,,0.04480573873748988,sep_1_spalin,0.066
s2c8,b'62_1',k10,,0.3155135457661502,sep_2_spalin,0.366
s2c8,b'150_4',k10,,0.3330416731230112,sep_2_spalin,0.528
s2c8,b'207_12',k10,,0.005000000000840706,sep_2_spalin,0.342
s2c8,b'216_15',k10,,0.005000000002581855,sep_2_spalin,0.054
s2c8,b'216_14',k10,,0.2951070617252209,sep_2_spalin,0.054
s2c8,b'205_9',k10,,0.3546874740136397,sep_2_spalin,0.33
s2c8,b'216_13',k10,,0.005000000001735287,sep_2_spalin,0.066
s2c8,b'216_12',k10,,0.5633968774123036,sep_2_spalin,0.066
s2c8,b'109_1',k10,,0.2261084346803566,sep_2_spalin,0.28200000000000003
s2c8,b'165_1',k10,,1.4423838277709342,sep_2_spalin,0.336
s2c8,b'216_1',k10,,0.005000000066161599,sep_2_spalin,0.306
s2c8,b'212_2',k10,,1.3060057226724593,sep_2_spalin,0.28200000000000003
s2c8,b'216_3',k10,,0.005,sep_2_spalin,0.024
s2c8,b'216_2',k10,,0.2908179049414726,sep_2_spalin,0.024
s2c8,b'158_2',k10,,0.30949091681688007,sep_2_spalin,0.294
s2c8,b'214_4',k10,,1.1779031080768894,sep_2_spalin,0.336
s2c8,b'216_5',k10,,0.005,sep_2_spalin,0.012
s2c8,b'216_4',k10,,0.19948872471544024,sep_2_spalin,0.012
s2c8,b'205_4',k10,,0.005000000000240004,sep_2_spalin,0.28200000000000003
s2c8,b'216_7',k10,,0.0050000000438490955,sep_2_spalin,0.066
s2c8,b'216_6',k10,,0.19475480004920448,sep_2_spalin,0.066
s2c8,b'62_1',k50,,0.34280837085594973,sep_2_spalin,0.366
s2c8,b'150_4',k50,,0.6000691984722177,sep_2_spalin,0.528
s2c8,b'207_12',k50,,0.6112556615004942,sep_2_spalin,0.342
s2c8,b'216_15',k50,,0.10840865588973236,sep_2_spalin,0.054
s2c8,b'216_14',k50,,0.10841644724610325,sep_2_spalin,0.054
s2c8,b'205_9',k50,,0.29554436768367115,sep_2_spalin,0.33
s2c8,b'216_13',k50,,0.16511042732770279,sep_2_spalin,0.066
s2c8,b'216_12',k50,,0.0050000003829119045,sep_2_spalin,0.066
s2c8,b'109_1',k50,,0.31393296989570374,sep_2_spalin,0.28200000000000003
s2c8,b'165_1',k50,,0.3546078017165716,sep_2_spalin,0.336
s2c8,b'216_1',k50,,0.06605004436053186,sep_2_spalin,0.306
s2c8,b'212_2',k50,,0.26284011184936307,sep_2_spalin,0.28200000000000003
s2c8,b'216_3',k50,,0.1056896156042832,sep_2_spalin,0.024
s2c8,b'216_2',k50,,0.005000001167085391,sep_2_spalin,0.024
s2c8,b'158_2',k50,,0.17175875701249896,sep_2_spalin,0.294
s2c8,b'214_4',k50,,0.2960557968231708,sep_2_spalin,0.336
s2c8,b'216_5',k50,,0.005000001576337861,sep_2_spalin,0.012
s2c8,b'216_4',k50,,0.06015159891400237,sep_2_spalin,0.012
s2c8,b'205_4',k50,,0.29574553615834664,sep_2_spalin,0.28200000000000003
s2c8,b'216_7',k50,,0.005,sep_2_spalin,0.066
s2c8,b'216_6',k50,,0.20342926792644714,sep_2_spalin,0.066
s2c8,b'62_1',k200,,0.2801563119018473,sep_2_spalin,0.366
s2c8,b'150_4',k200,,0.607063303880834,sep_2_spalin,0.528
s2c8,b'207_12',k200,,0.3398010364456046,sep_2_spalin,0.342
s2c8,b'216_15',k200,,0.07633921545195824,sep_2_spalin,0.054
s2c8,b'216_14',k200,,0.03796296990592775,sep_2_spalin,0.054
s2c8,b'205_9',k200,,0.4080753203700009,sep_2_spalin,0.33
s2c8,b'216_13',k200,,0.13798421077642412,sep_2_spalin,0.066
s2c8,b'216_12',k200,,0.05854800883590823,sep_2_spalin,0.066
s2c8,b'109_1',k200,,0.24905637584870108,sep_2_spalin,0.28200000000000003
s2c8,b'165_1',k200,,0.2775979064819105,sep_2_spalin,0.336
s2c8,b'216_1',k200,,0.3729197224171679,sep_2_spalin,0.306
s2c8,b'212_2',k200,,0.34081758169381965,sep_2_spalin,0.28200000000000003
s2c8,b'216_3',k200,,0.025593298031559533,sep_2_spalin,0.024
s2c8,b'216_2',k200,,0.025611953728195087,sep_2_spalin,0.024
s2c8,b'158_2',k200,,0.3159744948105997,sep_2_spalin,0.294
s2c8,b'214_4',k200,,0.25700760000123046,sep_2_spalin,0.336
s2c8,b'216_5',k200,,0.015301658500486093,sep_2_spalin,0.012
s2c8,b'216_4',k200,,0.015390693731319021,sep_2_spalin,0.012
s2c8,b'205_4',k200,,0.18254528953403476,sep_2_spalin,0.28200000000000003
s2c8,b'216_7',k200,,0.1199551947303965,sep_2_spalin,0.066
s2c8,b'216_6',k200,,0.04463264170093738,sep_2_spalin,0.066
s8c6,b'32_1',k10,,0.21798011587737431,sep_05_spalin,0.186
s8c6,b'77_1',k10,,0.39108590633193113,sep_05_spalin,0.27
s8c6,b'127_3',k10,,0.9031765268755244,sep_05_spalin,0.3
s8c6,b'173_7',k10,,0.005,sep_05_spalin,0.276
s8c6,b'216_16',k10,,0.005000001513202322,sep_05_spalin,0.258
s8c6,b'210_11',k10,,0.12336657321888717,sep_05_spalin,0.222
s8c6,b'216_14',k10,,0.06320399753478777,sep_05_spalin,0.036000000000000004
s8c6,b'216_13',k10,,0.06319123255108477,sep_05_spalin,0.036000000000000004
s8c6,b'170_3',k10,,0.005,sep_05_spalin,0.258
s8c6,b'208_7',k10,,0.47592808074497256,sep_05_spalin,0.228
s8c6,b'216_10',k10,,0.06750002862457373,sep_05_spalin,0.048
s8c6,b'216_9',k10,,0.0675999448883071,sep_05_spalin,0.048
s8c6,b'206_8',k10,,0.01890734038084271,sep_05_spalin,0.216
s8c6,b'216_12',k10,,0.005,sep_05_spalin,0.06
s8c6,b'216_11',k10,,0.005,sep_05_spalin,0.06
s8c6,b'124_1',k10,,0.10706734292655971,sep_05_spalin,0.28200000000000003
s8c6,b'171_3',k10,,0.8245656196945385,sep_05_spalin,0.28200000000000003
s8c6,b'212_5',k10,,0.005000000994357718,sep_05_spalin,0.246
s8c6,b'216_6',k10,,0.07728515661659709,sep_05_spalin,0.024
s8c6,b'216_5',k10,,0.07734319222167509,sep_05_spalin,0.024
s8c6,b'211_6',k10,,0.8853343487788976,sep_05_spalin,0.24
s8c6,b'216_8',k10,,0.08950823361684308,sep_05_spalin,0.03
s8c6,b'216_7',k10,,0.0895032563574338,sep_05_spalin,0.03
s8c6,b'170_1',k10,,0.8237761516474063,sep_05_spalin,0.276
s8c6,b'205_3',k10,,0.5709249601966163,sep_05_spalin,0.21
s8c6,b'216_4',k10,,0.1646017108769208,sep_05_spalin,0.066
s8c6,b'216_3',k10,,0.005000004328970086,sep_05_spalin,0.066
s8c6,b'204_1',k10,,0.005000000199789547,sep_05_spalin,0.20400000000000001
s8c6,b'216_2',k10,,0.6646918351039873,sep_05_spalin,0.07200000000000001
s8c6,b'216_1',k10,,0.0050000004903851415,sep_05_spalin,0.07200000000000001
s8c6,b'75_2',k10,,0.005,sep_05_spalin,0.258
s8c6,b'123_3',k10,,0.45598738895823204,sep_05_spalin,0.28800000000000003
s8c6,b'167_7',k10,,0.11737238546796178,sep_05_spalin,0.264
s8c6,b'216_21',k10,,0.2615831005885346,sep_05_spalin,0.294
s8c6,b'200_12',k10,,0.26165179008218314,sep_05_spalin,0.198
s8c6,b'216_24',k10,,0.6779222242907806,sep_05_spalin,0.096
s8c6,b'216_23',k10,,0.005000000968076102,sep_05_spalin,0.096
s8c6,b'166_5',k10,,0.005,sep_05_spalin,0.258
s8c6,b'216_20',k10,,1.1518611374408927,sep_05_spalin,0.3
s8c6,b'203_9',k10,,0.005,sep_05_spalin,0.222
s8c6,b'216_18',k10,,0.08498471371456225,sep_05_spalin,0.078
s8c6,b'216_17',k10,,0.005,sep_05_spalin,0.078
s8c6,b'122_4',k10,,0.08035328703232346,sep_05_spalin,0.28200000000000003
s8c6,b'163_7',k10,,0.3844996082207804,sep_05_spalin,0.246
s8c6,b'204_18',k10,,0.1923605927926033,sep_05_spalin,0.246
s8c6,b'216_28',k10,,0.005,sep_05_spalin,0.07200000000000001
s8c6,b'216_27',k10,,0.1854558876348854,sep_05_spalin,0.07200000000000001
s8c6,b'197_13',k10,,0.005,sep_05_spalin,0.20400000000000001
s8c6,b'216_26',k10,,0.28441912849983003,sep_05_spalin,0.114
s8c6,b'216_25',k10,,0.005,sep_05_spalin,0.114
s8c6,b'162_8',k10,,0.332271048352658,sep_05_spalin,0.24
s8c6,b'202_17',k10,,0.7400653232770659,sep_05_spalin,0.24
s8c6,b'216_30',k10,,0.46729096295036404,sep_05_spalin,0.084
s8c6,b'216_29',k10,,0.005,sep_05_spalin,0.084
s8c6,b'201_18',k10,,0.22661575727128358,sep_05_spalin,0.234
s8c6,b'216_32',k10,,0.5639864863889578,sep_05_spalin,0.09
s8c6,b'216_31',k10,,0.005000000076659158,sep_05_spalin,0.09
s8c6,b'32_1',k50,,0.24414605622322155,sep_05_spalin,0.186
s8c6,b'77_1',k50,,0.24960244259936015,sep_05_spalin,0.27
s8c6,b'127_3',k50,,0.34292878527024495,sep_05_spalin,0.3
s8c6,b'173_7',k50,,0.3084402157830646,sep_05_spalin,0.276
s8c6,b'216_16',k50,,0.38527360156811763,sep_05_spalin,0.258
s8c6,b'210_11',k50,,0.14538186125746122,sep_05_spalin,0.222
s8c6,b'216_14',k50,,0.005,sep_05_spalin,0.036000000000000004
s8c6,b'216_13',k50,,0.14790452001795318,sep_05_spalin,0.036000000000000004
s8c6,b'170_3',k50,,0.1348425695529998,sep_05_spalin,0.258
s8c6,b'208_7',k50,,0.5311084028440924,sep_05_spalin,0.228
s8c6,b'216_10',k50,,0.03558404907749109,sep_05_spalin,0.048
s8c6,b'216_9',k50,,0.035506582143141834,sep_05_spalin,0.048
s8c6,b'206_8',k50,,0.14199624022515658,sep_05_spalin,0.216
s8c6,b'216_12',k50,,0.07541475851020635,sep_05_spalin,0.06
s8c6,b'216_11',k50,,0.005,sep_05_spalin,0.06
s8c6,b'124_1',k50,,0.3384407848035302,sep_05_spalin,0.28200000000000003
s8c6,b'171_3',k50,,0.2957117135218135,sep_05_spalin,0.28200000000000003
s8c6,b'212_5',k50,,0.38295125994837637,sep_05_spalin,0.246
s8c6,b'216_6',k50,,0.04118636962275734,sep_05_spalin,0.024
s8c6,b'216_5',k50,,0.041144469422847274,sep_05_spalin,0.024
s8c6,b'211_6',k50,,0.581941368107411,sep_05_spalin,0.24
s8c6,b'216_8',k50,,0.04487001973643999,sep_05_spalin,0.03
s8c6,b'216_7',k50,,0.04479456133630652,sep_05_spalin,0.03
s8c6,b'170_1',k50,,0.14590763919528485,sep_05_spalin,0.276
s8c6,b'205_3',k50,,0.27653582007716676,sep_05_spalin,0.21
s8c6,b'216_4',k50,,0.005,sep_05_spalin,0.066
s8c6,b'216_3',k50,,0.15245528002588687,sep_05_spalin,0.066
s8c6,b'204_1',k50,,0.34680871834491883,sep_05_spalin,0.20400000000000001
s8c6,b'216_2',k50,,0.005,sep_05_spalin,0.07200000000000001
s8c6,b'216_1',k50,,0.24742415819372907,sep_05_spalin,0.07200000000000001
s8c6,b'75_2',k50,,0.22598898715903712,sep_05_spalin,0.258
s8c6,b'123_3',k50,,0.18247200926119178,sep_05_spalin,0.28800000000000003
s8c6,b'167_7',k50,,0.4283141601461423,sep_05_spalin,0.264
s8c6,b'216_21',k50,,0.4686908420417694,sep_05_spalin,0.294
s8c6,b'200_12',k50,,0.14736900527111055,sep_05_spalin,0.198
s8c6,b'216_24',k50,,0.2506775189980736,sep_05_spalin,0.096
s8c6,b'216_23',k50,,0.005000005782650878,sep_05_spalin,0.096
s8c6,b'166_5',k50,,0.1613579198968777,sep_05_spalin,0.258
s8c6,b'216_20',k50,,0.33973474061603076,sep_05_spalin,0.3
s8c6,b'203_9',k50,,0.28037686958911506,sep_05_spalin,0.222
s8c6,b'216_18',k50,,0.005000008476971398,sep_05_spalin,0.078
s8c6,b'216_17',k50,,0.013543951861741597,sep_05_spalin,0.078
s8c6,b'122_4',k50,,0.44119327263229985,sep_05_spalin,0.28200000000000003
s8c6,b'163_7',k50,,0.32762104755147753,sep_05_spalin,0.246
s8c6,b'204_18',k50,,0.14214820748663792,sep_05_spalin,0.246
s8c6,b'216_28',k50,,0.08782034757487113,sep_05_spalin,0.07200000000000001
s8c6,b'216_27',k50,,0.1844643492796331,sep_05_spalin,0.07200000000000001
s8c6,b'197_13',k50,,0.22490199179792617,sep_05_spalin,0.20400000000000001
s8c6,b'216_26',k50,,0.22491096445548792,sep_05_spalin,0.114
s8c6,b'216_25',k50,,0.005,sep_05_spalin,0.114
s8c6,b'162_8',k50,,0.32153263760065925,sep_05_spalin,0.24
s8c6,b'202_17',k50,,0.2227984224539845,sep_05_spalin,0.24
s8c6,b'216_30',k50,,0.00500000192636238,sep_05_spalin,0.084
s8c6,b'216_29',k50,,0.2564060100146883,sep_05_spalin,0.084
s8c6,b'201_18',k50,,0.2228837796251583,sep_05_spalin,0.234
s8c6,b'216_32',k50,,0.2228863567230412,sep_05_spalin,0.09
s8c6,b'216_31',k50,,0.005,sep_05_spalin,0.09
s8c6,b'32_1',k200,,0.21186795130451272,sep_05_spalin,0.186
s8c6,b'77_1',k200,,0.21767383848857272,sep_05_spalin,0.27
s8c6,b'127_3',k200,,0.2604678758843152,sep_05_spalin,0.3
s8c6,b'173_7',k200,,0.23569229322120772,sep_05_spalin,0.276
s8c6,b'216_16',k200,,0.2320256528909927,sep_05_spalin,0.258
s8c6,b'210_11',k200,,0.23119114928157683,sep_05_spalin,0.222
s8c6,b'216_14',k200,,0.04845885213548361,sep_05_spalin,0.036000000000000004
s8c6,b'216_13',k200,,0.048466465491758606,sep_05_spalin,0.036000000000000004
s8c6,b'170_3',k200,,0.29629656195461546,sep_05_spalin,0.258
s8c6,b'208_7',k200,,0.17842468650949267,sep_05_spalin,0.228
s8c6,b'216_10',k200,,0.034804767997291715,sep_05_spalin,0.048
s8c6,b'216_9',k200,,0.03496062314470385,sep_05_spalin,0.048
s8c6,b'206_8',k200,,0.17857321496998163,sep_05_spalin,0.216
s8c6,b'216_12',k200,,0.013726993919236957,sep_05_spalin,0.06
s8c6,b'216_11',k200,,0.054457430190097494,sep_05_spalin,0.06
s8c6,b'124_1',k200,,0.23613356927814222,sep_05_spalin,0.28200000000000003
s8c6,b'171_3',k200,,0.31363723754915884,sep_05_spalin,0.28200000000000003
s8c6,b'212_5',k200,,0.25550328102779046,sep_05_spalin,0.246
s8c6,b'216_6',k200,,0.016893296811889252,sep_05_spalin,0.024
s8c6,b'216_5',k200,,0.01699737072258938,sep_05_spalin,0.024
s8c6,b'211_6',k200,,0.23825340078891516,sep_05_spalin,0.24
s8c6,b'216_8',k200,,0.017220623000142585,sep_05_spalin,0.03
s8c6,b'216_7',k200,,0.017102917058011594,sep_05_spalin,0.03
s8c6,b'170_1',k200,,0.3392936507272631,sep_05_spalin,0.276
s8c6,b'205_3',k200,,0.27547158308888897,sep_05_spalin,0.21
s8c6,b'216_4',k200,,0.056171574672138375,sep_05_spalin,0.066
