condition k rep method nodeAge trueBrlen estBrlen
s12c4 k10 r1 spalin_leaves 216 26.0 0.833333
s12c4 k10 r1 spalin_leaves 216 26.0 60.1675
s12c4 k10 r1 spalin_leaves 216 29.0 0.833333
s12c4 k10 r1 spalin_leaves 216 29.0 27.1887
s12c4 k10 r1 spalin_leaves 216 33.0 200.662
s12c4 k10 r1 spalin_leaves 216 33.0 166.84
s12c4 k10 r1 spalin_leaves 216 34.0 0.833333
s12c4 k10 r1 spalin_leaves 216 34.0 74.783
s12c4 k10 r1 spalin_leaves 216 30.0 94.4287
s12c4 k10 r1 spalin_leaves 216 20.0 57.1513
s12c4 k10 r1 spalin_leaves 216 30.0 0.833333
s12c4 k10 r1 spalin_leaves 216 28.0 48.6758
s12c4 k10 r1 spalin_leaves 216 28.0 0.833333
s12c4 k10 r1 spalin_leaves 216 21.0 0.833333
s12c4 k10 r1 spalin_leaves 216 21.0 77.271
s12c4 k10 r1 spalin_leaves 216 18.0 0.833333
s12c4 k10 r1 spalin_leaves 216 18.0 25.3155
s12c4 k10 r1 spalin_leaves 216 13.0 0.833333
s13c1 k10 r1 problin virtual 0 0
s13c1 k10 r1 problin 23 22.0 6.21765
s13c1 k10 r1 problin 27 26.0 50.5183
s13c1 k10 r1 problin 67 44.0 100.387
s13c1 k10 r1 problin 74 51.0 22.3845
s13c1 k10 r1 problin 75 48.0 45.9533
s13c1 k10 r1 problin 76 49.0 64.541
s13c1 k10 r1 problin 116 49.0 39.4832
s13c1 k10 r1 problin 117 50.0 89.2372
s13c1 k10 r1 problin 126 50.0 0.833333
s13c1 k10 r1 problin 130 54.0 0.833333
s13c1 k10 r1 problin 131 56.0 104.028
s13c1 k10 r1 problin 140 65.0 104.051
s13c1 k10 r1 problin 155 38.0 0.833333
s13c1 k10 r1 problin 156 39.0 253.917
s13c1 k10 r1 problin 158 42.0 54.5725
s13c1 k10 r1 problin 163 47.0 54.5725
s13c1 k10 r1 problin 163 89.0 171.898
s13c1 k10 r1 problin 170 96.0 124.111
s13c1 k10 r1 problin 174 48.0 56.9817
s13c1 k10 r1 problin 177 51.0 85.4367
s13c1 k10 r1 problin 180 49.0 0.833333
s13c1 k10 r1 problin 185 54.0 67.7372
s13c1 k10 r1 problin 185 55.0 121.774
s13c1 k10 r1 problin 187 57.0 22.7902
s13c1 k10 r1 problin 188 33.0 72.0382
s13c1 k10 r1 problin 191 35.0 253.917
s13c1 k10 r1 problin 191 35.0 253.917
s13c1 k10 r1 problin 191 36.0 71.832
s13c1 k10 r1 problin 191 51.0 67.7142
s13c1 k10 r1 problin 192 34.0 0.833333
s13c1 k10 r1 problin 196 38.0 0.833333
s13c1 k10 r1 problin 197 34.0 0.833333
s13c1 k10 r1 problin 197 34.0 0.833333
s13c1 k10 r1 problin 198 35.0 67.7372
s13c1 k10 r1 problin 199 36.0 0.833333
s13c1 k10 r1 problin 205 35.0 0.833333
s13c1 k10 r1 problin 211 41.0 0.833333
s13c1 k10 r1 problin 216 42.0 211.695
s13c1 k10 r1 problin 216 25.0 0.833333
s13c1 k10 r1 problin 216 76.0 0.833333
s13c1 k10 r1 problin 216 36.0 0.833333
s13c1 k10 r1 problin 216 36.0 67.6005
s13c1 k10 r1 problin 216 31.0 0.833333
s13c1 k10 r1 problin 216 31.0 0.833333
s13c1 k10 r1 problin 216 25.0 253.917
s13c1 k10 r1 problin 216 25.0 253.917
s13c1 k10 r1 problin 216 25.0 253.917
s13c1 k10 r1 problin 216 42.0 96.1712
s13c1 k10 r1 problin 216 25.0 253.917
s13c1 k10 r1 problin 216 28.0 0.833333
s13c1 k10 r1 problin 216 28.0 0.833333
s13c1 k10 r1 problin 216 25.0 0.833333
s13c1 k10 r1 problin 216 25.0 115.732
s13c1 k10 r1 problin 216 24.0 67.5777
s13c1 k10 r1 problin 216 24.0 0.833333
s13c1 k10 r1 problin 216 20.0 0.833333
s13c1 k10 r1 problin 216 20.0 0.833333
s13c1 k10 r1 problin 216 19.0 67.5777
s13c1 k10 r1 problin 216 39.0 0.833333
s13c1 k10 r1 problin 216 19.0 0.833333
s13c1 k10 r1 problin 216 17.0 0.833333
s13c1 k10 r1 problin 216 17.0 0.833333
s13c1 k10 r1 problin 216 5.0 0.833333
s13c1 k10 r1 problin 216 5.0 0.833333
s13c1 k10 r1 problin 216 11.0 0.833333
s13c1 k10 r1 problin 216 11.0 0.833333
s13c1 k10 r1 problin 216 39.0 67.7162
s13c1 k10 r1 problin 216 18.0 0.833333
s13c1 k10 r1 problin 216 18.0 0.833333
s13c1 k10 r1 problin 216 19.0 67.6005
s13c1 k10 r1 problin 216 19.0 0.833333
s13c1 k10 r1 problin 216 29.0 62.777
s13c1 k10 r1 problin 216 29.0 130.355
s13c1 k10 r1 problin 216 31.0 146.894
s13c1 k10 r1 problin 216 31.0 146.894
s13c1 k10 r1 problin 216 25.0 0.833333
s13c1 k10 r1 spalin_all virtual 0 0
s13c1 k10 r1 spalin_all 23 22.0 0.833333
s13c1 k10 r1 spalin_all 27 26.0 95.4288
s13c1 k10 r1 spalin_all 67 44.0 92.0543
s13c1 k10 r1 spalin_all 74 51.0 3.1484
s13c1 k10 r1 spalin_all 75 48.0 13.3015
s13c1 k10 r1 spalin_all 76 49.0 67.6675
s13c1 k10 r1 spalin_all 116 49.0 54.3658
s13c1 k10 r1 spalin_all 117 50.0 127.796
s13c1 k10 r1 spalin_all 126 50.0 55.8453
s13c1 k10 r1 spalin_all 130 54.0 17.0522
s13c1 k10 r1 spalin_all 131 56.0 103.223
s13c1 k10 r1 spalin_all 140 65.0 103.738
s13c1 k10 r1 spalin_all 155 38.0 51.8017
s13c1 k10 r1 spalin_all 156 39.0 253.917
s13c1 k10 r1 spalin_all 158 42.0 140.476
s13c1 k10 r1 spalin_all 163 47.0 7.92518
s13c1 k10 r1 spalin_all 163 89.0 189.917
s13c1 k10 r1 spalin_all 170 96.0 142.414
s13c1 k10 r1 spalin_all 174 48.0 69.5463
s13c1 k10 r1 spalin_all 177 51.0 82.1247
s13c1 k10 r1 spalin_all 180 49.0 41.1395
s13c1 k10 r1 spalin_all 185 54.0 164.6
s13c1 k10 r1 spalin_all 185 55.0 182.958
s13c1 k10 r1 spalin_all 187 57.0 48.9135
s13c1 k10 r1 spalin_all 188 33.0 90.3465
s13c1 k10 r1 spalin_all 191 35.0 39.9108
s13c1 k10 r1 spalin_all 191 35.0 20.3525
s13c1 k10 r1 spalin_all 191 36.0 0.900815
s13c1 k10 r1 spalin_all 191 51.0 94.3215
s13c1 k10 r1 spalin_all 192 34.0 27.0082
s13c1 k10 r1 spalin_all 196 38.0 22.7238
s13c1 k10 r1 spalin_all 197 34.0 55.2213
s13c1 k10 r1 spalin_all 197 34.0 29.5023
s13c1 k10 r1 spalin_all 198 35.0 62.9973
s13c1 k10 r1 spalin_all 199 36.0 4.94528
s13c1 k10 r1 spalin_all 205 35.0 2.92263
s13c1 k10 r1 spalin_all 211 41.0 52.4513
s13c1 k10 r1 spalin_all 216 42.0 107.621
s13c1 k10 r1 spalin_all 216 25.0 7.938
s13c1 k10 r1 spalin_all 216 76.0 60.509
s13c1 k10 r1 spalin_all 216 36.0 14.9675
s13c1 k10 r1 spalin_all 216 36.0 93.7618
s13c1 k10 r1 spalin_all 216 31.0 29.2718
s13c1 k10 r1 spalin_all 216 31.0 86.8568
s13c1 k10 r1 spalin_all 216 25.0 111.958
s13c1 k10 r1 spalin_all 216 25.0 5.85585
s13c1 k10 r1 spalin_all 216 25.0 52.6428
s13c1 k10 r1 spalin_all 216 42.0 75.4508
s13c1 k10 r1 spalin_all 216 25.0 46.9532
s13c1 k10 r1 spalin_all 216 28.0 3.00395
s13c1 k10 r1 spalin_all 216 28.0 71.6845
s13c1 k10 r1 spalin_all 216 25.0 52.4503
s13c1 k10 r1 spalin_all 216 25.0 166.32
s13c1 k10 r1 spalin_all 216 24.0 27.3985
s13c1 k10 r1 spalin_all 216 24.0 15.7088
s13c1 k10 r1 spalin_all 216 20.0 28.4665
s13c1 k10 r1 spalin_all 216 20.0 11.5484
s13c1 k10 r1 spalin_all 216 19.0 58.8543
s13c1 k10 r1 spalin_all 216 39.0 172.73
s13c1 k10 r1 spalin_all 216 19.0 3.255
s13c1 k10 r1 spalin_all 216 17.0 16.4644
s13c1 k10 r1 spalin_all 216 17.0 31.0012
s13c1 k10 r1 spalin_all 216 5.0 2.89783
s13c1 k10 r1 spalin_all 216 5.0 24.1057
s13c1 k10 r1 spalin_all 216 11.0 13.5371
s13c1 k10 r1 spalin_all 216 11.0 17.6763
s13c1 k10 r1 spalin_all 216 39.0 59.2652
s13c1 k10 r1 spalin_all 216 18.0 31.2007
s13c1 k10 r1 spalin_all 216 18.0 22.1642
s13c1 k10 r1 spalin_all 216 19.0 36.9167
s13c1 k10 r1 spalin_all 216 19.0 44.3472
s13c1 k10 r1 spalin_all 216 29.0 34.042
s13c1 k10 r1 spalin_all 216 29.0 124.435
s13c1 k10 r1 spalin_all 216 31.0 206.825
s13c1 k10 r1 spalin_all 216 31.0 61.3915
s13c1 k10 r1 spalin_all 216 25.0 57.766
s13c1 k10 r1 spalin_leaves virtual 0 0
s13c1 k10 r1 spalin_leaves 23 22.0 0.833337
s13c1 k10 r1 spalin_leaves 27 26.0 46.1313
s13c1 k10 r1 spalin_leaves 67 44.0 107.155
s13c1 k10 r1 spalin_leaves 74 51.0 0.833337
s13c1 k10 r1 spalin_leaves 75 48.0 0.833337
s13c1 k10 r1 spalin_leaves 76 49.0 100.738
s13c1 k10 r1 spalin_leaves 116 49.0 0.833337
s13c1 k10 r1 spalin_leaves 117 50.0 54.9467
s13c1 k10 r1 spalin_leaves 126 50.0 0.833338
s13c1 k10 r1 spalin_leaves 130 54.0 0.833338
s13c1 k10 r1 spalin_leaves 131 56.0 111.067
s13c1 k10 r1 spalin_leaves 140 65.0 135.343
s13c1 k10 r1 spalin_leaves 155 38.0 0.833338
s13c1 k10 r1 spalin_leaves 156 39.0 253.917
s13c1 k10 r1 spalin_leaves 158 42.0 84.3907
s13c1 k10 r1 spalin_leaves 163 47.0 75.2655
s13c1 k10 r1 spalin_leaves 163 89.0 231.995
s13c1 k10 r1 spalin_leaves 170 96.0 142.243
s13c1 k10 r1 spalin_leaves 174 48.0 0.833337
s13c1 k10 r1 spalin_leaves 177 51.0 0.833337
s13c1 k10 r1 spalin_leaves 180 49.0 0.833338
s13c1 k10 r1 spalin_leaves 185 54.0 253.917
s13c1 k10 r1 spalin_leaves 185 55.0 0.833338
s13c1 k10 r1 spalin_leaves 187 57.0 0.833337
s13c1 k10 r1 spalin_leaves 188 33.0 100.01
s13c1 k10 r1 spalin_leaves 191 35.0 45.968
s13c1 k10 r1 spalin_leaves 191 35.0 0.833337
s13c1 k10 r1 spalin_leaves 191 36.0 0.833333
s13c1 k10 r1 spalin_leaves 191 51.0 189.902
s13c1 k10 r1 spalin_leaves 192 34.0 0.833337
s13c1 k10 r1 spalin_leaves 196 38.0 0.833337
s13c1 k10 r1 spalin_leaves 197 34.0 0.833338
s13c1 k10 r1 spalin_leaves 197 34.0 0.833338
s13c1 k10 r1 spalin_leaves 198 35.0 35.609
s13c1 k10 r1 spalin_leaves 199 36.0 33.9382
s13c1 k10 r1 spalin_leaves 205 35.0 0.833337
s13c1 k10 r1 spalin_leaves 211 41.0 0.833337
s13c1 k10 r1 spalin_leaves 216 42.0 216.065
s13c1 k10 r1 spalin_leaves 216 25.0 0.833337
s13c1 k10 r1 spalin_leaves 216 76.0 0.833338
s13c1 k10 r1 spalin_leaves 216 36.0 0.833338
s13c1 k10 r1 spalin_leaves 216 36.0 77.0895
s13c1 k10 r1 spalin_leaves 216 31.0 0.833338
s13c1 k10 r1 spalin_leaves 216 31.0 37.9152
s13c1 k10 r1 spalin_leaves 216 25.0 150.989
s13c1 k10 r1 spalin_leaves 216 25.0 0.833337
s13c1 k10 r1 spalin_leaves 216 25.0 0.833338
s13c1 k10 r1 spalin_leaves 216 42.0 105.478
s13c1 k10 r1 spalin_leaves 216 25.0 38.5715
s13c1 k10 r1 spalin_leaves 216 28.0 0.833338
s13c1 k10 r1 spalin_leaves 216 28.0 84.5192
s13c1 k10 r1 spalin_leaves 216 25.0 0.833405
s13c1 k10 r1 spalin_leaves 216 25.0 214.913
s13c1 k10 r1 spalin_leaves 216 24.0 40.227
s13c1 k10 r1 spalin_leaves 216 24.0 49.4582
s13c1 k10 r1 spalin_leaves 216 20.0 0.833337
s13c1 k10 r1 spalin_leaves 216 20.0 53.183
s13c1 k10 r1 spalin_leaves 216 19.0 71.9372
s13c1 k10 r1 spalin_leaves 216 39.0 176.58
s13c1 k10 r1 spalin_leaves 216 19.0 0.833338
s13c1 k10 r1 spalin_leaves 216 17.0 50.8377
s13c1 k10 r1 spalin_leaves 216 17.0 0.833337
s13c1 k10 r1 spalin_leaves 216 5.0 33.505
s13c1 k10 r1 spalin_leaves 216 5.0 0.833337
s13c1 k10 r1 spalin_leaves 216 11.0 37.8717
s13c1 k10 r1 spalin_leaves 216 11.0 25.8545
s13c1 k10 r1 spalin_leaves 216 39.0 132.347
s13c1 k10 r1 spalin_leaves 216 18.0 64.7358
s13c1 k10 r1 spalin_leaves 216 18.0 0.833338
s13c1 k10 r1 spalin_leaves 216 19.0 11.7168
s13c1 k10 r1 spalin_leaves 216 19.0 71.1948
s13c1 k10 r1 spalin_leaves 216 29.0 44.258
s13c1 k10 r1 spalin_leaves 216 29.0 106.034
s13c1 k10 r1 spalin_leaves 216 31.0 214.495
s13c1 k10 r1 spalin_leaves 216 31.0 253.917
s13c1 k10 r1 spalin_leaves 216 25.0 67.9032
s13c2 k10 r1 problin virtual 0 0
s13c2 k10 r1 problin 42 41.0 113.94
s13c2 k10 r1 problin 42 41.0 2.65678
s13c2 k10 r1 problin 83 41.0 135.225
s13c2 k10 r1 problin 87 45.0 83.0413
s13c2 k10 r1 problin 88 46.0 0.833333
s13c2 k10 r1 problin 133 45.0 86.4143
s13c2 k10 r1 problin 134 46.0 38.5898
s13c2 k10 r1 problin 137 50.0 0.833333
s13c2 k10 r1 problin 176 89.0 186.48
s13c2 k10 r1 problin 177 44.0 0.833333
s13c2 k10 r1 problin 178 45.0 67.7143
s13c2 k10 r1 problin 180 46.0 0.833333
s13c2 k10 r1 problin 180 46.0 0.833333
s13c2 k10 r1 problin 181 44.0 70.9758
s13c2 k10 r1 problin 182 45.0 70.9758
s13c2 k10 r1 problin 196 154.0 54.8297
s13c2 k10 r1 problin 216 40.0 216.857
s13c2 k10 r1 problin 216 39.0 0.833333
s13c2 k10 r1 problin 216 36.0 0.833333
s13c2 k10 r1 problin 216 36.0 47.9488
s13c2 k10 r1 problin 216 36.0 47.9615
s13c2 k10 r1 problin 216 36.0 47.9615
s13c2 k10 r1 problin 216 20.0 27.651
s13c2 k10 r1 problin 216 20.0 27.651
s13c2 k10 r1 problin 216 133.0 130.357
s13c2 k10 r1 problin 216 40.0 0.833335
s13c2 k10 r1 problin 216 133.0 62.7798
s13c2 k10 r1 problin 216 34.0 0.833333
s13c2 k10 r1 problin 216 34.0 0.833333
s13c2 k10 r1 problin 216 35.0 0.833333
s13c2 k10 r1 problin 216 35.0 0.833333
s13c2 k10 r1 problin 216 38.0 0.833333
s13c2 k10 r1 problin 216 38.0 0.833333
s13c2 k10 r1 problin 216 39.0 0.833333
s13c2 k10 r1 spalin_all virtual 0 0
s13c2 k10 r1 spalin_all 42 41.0 141.531
s13c2 k10 r1 spalin_all 42 41.0 0.833333
s13c2 k10 r1 spalin_all 83 41.0 109.353
s13c2 k10 r1 spalin_all 87 45.0 65.2197
s13c2 k10 r1 spalin_all 88 46.0 50.2465
s13c2 k10 r1 spalin_all 133 45.0 35.5772
s13c2 k10 r1 spalin_all 134 46.0 57.759
s13c2 k10 r1 spalin_all 137 50.0 15.1307
s13c2 k10 r1 spalin_all 176 89.0 201.815
s13c2 k10 r1 spalin_all 177 44.0 94.6233
s13c2 k10 r1 spalin_all 178 45.0 59.1883
s13c2 k10 r1 spalin_all 180 46.0 44.3353
s13c2 k10 r1 spalin_all 180 46.0 22.4218
s13c2 k10 r1 spalin_all 181 44.0 19.2547
s13c2 k10 r1 spalin_all 182 45.0 85.167
s13c2 k10 r1 spalin_all 196 154.0 42.5787
s13c2 k10 r1 spalin_all 216 40.0 132.523
s13c2 k10 r1 spalin_all 216 39.0 66.3325
s13c2 k10 r1 spalin_all 216 36.0 27.1475
s13c2 k10 r1 spalin_all 216 36.0 50.3263
s13c2 k10 r1 spalin_all 216 36.0 54.7278
s13c2 k10 r1 spalin_all 216 36.0 49.2927
s13c2 k10 r1 spalin_all 216 20.0 48.3608
s13c2 k10 r1 spalin_all 216 20.0 39.7308
s13c2 k10 r1 spalin_all 216 133.0 216.857
s13c2 k10 r1 spalin_all 216 40.0 76.0292
s13c2 k10 r1 spalin_all 216 133.0 216.857
s13c2 k10 r1 spalin_all 216 34.0 52.7063
s13c2 k10 r1 spalin_all 216 34.0 54.9218
s13c2 k10 r1 spalin_all 216 35.0 65.5982
s13c2 k10 r1 spalin_all 216 35.0 54.6773
s13c2 k10 r1 spalin_all 216 38.0 10.6508
s13c2 k10 r1 spalin_all 216 38.0 56.1663
s13c2 k10 r1 spalin_all 216 39.0 26.1087
s13c2 k10 r1 spalin_leaves virtual 0 0
s13c2 k10 r1 spalin_leaves 42 41.0 107.112
s13c2 k10 r1 spalin_leaves 42 41.0 0.833333
s13c2 k10 r1 spalin_leaves 83 41.0 117.467
s13c2 k10 r1 spalin_leaves 87 45.0 152.286
s13c2 k10 r1 spalin_leaves 88 46.0 0.833333
s13c2 k10 r1 spalin_leaves 133 45.0 98.7338
s13c2 k10 r1 spalin_leaves 134 46.0 60.2855
s13c2 k10 r1 spalin_leaves 137 50.0 0.833333
s13c2 k10 r1 spalin_leaves 176 89.0 130.951
s13c2 k10 r1 spalin_leaves 177 44.0 0.833333
s13c2 k10 r1 spalin_leaves 178 45.0 133.053
s13c2 k10 r1 spalin_leaves 180 46.0 0.833333
s13c2 k10 r1 spalin_leaves 180 46.0 0.833333
s13c2 k10 r1 spalin_leaves 181 44.0 0.833333
s13c2 k10 r1 spalin_leaves 182 45.0 68.2917
s13c2 k10 r1 spalin_leaves 196 154.0 35.0042
s13c2 k10 r1 spalin_leaves 216 40.0 216.857
s13c2 k10 r1 spalin_leaves 216 39.0 30.8685
s13c2 k10 r1 spalin_leaves 216 36.0 66.1422
s13c2 k10 r1 spalin_leaves 216 36.0 33.0183
s13c2 k10 r1 spalin_leaves 216 36.0 5.97583
s13c2 k10 r1 spalin_leaves 216 36.0 71.6755
s13c2 k10 r1 spalin_leaves 216 20.0 37.6147
s13c2 k10 r1 spalin_leaves 216 20.0 26.7293
s13c2 k10 r1 spalin_leaves 216 133.0 150.835
s13c2 k10 r1 spalin_leaves 216 40.0 0.833333
s13c2 k10 r1 spalin_leaves 216 133.0 216.857
s13c2 k10 r1 spalin_leaves 216 34.0 0.833333
s13c2 k10 r1 spalin_leaves 216 34.0 132.2
s13c2 k10 r1 spalin_leaves 216 35.0 0.833333
s13c2 k10 r1 spalin_leaves 216 35.0 113.734
s13c2 k10 r1 spalin_leaves 216 38.0 0.833333
s13c2 k10 r1 spalin_leaves 216 38.0 28.1658
s13c2 k10 r1 spalin_leaves 216 39.0 0.833333
s13c4 k10 r1 problin virtual 0 0
s13c4 k10 r1 problin 32 31.0 26.6828
s13c4 k10 r1 problin 78 46.0 71.9808
s13c4 k10 r1 problin 82 81.0 50.5192
s13c4 k10 r1 problin 83 51.0 48.7587
s13c4 k10 r1 problin 136 54.0 64.145
s13c4 k10 r1 problin 138 56.0 64.914
s13c4 k10 r1 problin 139 56.0 125.081
s13c4 k10 r1 problin 141 58.0 25.313
s13c4 k10 r1 problin 180 44.0 0.833333
s13c4 k10 r1 problin 191 55.0 85.9958
s13c4 k10 r1 problin 193 54.0 67.7143
s13c4 k10 r1 problin 194 56.0 37.178
s13c4 k10 r1 problin 198 60.0 0.833333
s13c4 k10 r1 problin 203 62.0 167.277
s13c4 k10 r1 problin 203 64.0 0.833333
s13c4 k10 r1 problin 204 126.0 53.947
s13c4 k10 r1 problin 211 70.0 51.8558
s13c4 k10 r1 problin 216 36.0 37.8833
s13c4 k10 r1 problin 216 138.0 197.763
s13c4 k10 r1 problin 216 12.0 48.051
s13c4 k10 r1 problin 216 12.0 0.833333
s13c4 k10 r1 problin 216 5.0 0.833333
s13c4 k10 r1 problin 216 5.0 48.051
s13c4 k10 r1 problin 216 13.0 115.732
s13c4 k10 r1 problin 216 36.0 37.8833
s13c4 k10 r1 problin 216 13.0 0.833333
s13c4 k10 r1 problin 216 13.0 0.833333
s13c4 k10 r1 problin 216 13.0 0.833333
s13c4 k10 r1 problin 216 23.0 0.833333
s13c4 k10 r1 problin 216 23.0 0.833333
s13c4 k10 r1 problin 216 25.0 0.833333
s13c4 k10 r1 problin 216 25.0 0.833333
s13c4 k10 r1 problin 216 18.0 37.1987
s13c4 k10 r1 problin 216 18.0 0.833333
s13c4 k10 r1 problin 216 22.0 0.833333
s13c4 k10 r1 problin 216 22.0 48.051
s13c4 k10 r1 spalin_all virtual 0 0
s13c4 k10 r1 spalin_all 32 31.0 0.833333
s13c4 k10 r1 spalin_all 78 46.0 74.3058
s13c4 k10 r1 spalin_all 82 81.0 108.003
s13c4 k10 r1 spalin_all 83 51.0 85.2262
s13c4 k10 r1 spalin_all 136 54.0 104.957
s13c4 k10 r1 spalin_all 138 56.0 69.3355
s13c4 k10 r1 spalin_all 139 56.0 95.6307
s13c4 k10 r1 spalin_all 141 58.0 65.7062
s13c4 k10 r1 spalin_all 180 44.0 5.5207
s13c4 k10 r1 spalin_all 191 55.0 58.1082
s13c4 k10 r1 spalin_all 193 54.0 7.77172
s13c4 k10 r1 spalin_all 194 56.0 54.9038
s13c4 k10 r1 spalin_all 198 60.0 101.168
s13c4 k10 r1 spalin_all 203 62.0 126.126
s13c4 k10 r1 spalin_all 203 64.0 59.3828
s13c4 k10 r1 spalin_all 204 126.0 161.142
s13c4 k10 r1 spalin_all 211 70.0 154.411
s13c4 k10 r1 spalin_all 216 36.0 34.6577
s13c4 k10 r1 spalin_all 216 138.0 197.763
s13c4 k10 r1 spalin_all 216 12.0 48.175
s13c4 k10 r1 spalin_all 216 12.0 29.6402
s13c4 k10 r1 spalin_all 216 5.0 28.5097
s13c4 k10 r1 spalin_all 216 5.0 32.3582
s13c4 k10 r1 spalin_all 216 13.0 49.1202
s13c4 k10 r1 spalin_all 216 36.0 90.5793
s13c4 k10 r1 spalin_all 216 13.0 5.55198
s13c4 k10 r1 spalin_all 216 13.0 21.1978
s13c4 k10 r1 spalin_all 216 13.0 17.8602
s13c4 k10 r1 spalin_all 216 23.0 70.2325
s13c4 k10 r1 spalin_all 216 23.0 48.6887
s13c4 k10 r1 spalin_all 216 25.0 28.6643
s13c4 k10 r1 spalin_all 216 25.0 6.97815
s13c4 k10 r1 spalin_all 216 18.0 22.8282
s13c4 k10 r1 spalin_all 216 18.0 36.4275
s13c4 k10 r1 spalin_all 216 22.0 33.0042
s13c4 k10 r1 spalin_all 216 22.0 84.4922
s13c4 k10 r1 spalin_leaves virtual 0 0
s13c4 k10 r1 spalin_leaves 32 31.0 26.44
s13c4 k10 r1 spalin_leaves 78 46.0 0.833333
s13c4 k10 r1 spalin_leaves 82 81.0 0.833333
s13c4 k10 r1 spalin_leaves 83 51.0 0.833333
s13c4 k10 r1 spalin_leaves 136 54.0 176.387
s13c4 k10 r1 spalin_leaves 138 56.0 88.918
s13c4 k10 r1 spalin_leaves 139 56.0 169.085
s13c4 k10 r1 spalin_leaves 141 58.0 0.833333
s13c4 k10 r1 spalin_leaves 180 44.0 0.833333
s13c4 k10 r1 spalin_leaves 191 55.0 90.8168
s13c4 k10 r1 spalin_leaves 193 54.0 38.9168
s13c4 k10 r1 spalin_leaves 194 56.0 117.806
s13c4 k10 r1 spalin_leaves 198 60.0 0.833333
s13c4 k10 r1 spalin_leaves 203 62.0 197.763
s13c4 k10 r1 spalin_leaves 203 64.0 0.833333
s13c4 k10 r1 spalin_leaves 204 126.0 166.913
s13c4 k10 r1 spalin_leaves 211 70.0 161.625
s13c4 k10 r1 spalin_leaves 216 36.0 83.926
s13c4 k10 r1 spalin_leaves 216 138.0 197.763
s13c4 k10 r1 spalin_leaves 216 12.0 80.5222
s13c4 k10 r1 spalin_leaves 216 12.0 0.833333
s13c4 k10 r1 spalin_leaves 216 5.0 0.833333
s13c4 k10 r1 spalin_leaves 216 5.0 77.1402
s13c4 k10 r1 spalin_leaves 216 13.0 70.9107
s13c4 k10 r1 spalin_leaves 216 36.0 0.833333
s13c4 k10 r1 spalin_leaves 216 13.0 0.833333
s13c4 k10 r1 spalin_leaves 216 13.0 44.9212
s13c4 k10 r1 spalin_leaves 216 13.0 0.833333
s13c4 k10 r1 spalin_leaves 216 23.0 0.833333
s13c4 k10 r1 spalin_leaves 216 23.0 104.34
s13c4 k10 r1 spalin_leaves 216 25.0 0.833333
s13c4 k10 r1 spalin_leaves 216 25.0 44.9295
s13c4 k10 r1 spalin_leaves 216 18.0 24.8337
s13c4 k10 r1 spalin_leaves 216 18.0 40.4985
s13c4 k10 r1 spalin_leaves 216 22.0 0.833333
s13c4 k10 r1 spalin_leaves 216 22.0 93.3983
s14c2 k10 r1 problin 58 57.0 0
s14c2 k10 r1 problin 107 49.0 161.179
s14c2 k10 r1 problin 115 57.0 67.2807
s14c2 k10 r1 problin 152 45.0 67.7365
s14c2 k10 r1 problin 156 49.0 0.833333
s14c2 k10 r1 problin 160 45.0 81.438
s14c2 k10 r1 problin 166 51.0 46.01
s14c2 k10 r1 problin 195 43.0 0.833333
s14c2 k10 r1 problin 197 45.0 0.833333
s14c2 k10 r1 problin 198 38.0 80.1983
s14c2 k10 r1 problin 201 45.0 67.5982
s14c2 k10 r1 problin 205 39.0 0.833333
s14c2 k10 r1 problin 206 40.0 48.0492
s14c2 k10 r1 problin 209 49.0 80.1983
s14c2 k10 r1 problin 216 10.0 0.833333
s14c2 k10 r1 problin 216 11.0 0.833333
s14c2 k10 r1 problin 216 11.0 0.833333
s14c2 k10 r1 problin 216 7.0 0.833333
s14c2 k10 r1 problin 216 7.0 0.833333
s14c2 k10 r1 problin 216 18.0 0.833333
s14c2 k10 r1 problin 216 18.0 0.833333
s14c2 k10 r1 problin 216 60.0 0.833333
s14c2 k10 r1 problin 216 15.0 0.833333
s14c2 k10 r1 problin 216 15.0 0.833333
s14c2 k10 r1 problin 216 19.0 0.833333
s14c2 k10 r1 problin 216 19.0 0.833333
s14c2 k10 r1 problin 216 21.0 115.524
s14c2 k10 r1 problin 216 21.0 0.833333
s14c2 k10 r1 problin 216 10.0 0.833333
s14c2 k10 r1 spalin_all 58 57.0 0
s14c2 k10 r1 spalin_all 107 49.0 158.177
s14c2 k10 r1 spalin_all 115 57.0 83.4992
s14c2 k10 r1 spalin_all 152 45.0 17.1692
s14c2 k10 r1 spalin_all 156 49.0 40.538
s14c2 k10 r1 spalin_all 160 45.0 104.952
s14c2 k10 r1 spalin_all 166 51.0 23.2035
s14c2 k10 r1 spalin_all 195 43.0 31.3972
s14c2 k10 r1 spalin_all 197 45.0 11.7216
s14c2 k10 r1 spalin_all 198 38.0 59.3177
s14c2 k10 r1 spalin_all 201 45.0 59.3642
s14c2 k10 r1 spalin_all 205 39.0 9.03557
s14c2 k10 r1 spalin_all 206 40.0 56.6448
s14c2 k10 r1 spalin_all 209 49.0 64.0183
s14c2 k10 r1 spalin_all 216 10.0 12.1416
s14c2 k10 r1 spalin_all 216 11.0 9.19348
s14c2 k10 r1 spalin_all 216 11.0 22.4305
s14c2 k10 r1 spalin_all 216 7.0 38.1657
