model treeID cellID true_x true_y estimated_x estimated_y
Gaussian s5c4 76_1 419.0 279.0 447.88969999674305 278.05755430480184
Gaussian s5c4 134_3 426.0 279.0 460.95747523556923 279.212353781481
Gaussian s5c4 189_7 442.0 295.0 452.15950241870667 291.487106219721
Gaussian s5c4 183_4 477.0 283.0 479.8356862118468 269.25227170006747
Gaussian s5c4 129_1 427.0 296.0 442.9511723838225 299.8380177499167
Gaussian s5c4 183_3 412.0 293.0 420.90598381205825 296.2135316274677
Gaussian s5c4 215_5 412.0 277.0 410.66009205864634 277.78790048657595
Gaussian s5c4 175_1 444.0 316.0 457.44413784418055 321.8293414271539
Gaussian s5c4 213_2 460.0 318.0 465.1940811839555 315.74035473773955
Gaussian s5c4 70_2 417.0 267.0 439.69784438882465 251.34408077551905
Gaussian s5c4 139_7 428.0 244.0 451.3302762718884 244.7123645079859
Gaussian s5c4 194_13 467.0 227.0 472.3050460453052 234.9520607513247
Gaussian s5c4 192_11 434.0 251.0 440.05328177330045 249.02382113995645
Gaussian s5c4 130_4 404.0 282.0 429.58268622963226 257.11079057336866
Gaussian s5c4 214_10 415.0 296.0 417.1480316027008 292.577774006745
Gaussian s5c4 198_10 421.0 239.0 428.184989299563 234.9350274696119
Gaussian s5c5 35_1 374.0 273.0 361.56566474699514 276.6085656267048
Gaussian s5c5 88_1 388.0 273.0 378.14221677411876 257.27048671541854
Gaussian s5c5 141_3 397.0 249.0 388.33534718780885 239.05393016098998
Gaussian s5c5 185_5 389.0 250.0 391.78483834304245 239.01404903353506
Gaussian s5c5 183_6 397.0 220.0 393.120226129893 224.65623671207294
Gaussian s5c5 134_1 389.0 271.0 383.682544966915 256.2970899528658
Gaussian s5c5 178_1 370.0 260.0 371.3328310217709 256.7880112556278
Gaussian s5c5 176_2 413.0 253.0 400.52946880205434 254.93972968897032
Gaussian s5c5 80_2 370.0 266.0 361.5656647469952 276.60856562670483
Gaussian s5c5 130_5 367.0 269.0 351.06656747567547 270.3679560506429
Gaussian s5c5 177_9 348.0 281.0 344.27310299192874 279.44506439779866
Gaussian s5c5 213_12 342.0 265.0 342.0909241196779 265.5778025759124
Gaussian s5c5 176_8 349.0 241.0 348.05632067228356 255.74261685834438
Gaussian s5c5 212_14 338.0 249.0 336.6345431932781 251.2496114135971
Gaussian s5c5 211_16 357.0 247.0 356.8704213781525 248.98284112388973
Gaussian s5c5 127_3 381.0 290.0 371.434816182035 282.47473862820215
Gaussian s5c5 181_9 376.0 274.0 374.88264731728555 274.56374721669584
Gaussian s5c5 176_5 374.0 294.0 378.5953439963121 295.76902821947954
Gaussian s5c5 214_7 383.0 311.0 379.963983179393 310.6094622620382
Gaussian s5c6 19_1 293.0 197.0 299.5205314009629 257.75724637681043
Gaussian s5c6 104_1 301.0 219.0 299.5205314009629 257.75724637681043
Gaussian s5c6 201_1 326.0 251.0 321.7789855072482 257.0543478260879
Gaussian s5c6 197_2 278.0 255.0 278.1799516908168 258.43115942028743
Gaussian s5c7 20_1 277.0 186.0 260.96851788405877 178.8800715137678
Gaussian s5c7 63_1 302.0 191.0 284.9374571369883 165.73738355552632
Gaussian s5c7 126_1 303.0 189.0 287.6513780419398 162.93344028099085
Gaussian s5c7 194_3 288.0 175.0 292.68563491723205 157.39579548216307
Gaussian s5c7 175_1 282.0 180.0 286.1345791346748 164.74295720518506
Gaussian s5c7 123_2 321.0 163.0 315.797802076546 150.06917136140368
Gaussian s5c7 173_3 341.0 167.0 330.974164260777 146.17464593384733
Gaussian s5c7 171_4 337.0 146.0 325.91677033134056 141.2733460165655
Gaussian s5c7 214_7 330.0 130.0 339.6799265984415 132.69939422765037
Gaussian s5c7 61_2 279.0 166.0 265.3481028087378 162.69694631931927
Gaussian s5c7 120_3 298.0 159.0 287.4459379773251 149.8921864556993
Gaussian s5c7 167_6 361.0 156.0 324.5045699101373 148.78033773001664
Gaussian s5c7 205_12 330.0 152.0 331.05230194266085 145.47797373597876
Gaussian s5c7 204_13 346.0 154.0 347.30296324327463 151.12051224139782
Gaussian s5c7 167_5 273.0 166.0 267.9906662635733 140.8036332561339
Gaussian s5c7 207_9 272.0 146.0 263.954112318788 146.37340111578874
Gaussian s5c7 201_10 259.0 130.0 257.347710770524 129.49463251616817
Gaussian s5c7 111_4 243.0 169.0 251.96208107752273 153.81291919934856
Gaussian s5c7 179_14 251.0 156.0 243.78574848486437 141.58009208608024
Gaussian s5c7 175_11 237.0 172.0 242.52334511348164 153.95461353356984
Gaussian s5c7 18_2 251.0 192.0 248.34802749182734 192.18680276920105
Gaussian s5c7 64_7 273.0 189.0 265.9798055267804 190.99077041787328
Gaussian s5c7 112_9 263.0 216.0 265.66550422125607 200.3652822071935
Gaussian s5c7 162_16 256.0 193.0 262.00637974743506 197.75360504017152
Gaussian s5c7 204_35 262.0 175.0 268.125797468429 180.90670063002074
Gaussian s5c7 204_34 248.0 213.0 252.81329746842803 212.4067006300204
Gaussian s5c7 162_15 267.0 212.0 268.99723150182507 212.7420758214248
Gaussian s5c7 203_32 260.0 199.0 258.64172641603943 203.03838932293212
Gaussian s5c7 202_30 289.0 227.0 281.76554511729415 232.11052193085118
Gaussian s5c7 109_9 279.0 185.0 283.52294151316823 181.03213396735197
Gaussian s5c7 155_18 299.0 164.0 293.6410490711312 161.2282435827629
Gaussian s5c7 196_34 280.0 136.0 279.86099001394837 138.53494972211087
Gaussian s5c7 196_33 313.0 171.0 316.43942138649834 166.27024383975856
Gaussian s5c7 155_17 298.0 206.0 291.3378174079489 190.65608486918
Gaussian s5c7 200_33 282.0 206.0 281.2868403634647 201.56129582931055
Gaussian s5c7 194_29 306.0 198.0 306.67431982974824 189.36433867121983
Gaussian s5c7 62_4 218.0 204.0 231.4828485018563 193.33083371393963
Gaussian s5c7 119_8 217.0 177.0 227.083461590402 165.5526558402836
Gaussian s5c7 183_20 217.0 170.0 218.27176541914918 156.76545119707518
Gaussian s5c7 168_16 225.0 142.0 230.04798737219028 148.4008731529717
Gaussian s5c7 107_5 207.0 227.0 217.70757018265942 216.4310057885499
Gaussian s5c7 154_9 187.0 249.0 192.79226217938893 233.68482527288427
Gaussian s5c7 198_19 200.0 246.0 191.71944074744414 242.6634608953959
Gaussian s5c7 194_16 170.0 252.0 172.56303694064755 240.20653094120686
Gaussian s5c7 151_10 232.0 227.0 227.56337835398216 222.86532884826192
Gaussian s5c7 197_20 223.0 242.0 232.48382152004933 243.69766890195416
Gaussian s5c7 196_21 234.0 204.0 232.82970515526816 209.06642342695608
Gaussian s5c8 64_1 301.0 52.0 316.26148409893926 87.14134275618356
Gaussian s5c8 122_3 305.0 52.0 312.74696494407794 67.55534843120601
Gaussian s5c8 172_6 296.0 46.0 301.9412460227766 53.695084785619486
Gaussian s5c8 214_5 294.0 59.0 296.62654060518173 61.80686243687509
Gaussian s5c8 170_4 320.0 60.0 320.2118875320866 64.65210277926292
Gaussian s5c8 211_1 318.0 72.0 321.42597054782095 71.10644268846337
Gaussian s5c8 208_2 321.0 49.0 324.99637024115174 56.371628836120415
Gaussian s5c8 116_1 304.0 67.0 316.26148409893926 87.14134275618355
Gaussian s5c8 168_2 311.0 96.0 306.3392226148385 93.02120141342695
Gaussian s5c9 82_1 283.0 49.0 221.9935691318334 39.20578778135054
Gaussian s5c9 136_1 284.0 59.0 251.05228842089292 45.674866366678216
Gaussian s5c9 189_3 285.0 35.0 282.49181795010463 30.39264204436299
Gaussian s5c9 185_1 268.0 92.0 248.35365070579672 65.67380509586864
Gaussian s5c9 131_2 245.0 60.0 221.99356913183362 39.20578778135057
Gaussian s5c9 187_4 222.0 75.0 220.01286173633457 46.588424437299096
Gaussian s6c1 39_1 258.0 342.0 245.25471698112955 309.00943396226114
Gaussian s6c1 93_1 258.0 352.0 246.24092576863723 328.0374638706548
Gaussian s6c1 140_3 267.0 335.0 254.12517342703742 328.18905483648166
Gaussian s6c1 196_6 246.0 320.0 245.1098747616727 326.3316749752249
Gaussian s6c1 191_4 294.0 360.0 270.8907821706771 330.045089534741
Gaussian s6c1 136_1 244.0 343.0 239.8129923158175 343.0507240054883
Gaussian s6c1 197_3 219.0 334.0 219.64146704964963 346.90045217095303
Gaussian s6c1 185_1 205.0 340.0 248.69149427744654 357.06645305558527
Gaussian s6c1 91_2 243.0 332.0 245.2547169811293 309.0094339622608
Gaussian s6c1 142_5 219.0 292.0 219.99528301886818 296.7405660377362
Gaussian s6c2 32_1 312.0 203.0 293.36821610283465 244.7771244309592
Gaussian s6c2 81_3 302.0 224.0 301.58291574217 232.20020843821538
Gaussian s6c2 132_6 315.0 216.0 325.1867183549998 218.518163318177
Gaussian s6c2 181_5 340.0 221.0 340.15439956710554 226.6100429784678
Gaussian s6c2 174_5 329.0 199.0 331.7957029972056 200.31469989705684
Gaussian s6c2 209_8 326.0 195.0 328.79960936338176 184.57406362700485
Gaussian s6c2 132_5 286.0 226.0 286.5291066314986 232.7919940555968
Gaussian s6c2 179_3 295.0 212.0 282.5616560714931 224.68934183249723
Gaussian s6c2 75_1 299.0 249.0 293.3682161028342 244.77712443095874
Gaussian s6c2 122_3 306.0 243.0 300.94650986343277 242.45030349013865
Gaussian s6c2 173_1 297.0 223.0 297.4548558421842 234.01479514415718
Gaussian s6c2 215_2 304.0 227.0 304.9112335981438 224.61193876640215
Gaussian s6c2 215_1 289.0 233.0 287.1229983040259 236.47076229581378
Gaussian s6c2 116_1 290.0 243.0 286.75736409890476 246.8069044006087
Gaussian s6c3 19_1 426.0 227.0 393.42726253637557 238.4749769705516
Gaussian s6c3 72_3 423.0 224.0 404.1863579752734 232.87475175906746
Gaussian s6c3 118_6 415.0 207.0 399.4029869369534 206.11294571985388
Gaussian s6c3 170_14 401.0 185.0 400.00636943130644 177.97105416482714
Gaussian s6c3 210_20 396.0 181.0 399.5353280998594 182.64914331382568
Gaussian s6c3 209_20 400.0 154.0 400.91817160022583 152.3034985782802
Gaussian s6c3 166_11 404.0 208.0 393.85467478847016 204.16471356250685
Gaussian s6c3 214_22 379.0 195.0 377.83376887323357 195.6768308890305
Gaussian s6c3 209_17 403.0 212.0 403.2363733711755 210.0231504831994
Gaussian s6c3 117_4 419.0 251.0 418.000823719706 254.2998712076987
Gaussian s6c3 168_8 411.0 276.0 412.0159031195967 275.77049425012797
Gaussian s6c3 210_13 422.0 294.0 417.6010602079724 293.2513662833414
Gaussian s6c3 161_7 436.0 246.0 436.67176224637745 256.7252021090984
Gaussian s6c3 212_17 439.0 239.0 441.31780234892733 243.51793215506456
Gaussian s6c3 70_1 407.0 232.0 393.42726253637596 238.47497697055184
Gaussian s6c3 119_1 393.0 254.0 387.8765531738522 250.87741558889957
Gaussian s6c3 171_3 384.0 238.0 381.9175442161562 245.20930719774412
Gaussian s6c3 212_5 375.0 249.0 375.32174624261165 245.48647940454612
Gaussian s6c3 165_1 385.0 271.0 387.9371141611008 267.53461711510136
Gaussian s6c3 208_1 381.0 287.0 388.9095416307325 289.00294613745575
Gaussian s6c3 202_2 384.0 265.0 387.14908634380896 262.4600527228555
Gaussian s6c3 114_2 402.0 227.0 398.41157298436553 227.33809331326484
Gaussian s6c3 162_3 420.0 244.0 411.82595662703346 237.74724819085642
Gaussian s6c3 207_7 421.0 233.0 419.2569051479144 229.79520438098817
Gaussian s6c3 160_4 394.0 213.0 390.7669920072899 205.71954758053354
Gaussian s6c3 215_11 388.0 229.0 388.5204233514179 226.31278871694218
Gaussian s6c3 204_9 383.0 163.0 385.25203904087664 168.56634570966497
Gaussian s7c1 4_1 165.0 362.0 141.49243379885047 379.5107414413246
Gaussian s7c1 67_3 160.0 353.0 143.67460784561223 368.69570446205597
Gaussian s7c1 123_7 150.0 350.0 144.4693436951459 354.7108288460379
Gaussian s7c1 182_13 152.0 355.0 151.4799847739141 357.2642643471397
Gaussian s7c1 173_12 145.0 331.0 139.23770802189082 340.0604043695373
Gaussian s7c1 212_23 130.0 339.0 129.02379063521394 340.47855631070854
Gaussian s7c1 121_5 141.0 365.0 144.7786903165013 372.9110885381289
Gaussian s7c1 176_11 134.0 358.0 140.9076507510673 367.4762902768347
Gaussian s7c1 174_9 147.0 382.0 149.59260130603388 382.2855791797387
Gaussian s7c1 60_1 156.0 361.0 141.49243379885186 379.51074144132866
Gaussian s7c1 106_1 132.0 383.0 119.27708529876688 384.56484558005934
Gaussian s7c1 158_1 111.0 399.0 107.00626934052883 412.6052219589404
Gaussian s7c1 197_1 87.0 408.0 92.52700121103129 405.2834970847425
Gaussian s7c1 196_2 107.0 425.0 112.14713944594155 440.2302545747756
Gaussian s7c1 150_2 116.0 372.0 108.41061963457733 365.67273373997136
Gaussian s7c1 189_5 99.0 341.0 102.5341593346062 341.0301315331366
Gaussian s7c1 186_3 113.0 381.0 104.9442998925237 372.96256874705296
Gaussian s7c1 105_2 171.0 356.0 163.22483994023816 374.5665091316964
Gaussian s7c1 156_4 164.0 374.0 170.10023940781403 379.8650255909539
Gaussian s7c1 199_9 154.0 397.0 166.67673854303766 397.5117032528767
Gaussian s7c1 193_8 177.0 366.0 178.03407738535822 368.5246967896083
Gaussian s7c1 144_4 188.0 363.0 176.80193351305587 366.22970109253725
Gaussian s7c1 187_10 173.0 346.0 173.95874845111769 352.22314201463803
Gaussian s7c1 184_7 190.0 377.0 193.37198100373138 370.70848602644094
Gaussian s7c2 35_1 203.0 355.0 251.74632315087734 360.9803185570887
Gaussian s7c2 80_3 212.0 368.0 248.8586601374123 364.9537830779275
Gaussian s7c2 150_5 232.0 367.0 256.09063868480274 374.159949918172
Gaussian s7c2 137_6 226.0 354.0 239.31205683653354 362.4903879963221
Gaussian s7c2 193_11 241.0 349.0 239.46798005363155 359.1798438808547
Gaussian s7c2 185_12 229.0 361.0 231.13916347978363 363.25355927469275
Gaussian s7c2 75_1 220.0 364.0 251.74632315088178 360.9803185570945
Gaussian s7c2 125_3 236.0 362.0 256.38298658007534 374.32139082271044
Gaussian s7c2 179_7 254.0 360.0 261.68393450663984 375.57166524441556
Gaussian s7c2 175_5 243.0 373.0 256.111364892079 386.5048015867461
Gaussian s7c2 124_1 245.0 352.0 247.20239299026682 347.90606773678405
Gaussian s7c2 168_1 259.0 339.0 256.3933923721021 347.47681895733024
Gaussian s7c2 213_2 254.0 342.0 252.14172233458413 344.1121554502368
Gaussian s7c2 213_1 270.0 351.0 270.04494814103566 350.4024780308817
Gaussian s7c2 164_2 237.0 328.0 235.13760826342462 337.62343608742975
Gaussian s7c2 211_3 238.0 345.0 234.53220243754737 337.03148667108314
Gaussian s7c2 203_4 228.0 335.0 223.87680118048962 328.0890622982048
Gaussian s7c3 38_1 263.0 264.0 247.8671807946489 268.4799028749735
Gaussian s7c3 80_3 271.0 244.0 259.545438893746 246.91664320988735
Gaussian s7c3 132_7 248.0 230.0 253.33089365365578 238.76514055207076
Gaussian s7c3 174_13 273.0 238.0 270.5780969886139 236.87898550520796
Gaussian s7c3 210_26 278.0 215.0 273.2752382298934 217.1445373465545
Gaussian s7c3 206_23 279.0 258.0 281.32136445792145 252.98364668989353
Gaussian s7c3 167_14 238.0 233.0 234.77535721933504 234.85034809707957
Gaussian s7c3 206_25 239.0 244.0 237.1903815021971 239.85799410194073
Gaussian s7c3 200_21 215.0 217.0 215.23665506718905 226.92201914089543
Gaussian s7c3 125_5 267.0 219.0 277.4358301280222 230.86733570392465
Gaussian s7c3 164_9 261.0 220.0 267.86218739265246 214.99419948905765
Gaussian s7c3 201_17 266.0 228.0 271.71834618977425 229.96531452062936
Gaussian s7c3 197_15 255.0 189.0 256.32213600541706 188.21046812108432
Gaussian s7c3 161_5 311.0 246.0 300.58535179424393 232.68001543595446
Gaussian s7c3 191_10 310.0 208.0 305.1133387630137 213.14118101057574
Gaussian s7c3 191_9 322.0 267.0 315.348632880661 253.72941630469293
Gaussian s7c3 77_1 259.0 286.0 258.920927104716 283.2538549437204
Gaussian s7c3 122_1 256.0 312.0 260.65272961433664 302.0352758592604
Gaussian s7c3 166_3 243.0 290.0 253.79438082261203 299.4034685884686
Gaussian s7c3 211_7 239.0 286.0 242.62075688540017 286.2317615046558
Gaussian s7c3 207_5 259.0 300.0 257.5840596417977 308.95199139886057
Gaussian s7c3 163_1 261.0 322.0 268.62132822447893 321.59960300382795
Gaussian s7c3 197_3 272.0 315.0 268.52649696856406 322.30336157554825
Gaussian s7c3 195_1 274.0 334.0 274.92997520840004 336.2069607421222
Gaussian s7c3 120_2 278.0 290.0 269.4535574758521 281.5963930506492
Gaussian s7c3 166_4 275.0 296.0 270.3906796363514 287.7270968945892
Gaussian s7c3 202_7 287.0 304.0 283.45894784777863 303.86255065725925
Gaussian s7c3 200_8 250.0 271.0 258.7410818354948 277.01944702754014
Gaussian s7c3 163_4 269.0 269.0 279.1101823491325 274.2080558252004
Gaussian s7c3 203_13 264.0 265.0 270.4132512961148 269.29790027664046
Gaussian s7c3 200_9 295.0 265.0 295.46403241762414 272.3925432578137
Gaussian s7c3 35_2 250.0 263.0 227.09230399193353 273.45979431690125
Gaussian s7c3 76_3 233.0 267.0 222.7482263629035 275.62759315180807
Gaussian s7c3 74_4 260.0 264.0 231.2244753951573 271.39774176662456
Gaussian s7c3 123_9 246.0 287.0 249.26370491745706 284.94697026535766
Gaussian s7c3 120_5 238.0 240.0 219.16353169022005 256.2458933233788
Gaussian s7c3 175_17 234.0 257.0 209.57420396887244 252.78862004145248
Gaussian s7c3 174_17 231.0 239.0 214.42000886656643 241.85335457075013
Gaussian s7c4 28_1 396.0 228.0 393.0000000000007 205.00000000000028
Gaussian s7c4 73_3 382.0 208.0 387.8100255746308 201.72814148558285
Gaussian s7c4 123_3 396.0 185.0 393.2353632229049 191.77425438584547
Gaussian s7c4 172_5 408.0 198.0 402.58575259425584 188.30834919544543
Gaussian s7c4 214_9 426.0 186.0 426.43222680451936 188.49554300454605
Gaussian s7c4 171_6 389.0 180.0 389.2841222668279 185.6136952015367
Gaussian s7c4 213_13 410.0 196.0 407.354624905754 195.15909293798464
Gaussian s7c4 211_10 368.0 168.0 368.78141895687156 171.38904089420777
Gaussian s7c4 119_1 385.0 203.0 377.5134077478465 207.54115113594003
Gaussian s7c4 167_3 385.0 198.0 378.2432821537824 204.4201582788965
Gaussian s7c4 212_5 392.0 207.0 392.37205455973464 211.1987301395271
Gaussian s7c4 210_6 371.0 195.0 365.3963010100297 195.14696684427605
Gaussian s7c4 166_1 371.0 219.0 366.27828171390615 216.5365027338051
Gaussian s7c4 208_1 377.0 230.0 374.69811145338167 229.74230458554757
Gaussian s7c4 206_2 353.0 212.0 348.6975868571027 211.61516697042373
Gaussian s7c4 71_1 398.0 205.0 393.00000000000057 205.00000000000023
Gaussian s7c5 48_1 156.0 216.0 152.94516645813394 193.1783557495164
Gaussian s7c5 143_1 163.0 230.0 163.69890043860377 229.57222509996828
Gaussian s7c5 187_1 171.0 251.0 166.93391549333035 241.55208998204466
Gaussian s7c5 186_2 162.0 224.0 165.40488804446608 234.33764442240454
Gaussian s7c5 122_2 143.0 207.0 154.8616235300509 196.48743969490874
Gaussian s7c5 45_2 157.0 176.0 146.40768884644297 173.0712522762524
Gaussian s7c5 115_3 151.0 197.0 147.01571667787422 178.26240120472096
Gaussian s7c5 173_5 126.0 196.0 135.4153425519504 190.06550330827733
Gaussian s7c5 215_6 110.0 179.0 112.76959226531731 180.1184176859801
Gaussian s7c5 166_6 181.0 170.0 157.65903735642314 171.66593421474585
Gaussian s7c5 210_7 166.0 192.0 163.12717259721845 187.89357026902638
Gaussian s7c5 207_8 165.0 150.0 161.12012457371256 151.2416858014588
Gaussian s7c5 109_4 158.0 161.0 145.8517776862868 168.3250589702331
Gaussian s7c5 159_8 199.0 157.0 176.80745831852568 158.02762567845195
Gaussian s7c5 208_10 192.0 173.0 193.16471383536054 176.0303868436567
Gaussian s7c5 205_10 189.0 129.0 189.930893606832 131.65343575206649
Gaussian s7c6 61_1 237.0 120.0 212.47130131431214 93.69190910011467
Gaussian s7c6 153_1 200.0 114.0 197.59389466723147 86.84449503365319
Gaussian s7c6 148_2 211.0 69.0 229.02912598912337 60.120040573561724
Gaussian s7c6 54_2 253.0 118.0 210.75476839237035 121.3106267029973
Gaussian s7c6 159_5 187.0 132.0 147.2397820163447 138.76294277928804
Gaussian s7c7 26_1 119.0 95.0 136.4837276180139 116.48075289934533
Gaussian s7c7 92_3 113.0 96.0 141.50200792375549 87.58073993354279
Gaussian s7c7 152_7 138.0 53.0 144.04908953267298 48.468550661547255
Gaussian s7c7 150_5 117.0 96.0 143.44983294018357 99.99220847197967
Gaussian s7c7 214_7 150.0 102.0 150.88384358369316 106.89218782264493
Gaussian s7c7 87_1 135.0 101.0 136.48372761801397 116.48075289934542
Gaussian s7c7 144_3 150.0 92.0 162.27670731864362 97.23945564631018
Gaussian s7c7 215_6 173.0 83.0 174.41452242880183 82.60307311640781
Gaussian s7c7 205_4 185.0 88.0 179.45145699627938 89.2228121211238
Gaussian s7c7 141_1 112.0 136.0 112.04827316477973 134.70935029695457
Gaussian s7c7 200_1 98.0 176.0 105.84158485549489 162.26380302053104
Gaussian s8c1 26_1 132.0 394.0 140.86473087818365 413.13031161472315
Gaussian s8c1 76_3 117.0 374.0 141.86784250223673 386.8088071284095
Gaussian s8c1 197_8 140.0 358.0 141.52677780667605 357.77918519325544
Gaussian s8c1 140_3 129.0 387.0 143.3322232365246 368.47179216153864
