rep method nodeName nodeAge trueTime estBrlen
s5c9 with_all_location 82_1 81 81.0 0.06802420199711386
s5c9 with_leaf_location 131_2 130 49.0 1.1035281739646048
s5c9 with_leaf_location 136_1 135 54.0 0.8597276989373365
s5c9 with_leaf_location 185_1 184 49.0 0.005
s5c9 with_leaf_location 187_4 186 56.0 0.005
s5c9 with_leaf_location 216_1 215 31.0 0.48590596701301353
s5c9 with_leaf_location 216_2 215 31.0 0.48590596701301353
s5c9 with_leaf_location 216_3 215 80.0 0.49090596701301353
s5c9 with_leaf_location 216_5 215 29.0 0.24210549198574552
s5c9 with_leaf_location 216_6 215 29.0 0.24210549198574552
s5c9 with_leaf_location 216_7 215 85.0 0.24710549198574525
s5c9 with_leaf_location 82_1 81 81.0 0.0847590005744424
s5c9 without_location 131_2 130 49.0 1.1891568222541984
s5c9 without_location 136_1 135 54.0 1.047520923099469
s5c9 without_location 185_1 184 49.0 0.37306516843203275
s5c9 without_location 187_4 186 56.0 0.231429269277303
s5c9 without_location 216_1 215 31.0 0.005000000000000226
s5c9 without_location 216_2 215 31.0 0.005000000000000226
s5c9 without_location 216_3 215 80.0 0.3780651684320229
s5c9 without_location 216_5 215 29.0 0.005000000000000259
s5c9 without_location 216_6 215 29.0 0.005000000000000259
s5c9 without_location 216_7 215 85.0 0.2364292692772938
s5c9 without_location 82_1 81 81.0 0.0557520332427297
s6c1 with_all_location 136_1 135 43.0 0.18718061354203658
s6c1 with_all_location 140_3 139 47.0 0.260332641566835
s6c1 with_all_location 185_1 184 49.0 0.4801449206819749
s6c1 with_all_location 191_4 190 51.0 0.4142559079079265
s6c1 with_all_location 196_6 195 56.0 0.9407327465005222
s6c1 with_all_location 197_3 196 61.0 0.7097024008036368
s6c1 with_all_location 216_1 215 31.0 0.7700718432775994
s6c1 with_all_location 216_2 215 31.0 0.7700718432775994
s6c1 with_all_location 216_3 215 19.0 0.5405143631559376
s6c1 with_all_location 216_4 215 19.0 0.5405143631559376
s6c1 with_all_location 216_5 215 25.0 0.7628088280268494
s6c1 with_all_location 216_6 215 25.0 0.7628088280268494
s6c1 with_all_location 216_7 215 20.0 0.23633198943425365
s6c1 with_all_location 216_8 215 20.0 0.23633198943425365
s6c1 with_all_location 93_1 92 92.0 0.8930288130938226
s6c1 with_leaf_location 136_1 135 43.0 0.005
s6c1 with_leaf_location 140_3 139 47.0 0.09185772757839514
s6c1 with_leaf_location 185_1 184 49.0 0.005
s6c1 with_leaf_location 191_4 190 51.0 0.005
s6c1 with_leaf_location 196_6 195 56.0 0.005
s6c1 with_leaf_location 197_3 196 61.0 0.005
s6c1 with_leaf_location 216_1 215 31.0 0.6409953390180869
s6c1 with_leaf_location 216_2 215 31.0 0.6409953390180869
s6c1 with_leaf_location 216_3 215 19.0 0.6409953391156743
s6c1 with_leaf_location 216_4 215 19.0 0.6409953391156743
s6c1 with_leaf_location 216_5 215 25.0 0.5541376076057212
s6c1 with_leaf_location 216_6 215 25.0 0.5541376076057212
s6c1 with_leaf_location 216_7 215 20.0 0.5541376080726272
s6c1 with_leaf_location 216_8 215 20.0 0.5541376080726272
s6c1 with_leaf_location 93_1 92 92.0 0.9161310654508305
s6c1 without_location 136_1 135 43.0 0.005
s6c1 without_location 140_3 139 47.0 0.20089539408153068
s6c1 without_location 185_1 184 49.0 0.23911857479510867
s6c1 without_location 191_4 190 51.0 0.005
s6c1 without_location 196_6 195 56.0 0.21293452195654852
s6c1 without_location 197_3 196 61.0 0.005
s6c1 without_location 216_1 215 31.0 0.17471134124296447
s6c1 without_location 216_2 215 31.0 0.17471134124296447
s6c1 without_location 216_3 215 19.0 0.40882991603808116
s6c1 without_location 216_4 215 19.0 0.40882991603808116
s6c1 without_location 216_5 215 25.0 0.212934521956545
s6c1 without_location 216_6 215 25.0 0.212934521956545
s6c1 without_location 216_7 215 20.0 0.005
s6c1 without_location 216_8 215 20.0 0.005
s6c1 without_location 93_1 92 92.0 0.9157791341174832
s6c2 with_all_location 132_6 131 51.0 0.3089136951370917
s6c2 with_all_location 216_10 215 84.0 0.6577236464189703
s6c2 with_all_location 216_6 215 135.0 0.966637341556062
s6c2 with_all_location 216_7 215 84.0 0.6577236464189703
s6c2 with_all_location 81_3 80 80.0 0.2876560598530754
s6c2 with_leaf_location 132_6 131 51.0 0.005000000000012653
s6c2 with_leaf_location 216_10 215 84.0 0.9469015014206404
s6c2 with_leaf_location 216_6 215 135.0 0.9519015014206531
s6c2 with_leaf_location 216_7 215 84.0 0.9469015014206404
s6c2 with_leaf_location 81_3 80 80.0 0.3298349598782137
s6c2 without_location 132_6 131 51.0 0.4059823265397531
s6c2 without_location 216_10 215 84.0 0.5996205339028121
s6c2 without_location 216_6 215 135.0 1.005602860442565
s6c2 without_location 216_7 215 84.0 0.5996205339028121
s6c2 without_location 81_3 80 80.0 0.27321728749868524
s6c3 with_all_location 114_2 113 44.0 0.6740621696525657
s6c3 with_all_location 117_4 116 45.0 0.5687628447630353
s6c3 with_all_location 118_6 117 46.0 0.6064919380579169
s6c3 with_all_location 119_1 118 49.0 0.34507559034134005
s6c3 with_all_location 160_4 159 46.0 0.2172967939471999
s6c3 with_all_location 161_7 160 44.0 0.4847880503086075
s6c3 with_all_location 162_3 161 48.0 1.1571678308521425
s6c3 with_all_location 165_1 164 46.0 0.8350783012387379
s6c3 with_all_location 166_11 165 48.0 0.16720493252623936
s6c3 with_all_location 168_8 167 51.0 0.7473486757872901
s6c3 with_all_location 170_14 169 52.0 0.37362724289559296
s6c3 with_all_location 171_3 170 52.0 0.36335554651290386
s6c3 with_all_location 19_1 18 18.0 0.6230843980701779
s6c3 with_all_location 202_2 201 37.0 0.8150794172369632
s6c3 with_all_location 207_7 206 45.0 0.11098487756211822
s6c3 with_all_location 208_1 207 43.0 0.26570685916592823
s6c3 with_all_location 209_17 208 43.0 0.01744445608448134
s6c3 with_all_location 212_17 211 51.0 0.07505885199491899
s6c3 with_all_location 214_22 213 48.0 0.6138430869837751
s6c3 with_all_location 216_1 215 8.0 0.6690711904313188
s6c3 with_all_location 216_10 215 9.0 0.17271706311049856
s6c3 with_all_location 216_12 215 56.0 1.2235729775775595
s6c3 with_all_location 216_14 215 56.0 1.2235729775775595
s6c3 with_all_location 216_16 215 48.0 0.16924771295506455
s6c3 with_all_location 216_17 215 48.0 0.16924771295506455
s6c3 with_all_location 216_18 215 55.0 0.4318083384337471
s6c3 with_all_location 216_19 215 4.0 0.35674948643882815
s6c3 with_all_location 216_2 215 8.0 0.6690711904313188
s6c3 with_all_location 216_20 215 4.0 0.35674948643882815
s6c3 with_all_location 216_21 215 7.0 0.6942179068367522
s6c3 with_all_location 216_22 215 7.0 0.6942179068367522
s6c3 with_all_location 216_23 215 2.0 0.09781927593745844
s6c3 with_all_location 216_24 215 2.0 0.09781927593745844
s6c3 with_all_location 216_25 215 46.0 0.5052400525518801
s6c3 with_all_location 216_28 215 46.0 0.5052400525518801
s6c3 with_all_location 216_3 215 14.0 0.11969863236028389
s6c3 with_all_location 216_4 215 14.0 0.11969863236028389
s6c3 with_all_location 216_6 215 45.0 1.406500804323081
s6c3 with_all_location 216_7 215 45.0 1.406500804323081
s6c3 with_all_location 216_8 215 54.0 0.2837019406726168
s6c3 with_all_location 216_9 215 9.0 0.17271706311049856
s6c3 with_all_location 70_1 69 51.0 0.3169418969211787
s6c3 with_all_location 72_3 71 53.0 0.9465146045931133
s6c3 with_leaf_location 114_2 113 44.0 1.1302895651683404
s6c3 with_leaf_location 117_4 116 45.0 0.005000001123300979
s6c3 with_leaf_location 118_6 117 46.0 1.1347140197845493
s6c3 with_leaf_location 119_1 118 49.0 0.005000000897780459
s6c3 with_leaf_location 160_4 159 46.0 0.005000001284174624
s6c3 with_leaf_location 161_7 160 44.0 0.0050000010137933905
s6c3 with_leaf_location 162_3 161 48.0 1.1326642850884112
s6c3 with_leaf_location 165_1 164 46.0 1.5490233552012085
s6c3 with_leaf_location 166_11 165 48.0 0.005000001078712097
s6c3 with_leaf_location 168_8 167 51.0 0.005000001391888148
s6c3 with_leaf_location 170_14 169 52.0 0.005000001929521084
s6c3 with_leaf_location 171_3 170 52.0 0.005000000910477735
s6c3 with_leaf_location 19_1 18 18.0 0.6884473813060904
s6c3 with_leaf_location 202_2 201 37.0 0.9171448108024479
s6c3 with_leaf_location 207_7 206 45.0 0.005000000984871694
s6c3 with_leaf_location 208_1 207 43.0 0.005000000916963677
s6c3 with_leaf_location 209_17 208 43.0 0.005000001210902158
s6c3 with_leaf_location 212_17 211 51.0 0.005000000711113056
s6c3 with_leaf_location 214_22 213 48.0 0.005000001211947847
s6c3 with_leaf_location 216_1 215 8.0 1.0121154723990522
s6c3 with_leaf_location 216_10 215 9.0 0.30318497787809184
s6c3 with_leaf_location 216_12 215 56.0 1.4358492627723292
s6c3 with_leaf_location 216_14 215 56.0 1.4358492627723292
s6c3 with_leaf_location 216_16 215 48.0 1.6559598745111999
s6c3 with_leaf_location 216_17 215 48.0 1.6559598745111999
s6c3 with_leaf_location 216_18 215 55.0 1.6559598747545703
s6c3 with_leaf_location 216_19 215 4.0 1.6509598742958993
s6c3 with_leaf_location 216_2 215 8.0 1.0121154723990522
s6c3 with_leaf_location 216_20 215 4.0 1.6509598742958993
s6c3 with_leaf_location 216_21 215 7.0 0.5212458548725438
s6c3 with_leaf_location 216_22 215 7.0 0.5212458548725438
s6c3 with_leaf_location 216_23 215 2.0 0.5212458548716867
s6c3 with_leaf_location 216_24 215 2.0 0.5212458548716867
s6c3 with_leaf_location 216_25 215 46.0 0.52624585510411
s6c3 with_leaf_location 216_28 215 46.0 0.52624585510411
s6c3 with_leaf_location 216_3 215 14.0 0.099970662187019
s6c3 with_leaf_location 216_4 215 14.0 0.099970662187019
s6c3 with_leaf_location 216_6 215 45.0 2.561138827604464
s6c3 with_leaf_location 216_7 215 45.0 2.561138827604464
s6c3 with_leaf_location 216_8 215 54.0 0.3081849785121572
s6c3 with_leaf_location 216_9 215 9.0 0.30318497787809184
s6c3 with_leaf_location 70_1 69 51.0 0.0050000010215013905
s6c3 with_leaf_location 72_3 71 53.0 0.9101789532956358
s6c3 without_location 114_2 113 44.0 1.385474608961253
s6c3 without_location 117_4 116 45.0 0.005
s6c3 without_location 118_6 117 46.0 1.270960788041832
s6c3 without_location 119_1 118 49.0 0.005
s6c3 without_location 160_4 159 46.0 0.005
s6c3 without_location 161_7 160 44.0 1.2709607880418319
s6c3 without_location 162_3 161 48.0 1.142187539481144
s6c3 without_location 165_1 164 46.0 0.9850183199935504
s6c3 without_location 166_11 165 48.0 0.005
s6c3 without_location 168_8 167 51.0 0.005
s6c3 without_location 170_14 169 52.0 0.00878088371474588
s6c3 without_location 171_3 170 52.0 0.2638981460437613
s6c3 without_location 19_1 18 18.0 0.6212540305297756
s6c3 without_location 202_2 201 37.0 1.5426438284488495
s6c3 without_location 207_7 206 45.0 0.005
s6c3 without_location 208_1 207 43.0 0.005
s6c3 without_location 209_17 208 43.0 0.005000000000000032
s6c3 without_location 212_17 211 51.0 0.005000000000000048
s6c3 without_location 214_22 213 48.0 0.005000000000000053
s6c3 without_location 216_1 215 8.0 1.5426438284488477
s6c3 without_location 216_10 215 9.0 0.005
s6c3 without_location 216_12 215 56.0 1.1471875394811433
s6c3 without_location 216_14 215 56.0 1.1471875394811433
s6c3 without_location 216_16 215 48.0 1.275960788041832
s6c3 without_location 216_17 215 48.0 1.275960788041832
s6c3 without_location 216_18 215 55.0 0.009999999999996489
s6c3 without_location 216_19 215 4.0 0.005
s6c3 without_location 216_2 215 8.0 1.5426438284488477
s6c3 without_location 216_20 215 4.0 0.005
s6c3 without_location 216_21 215 7.0 0.005
s6c3 without_location 216_22 215 7.0 0.005
s6c3 without_location 216_23 215 2.0 0.005
s6c3 without_location 216_24 215 2.0 0.005
s6c3 without_location 216_25 215 46.0 0.006219116285250162
s6c3 without_location 216_28 215 46.0 0.006219116285250162
s6c3 without_location 216_3 215 14.0 0.005
s6c3 without_location 216_4 215 14.0 0.005
s6c3 without_location 216_6 215 45.0 2.268764002398637
s6c3 without_location 216_7 215 45.0 2.268764002398637
s6c3 without_location 216_8 215 54.0 0.009999999999997919
s6c3 without_location 216_9 215 9.0 0.005
s6c3 without_location 70_1 69 51.0 0.28211032560255106
s6c3 without_location 72_3 71 53.0 1.5338116860031186
s7c1 with_all_location 105_2 104 45.0 0.7965729146081769
s7c1 with_all_location 106_1 105 46.0 0.5808960886061971
s7c1 with_all_location 121_5 120 117.0 1.0077432052565152
s7c1 with_all_location 144_4 143 39.0 0.24330862357958175
s7c1 with_all_location 150_2 149 44.0 0.23784763317351126
s7c1 with_all_location 156_4 155 51.0 0.26903268913503886
s7c1 with_all_location 158_1 157 52.0 0.30629333582394874
s7c1 with_all_location 184_7 183 40.0 0.3436416737855003
s7c1 with_all_location 186_3 185 36.0 0.08172378587271607
s7c1 with_all_location 187_10 186 43.0 0.44111717144447166
s7c1 with_all_location 189_5 188 39.0 0.7648285635844065
s7c1 with_all_location 193_8 192 37.0 0.26485246299562826
s7c1 with_all_location 196_2 195 38.0 0.46403415584720353
s7c1 with_all_location 197_1 196 39.0 0.48726870765087527
s7c1 with_all_location 199_9 198 43.0 0.4100639592343293
s7c1 with_all_location 216_1 215 19.0 0.33432812947426893
s7c1 with_all_location 216_10 215 17.0 0.23311669857774486
s7c1 with_all_location 216_11 215 23.0 0.3783281948164459
s7c1 with_all_location 216_12 215 23.0 0.3783281948164459
s7c1 with_all_location 216_13 215 32.0 0.32526304958203106
s7c1 with_all_location 216_14 215 32.0 0.32526304958203106
s7c1 with_all_location 216_15 215 29.0 0.22778755192305966
s7c1 with_all_location 216_16 215 29.0 0.22778755192305966
s7c1 with_all_location 216_17 215 95.0 0.7607287039179801
s7c1 with_all_location 216_2 215 19.0 0.33432812947426893
s7c1 with_all_location 216_20 215 95.0 0.7607287039179801
s7c1 with_all_location 216_3 215 20.0 0.3575626812779407
s7c1 with_all_location 216_4 215 20.0 0.3575626812779407
s7c1 with_all_location 216_5 215 30.0 0.8083187539028656
s7c1 with_all_location 216_6 215 30.0 0.8083187539028656
s7c1 with_all_location 216_7 215 27.0 0.12521397619117514
s7c1 with_all_location 216_8 215 27.0 0.12521397619117514
s7c1 with_all_location 216_9 215 17.0 0.23311669857774486
s7c1 with_all_location 4_1 3 3.0 0.07416661737972971
s7c1 with_all_location 60_1 59 56.0 0.05968564761920505
s7c1 with_leaf_location 105_2 104 45.0 0.9529715797901613
s7c1 with_leaf_location 106_1 105 46.0 0.6382496383840676
s7c1 with_leaf_location 121_5 120 117.0 0.885315179844489
s7c1 with_leaf_location 144_4 143 39.0 0.005
s7c1 with_leaf_location 150_2 149 44.0 0.005
s7c1 with_leaf_location 156_4 155 51.0 0.005
s7c1 with_leaf_location 158_1 157 52.0 0.005
s7c1 with_leaf_location 184_7 183 40.0 0.37778811687916564
s7c1 with_leaf_location 186_3 185 36.0 0.005
s7c1 with_leaf_location 187_10 186 43.0 0.3890944205720653
s7c1 with_leaf_location 189_5 188 39.0 0.8603733153147591
s7c1 with_leaf_location 193_8 192 37.0 0.005
s7c1 with_leaf_location 196_2 195 38.0 0.7669236587586243
s7c1 with_leaf_location 197_1 196 39.0 0.005000001385965825
s7c1 with_leaf_location 199_9 198 43.0 0.4533576845465448
s7c1 with_leaf_location 216_1 215 19.0 0.9281067399175613
s7c1 with_leaf_location 216_10 215 17.0 0.16502711584302665
s7c1 with_leaf_location 216_11 215 23.0 0.6133848037282554
s7c1 with_leaf_location 216_12 215 23.0 0.6133848037282554
s7c1 with_leaf_location 216_13 215 32.0 0.24059668497076972
s7c1 with_leaf_location 216_14 215 32.0 0.24059668497076972
s7c1 with_leaf_location 216_15 215 29.0 0.22929038127787008
s7c1 with_leaf_location 216_16 215 29.0 0.22929038127787008
s7c1 with_leaf_location 216_17 215 95.0 0.6960411941464598
s7c1 with_leaf_location 216_2 215 19.0 0.9281067399175613
s7c1 with_leaf_location 216_20 215 95.0 0.6960411941464598
s7c1 with_leaf_location 216_3 215 20.0 0.16618308254490283
s7c1 with_leaf_location 216_4 215 20.0 0.16618308254490283
s7c1 with_leaf_location 216_5 215 30.0 0.9281067433791872
s7c1 with_leaf_location 216_6 215 30.0 0.9281067433791872
s7c1 with_leaf_location 216_7 215 27.0 0.07273342510176968
s7c1 with_leaf_location 216_8 215 27.0 0.07273342510176968
s7c1 with_leaf_location 216_9 215 17.0 0.16502711584302665
s7c1 with_leaf_location 4_1 3 3.0 0.08408402048420248
s7c1 with_leaf_location 60_1 59 56.0 0.005
s7c1 without_location 105_2 104 45.0 0.8983999205599313
s7c1 without_location 106_1 105 46.0 0.6780769619247845
s7c1 without_location 121_5 120 117.0 0.819523357323548
s7c1 without_location 144_4 143 39.0 0.10898539156909048
s7c1 without_location 150_2 149 44.0 0.10522676300167991
s7c1 without_location 156_4 155 51.0 0.005000000000000013
s7c1 without_location 158_1 157 52.0 0.005000000000002548
s7c1 without_location 184_7 183 40.0 0.3463882282987821
s7c1 without_location 186_3 185 36.0 0.005000000000001186
s7c1 without_location 187_10 186 43.0 0.4986540060492912
s7c1 without_location 189_5 188 39.0 0.7227355932518488
s7c1 without_location 193_8 192 37.0 0.09830078940361904
s7c1 without_location 196_2 195 38.0 0.8229623562535283
s7c1 without_location 197_1 196 39.0 0.8229623562535282
s7c1 without_location 199_9 198 43.0 0.43398355148175244
s7c1 without_location 216_1 215 19.0 0.00500000000000004
s7c1 without_location 216_10 215 17.0 0.17365584613662696
s7c1 without_location 216_11 215 23.0 0.5093386082147604
s7c1 without_location 216_12 215 23.0 0.5093386082147604
s7c1 without_location 216_13 215 32.0 0.1572657777505066
s7c1 without_location 216_14 215 32.0 0.1572657777505066
s7c1 without_location 216_15 215 29.0 0.005
s7c1 without_location 216_16 215 29.0 0.005
s7c1 without_location 216_17 215 95.0 0.6965159608547583
s7c1 without_location 216_2 215 19.0 0.00500000000000004
s7c1 without_location 216_20 215 95.0 0.6965159608547583
s7c1 without_location 216_3 215 20.0 0.005000000000000024
s7c1 without_location 216_4 215 20.0 0.005000000000000024
s7c1 without_location 216_5 215 30.0 0.7227355932518448
s7c1 without_location 216_6 215 30.0 0.7227355932518448
s7c1 without_location 216_7 215 27.0 0.005000000000000022
s7c1 without_location 216_8 215 27.0 0.005000000000000022
s7c1 without_location 216_9 215 17.0 0.17365584613662696
s7c1 without_location 4_1 3 3.0 0.08481425046806924
s7c1 without_location 60_1 59 56.0 0.005
s7c2 with_all_location 124_1 123 49.0 1.1157614479280689
s7c2 with_all_location 125_3 124 50.0 0.2592414438197539
s7c2 with_all_location 164_2 163 40.0 0.36006411284880474
s7c2 with_all_location 168_1 167 44.0 0.48325646610126904
s7c2 with_all_location 179_7 178 54.0 0.9228285011870642
s7c2 with_all_location 203_4 202 39.0 0.10496813717746754
s7c2 with_all_location 213_1 212 45.0 0.1797164639327663
s7c2 with_all_location 216_1 215 3.0 0.06959087332159376
s7c2 with_all_location 216_11 215 37.0 0.6662553062768799
s7c2 with_all_location 216_12 215 37.0 0.6662553062768799
s7c2 with_all_location 216_2 215 3.0 0.06959087332159376
s7c2 with_all_location 216_4 215 48.0 0.24930733725436005
s7c2 with_all_location 216_5 215 52.0 0.3724996905068244
s7c2 with_all_location 216_7 215 13.0 0.26753155332935685
s7c2 with_all_location 216_8 215 13.0 0.26753155332935685
s7c2 with_all_location 216_9 215 91.0 1.5890838074639442
s7c2 with_all_location 75_1 74 74.0 1.118627289132477
s7c2 with_leaf_location 124_1 123 49.0 1.0246701762998887
s7c2 with_leaf_location 125_3 124 50.0 0.005000000004032434
s7c2 with_leaf_location 164_2 163 40.0 0.005
s7c2 with_leaf_location 168_1 167 44.0 0.005
s7c2 with_leaf_location 179_7 178 54.0 0.00500000000037115
s7c2 with_leaf_location 203_4 202 39.0 0.005000000000317825
s7c2 with_leaf_location 213_1 212 45.0 0.005000000001200852
s7c2 with_leaf_location 216_1 215 3.0 0.40984026217681196
s7c2 with_leaf_location 216_11 215 37.0 1.4345104383091944
s7c2 with_leaf_location 216_12 215 37.0 1.4345104383091944
s7c2 with_leaf_location 216_2 215 3.0 0.40984026217681196
s7c2 with_leaf_location 216_4 215 48.0 0.41484026217801284
s7c2 with_leaf_location 216_5 215 52.0 0.4148402620160642
s7c2 with_leaf_location 216_7 215 13.0 0.40984026201574636
s7c2 with_leaf_location 216_8 215 13.0 0.40984026201574636
s7c2 with_leaf_location 216_9 215 91.0 1.4395104383095654
s7c2 with_leaf_location 75_1 74 74.0 1.1921631962224664
s7c2 without_location 124_1 123 49.0 1.8598734131101833
s7c2 without_location 125_3 124 50.0 0.23473725483081603
s7c2 without_location 164_2 163 40.0 0.005
s7c2 without_location 168_1 167 44.0 0.005
s7c2 without_location 179_7 178 54.0 0.8249738359863135
s7c2 without_location 203_4 202 39.0 0.005000000000000057
s7c2 without_location 213_1 212 45.0 0.005
s7c2 without_location 216_1 215 3.0 0.005
s7c2 without_location 216_11 215 37.0 0.8151623222930484
s7c2 without_location 216_12 215 37.0 0.8151623222930484
s7c2 without_location 216_2 215 3.0 0.005
s7c2 without_location 216_4 215 48.0 0.009999999999995795
s7c2 without_location 216_5 215 52.0 0.009999999999995464
s7c2 without_location 216_7 215 13.0 0.005
s7c2 without_location 216_8 215 13.0 0.005
s7c2 without_location 216_9 215 91.0 1.6401361582793619
s7c2 without_location 75_1 74 74.0 1.1039957095702144
s7c3 with_all_location 120_2 120 43.0 1.0438247234227631
s7c3 with_all_location 122_1 122 45.0 0.7071325830317943
s7c3 with_all_location 125_5 125 45.0 0.4935956181423535
s7c3 with_all_location 132_7 132 52.0 0.4297053822859125
s7c3 with_all_location 161_5 161 36.0 0.7535499190437723
s7c3 with_all_location 163_1 163 41.0 0.3656414878855598
s7c3 with_all_location 163_4 163 43.0 0.5271503668847058
s7c3 with_all_location 164_9 164 39.0 0.03844598593326215
s7c3 with_all_location 166_3 166 44.0 0.7236211200371317
s7c3 with_all_location 166_4 166 46.0 0.043869642649078715
s7c3 with_all_location 174_13 174 42.0 0.9895616847259824
s7c3 with_all_location 175_17 175 174.0 1.6293670508991351
s7c3 with_all_location 195_1 195 32.0 0.4371797417831184
s7c3 with_all_location 197_3 197 34.0 0.7615311786552306
s7c3 with_all_location 200_21 200 68.0 1.0824362406903512
s7c3 with_all_location 200_8 200 34.0 0.61346103225974
s7c3 with_all_location 200_9 200 37.0 0.2851550101296696
s7c3 with_all_location 201_17 201 37.0 1.1501843879812899
s7c3 with_all_location 202_7 202 36.0 0.8345412109958175
s7c3 with_all_location 203_13 203 40.0 0.04623868793557877
s7c3 with_all_location 207_5 207 41.0 0.3936857643807298
s7c3 with_all_location 211_7 211 45.0 0.24546111012543886
s7c3 with_all_location 216_1 216 21.0 0.4806051858511856
s7c3 with_all_location 216_10 216 14.0 0.0683234214839987
s7c3 with_all_location 216_11 216 16.0 0.28940360022007605
s7c3 with_all_location 216_12 216 16.0 0.28940360022007605
s7c3 with_all_location 216_13 216 16.0 0.13442889811451947
s7c3 with_all_location 216_14 216 16.0 0.13442889811451947
s7c3 with_all_location 216_15 216 13.0 0.37334522030861034
s7c3 with_all_location 216_16 216 13.0 0.37334522030861034
s7c3 with_all_location 216_17 216 55.0 0.5737730679929578
s7c3 with_all_location 216_19 216 55.0 0.5737730679929578
s7c3 with_all_location 216_2 216 21.0 0.4806051858511856
s7c3 with_all_location 216_21 216 15.0 0.138692613122178
s7c3 with_all_location 216_22 216 15.0 0.138692613122178
s7c3 with_all_location 216_23 216 52.0 1.288877001103468
s7c3 with_all_location 216_26 216 42.0 0.4016515381671885
s7c3 with_all_location 216_28 216 42.0 0.4016515381671885
s7c3 with_all_location 216_3 216 19.0 0.1562537489790734
s7c3 with_all_location 216_31 216 16.0 0.3087769822028199
s7c3 with_all_location 216_32 216 16.0 0.3087769822028199
s7c3 with_all_location 216_33 216 41.0 0.7584444582662054
s7c3 with_all_location 216_34 216 41.0 0.7584444582662054
s7c3 with_all_location 216_4 216 19.0 0.1562537489790734
s7c3 with_all_location 216_5 216 9.0 0.16611953110200217
s7c3 with_all_location 216_6 216 9.0 0.16611953110200217
s7c3 with_all_location 216_7 216 5.0 0.314344185357293
s7c3 with_all_location 216_8 216 5.0 0.314344185357293
s7c3 with_all_location 216_9 216 14.0 0.0683234214839987
s7c3 with_all_location 38_1 38 37.0 0.005000000000003217
s7c3 with_all_location 77_1 77 39.0 0.3922525106136792
s7c3 with_all_location 80_3 80 42.0 0.5618929039862534
s7c3 with_all_location virtual 1 0 0.6746232227048333
s7c3 with_leaf_location 120_2 120 43.0 1.5741807868841204
s7c3 with_leaf_location 122_1 122 45.0 0.861052541426831
s7c3 with_leaf_location 125_5 125 45.0 0.005
s7c3 with_leaf_location 132_7 132 52.0 0.005
s7c3 with_leaf_location 161_5 161 36.0 0.005
s7c3 with_leaf_location 163_1 163 41.0 0.005
s7c3 with_leaf_location 163_4 163 43.0 0.34283417009358663
s7c3 with_leaf_location 164_9 164 39.0 0.005
s7c3 with_leaf_location 166_3 166 44.0 0.005
s7c3 with_leaf_location 166_4 166 46.0 0.005
s7c3 with_leaf_location 174_13 174 42.0 0.005
s7c3 with_leaf_location 175_17 175 174.0 2.112009177695922
s7c3 with_leaf_location 195_1 195 32.0 0.005
s7c3 with_leaf_location 197_3 197 34.0 1.2598241970408706
s7c3 with_leaf_location 200_21 200 68.0 1.2396523385017661
s7c3 with_leaf_location 200_8 200 34.0 0.005
s7c3 with_leaf_location 200_9 200 37.0 0.005
s7c3 with_leaf_location 201_17 201 37.0 1.409163454861032
s7c3 with_leaf_location 202_7 202 36.0 0.5904382840902708
s7c3 with_leaf_location 203_13 203 40.0 0.005
s7c3 with_leaf_location 207_5 207 41.0 1.2642020890292847
s7c3 with_leaf_location 211_7 211 45.0 1.13577948215249
s7c3 with_leaf_location 216_1 216 21.0 1.3560532235493736
s7c3 with_leaf_location 216_10 216 14.0 0.0574866883222035
s7c3 with_leaf_location 216_11 216 16.0 0.6429249787142716
s7c3 with_leaf_location 216_12 216 16.0 0.6429249787142716
s7c3 with_leaf_location 216_13 216 16.0 0.3050908055626164
s7c3 with_leaf_location 216_14 216 16.0 0.3050908055626164
s7c3 with_leaf_location 216_15 216 13.0 0.3050908056636526
s7c3 with_leaf_location 216_16 216 13.0 0.3050908056636526
s7c3 with_leaf_location 216_17 216 55.0 1.47481615543611
s7c3 with_leaf_location 216_19 216 55.0 1.47481615543611
s7c3 with_leaf_location 216_2 216 21.0 1.3560532235493736
s7c3 with_leaf_location 216_21 216 15.0 0.06565270067368442
s7c3 with_leaf_location 216_22 216 15.0 0.06565270067368442
s7c3 with_leaf_location 216_23 216 52.0 1.4748161555347166
s7c3 with_leaf_location 216_26 216 42.0 1.474816157089246
s7c3 with_leaf_location 216_28 216 42.0 1.474816157089246
s7c3 with_leaf_location 216_3 216 19.0 0.10122902013638857
s7c3 with_leaf_location 216_31 216 16.0 0.24016381094145706
s7c3 with_leaf_location 216_32 216 16.0 0.24016381094145706
s7c3 with_leaf_location 216_33 216 41.0 0.12509656553215068
s7c3 with_leaf_location 216_34 216 41.0 0.12509656553215068
s7c3 with_leaf_location 216_4 216 19.0 0.10122902013638857
s7c3 with_leaf_location 216_5 216 9.0 0.0968511318961418
s7c3 with_leaf_location 216_6 216 9.0 0.0968511318961418
s7c3 with_leaf_location 216_7 216 5.0 0.22527373877293644
s7c3 with_leaf_location 216_8 216 5.0 0.22527373877293644
s7c3 with_leaf_location 216_9 216 14.0 0.0574866883222035
s7c3 with_leaf_location 38_1 38 37.0 0.005
s7c3 with_leaf_location 77_1 77 39.0 0.005
s7c3 with_leaf_location 80_3 80 42.0 0.7472896074639345
s7c3 with_leaf_location virtual 1 0 0.6836204820310544
