sample size dtype nodeName trueTime dvalue
s5c7 61 brlen 155_18 46.0 0.4356379930513417
s5c7 61 brlen 162_15 50.0 0.005000000000093114
s5c7 61 brlen 162_16 50.0 0.005000000000066544
s5c7 61 brlen 167_5 47.0 0.9178299242775826
s5c7 61 brlen 18_2 17.0 0.11848614424403349
s5c7 61 brlen 194_16 40.0 0.005000000000070828
s5c7 61 brlen 194_29 39.0 0.8071817570157748
s5c7 61 brlen 194_3 174.0 0.00500000000000745
s5c7 61 brlen 196_21 45.0 0.564909366277526
s5c7 61 brlen 196_33 41.0 0.37654376396451755
s5c7 61 brlen 196_34 41.0 0.376543763964544
s5c7 61 brlen 197_20 46.0 0.5649093662775209
s5c7 61 brlen 198_19 44.0 0.005000000000071221
s5c7 61 brlen 200_33 45.0 0.8071817570157748
s5c7 61 brlen 201_10 34.0 0.005000000000012434
s5c7 61 brlen 202_30 40.0 0.005000000000126289
s5c7 61 brlen 203_32 41.0 0.005000000000128359
s5c7 61 brlen 204_34 42.0 0.005000000000134046
s5c7 61 brlen 204_35 42.0 0.0050000000001655
s5c7 61 brlen 207_9 40.0 0.005
s5c7 61 brlen 20_1 19.0 0.005000000000195464
s5c7 61 brlen 216_10 9.0 0.005000000000016762
s5c7 61 brlen 216_11 9.0 0.005000000000016762
s5c7 61 brlen 216_12 15.0 0.005
s5c7 61 brlen 216_13 15.0 0.005
s5c7 61 brlen 216_17 96.0 0.92782992427759
s5c7 61 brlen 216_20 22.0 0.005000000000074639
s5c7 61 brlen 216_21 22.0 0.005000000000074639
s5c7 61 brlen 216_22 18.0 0.005000000000074245
s5c7 61 brlen 216_23 18.0 0.005000000000074246
s5c7 61 brlen 216_24 19.0 0.0050000000000827525
s5c7 61 brlen 216_25 19.0 0.0050000000000827525
s5c7 61 brlen 216_26 20.0 0.005000000000077443
s5c7 61 brlen 216_27 20.0 0.005000000000077443
s5c7 61 brlen 216_3 22.0 1.5170645923030275
s5c7 61 brlen 216_32 14.0 0.005000000000147912
s5c7 61 brlen 216_33 14.0 0.005000000000147912
s5c7 61 brlen 216_34 13.0 0.005000000000145843
s5c7 61 brlen 216_35 13.0 0.005000000000145843
s5c7 61 brlen 216_36 12.0 0.005000000000166726
s5c7 61 brlen 216_37 12.0 0.005000000000166726
s5c7 61 brlen 216_38 12.0 0.005000000000135273
s5c7 61 brlen 216_39 12.0 0.005000000000135273
s5c7 61 brlen 216_4 22.0 1.5170645923030275
s5c7 61 brlen 216_40 16.0 0.005000000000124871
s5c7 61 brlen 216_41 16.0 0.005000000000124871
s5c7 61 brlen 216_42 22.0 0.005000000000123559
s5c7 61 brlen 216_43 22.0 0.005000000000123559
s5c7 61 brlen 216_44 20.0 0.005000000000130226
s5c7 61 brlen 216_45 20.0 0.005000000000130226
s5c7 61 brlen 216_46 20.0 0.005000000000104181
s5c7 61 brlen 216_47 20.0 0.005000000000104181
s5c7 61 brlen 64_7 46.0 0.42548286035840993
s5c7 61 brlen virtual 0 0.22114301434092562
s5c7 61 nMus 107_5 89.0 2.264
s5c7 61 nMus 109_9 45.0 0.968
s5c7 61 nMus 112_9 48.0 1.131
s5c7 61 nMus 120_3 100.0 4.95
s5c7 61 nMus 151_10 44.0 3.659
s5c7 61 nMus 154_9 47.0 3.117
s5c7 61 nMus 155_17 46.0 0.005
s5c7 61 nMus 155_18 46.0 2.901
s5c7 61 nMus 162_15 50.0 0
s5c7 61 nMus 162_16 50.0 0
s5c7 61 nMus 167_5 47.0 3.107
s5c7 61 nMus 18_2 17.0 0.68
s5c7 61 nMus 194_16 40.0 0
s5c7 61 nMus 194_29 39.0 4.158
s5c7 61 nMus 194_3 174.0 0.017
s5c7 61 nMus 196_21 45.0 1.458
s5c7 61 nMus 196_33 41.0 1.262
s5c7 61 nMus 196_34 41.0 1.262
s5c7 61 nMus 197_20 46.0 1.458
s5c7 61 nMus 198_19 44.0 0
s5c7 61 nMus 200_33 45.0 0.158
s5c7 61 nMus 201_10 34.0 0
s5c7 61 nMus 202_30 40.0 0
s5c7 61 nMus 203_32 41.0 0
s5c7 61 nMus 204_34 42.0 0
s5c7 61 nMus 204_35 42.0 0
s5c7 61 nMus 207_9 40.0 0
s5c7 61 nMus 20_1 19.0 0.003
s5c7 61 nMus 216_10 9.0 0
s5c7 61 nMus 216_11 9.0 0
s5c7 61 nMus 216_12 15.0 0
s5c7 61 nMus 216_13 15.0 0
s5c7 61 nMus 216_17 96.0 3.107
s5c7 61 nMus 216_20 22.0 0
s5c7 61 nMus 216_21 22.0 0
s5c7 61 nMus 216_22 18.0 0
s5c7 61 nMus 216_23 18.0 0
s5c7 61 nMus 216_24 19.0 0
s5c7 61 nMus 216_25 19.0 0
s5c7 61 nMus 216_26 20.0 0
s5c7 61 nMus 216_27 20.0 0
s5c7 61 nMus 216_3 22.0 7.04
s5c7 61 nMus 216_32 14.0 0
s5c7 61 nMus 216_33 14.0 0
s5c7 61 nMus 216_34 13.0 0
s5c7 61 nMus 216_35 13.0 0
s5c7 61 nMus 216_36 12.0 0
s5c7 61 nMus 216_37 12.0 0
s5c7 61 nMus 216_38 12.0 0
s5c7 61 nMus 216_39 12.0 0
s5c7 61 nMus 216_4 22.0 5.04
s5c7 61 nMus 216_40 16.0 0
s5c7 61 nMus 216_41 16.0 0
s5c7 61 nMus 216_42 22.0 0
s5c7 61 nMus 216_43 22.0 0
s5c7 61 nMus 216_44 20.0 0
s5c7 61 nMus 216_45 20.0 0
s5c7 61 nMus 216_46 20.0 0
s5c7 61 nMus 216_47 20.0 0
s5c7 61 nMus 64_7 46.0 1.25
s5c7 61 nMus virtual 0 1.939
s5c9 11 brlen 131_2 49.0 1.1891568222541984
s5c9 11 brlen 136_1 54.0 1.047520923099469
s5c9 11 brlen 185_1 49.0 0.37306516843203275
s5c9 11 brlen 187_4 56.0 0.231429269277303
s5c9 11 brlen 216_1 31.0 0.005000000000000226
s5c9 11 brlen 216_2 31.0 0.005000000000000226
s5c9 11 brlen 216_3 80.0 0.3780651684320229
s5c9 11 brlen 216_5 29.0 0.005000000000000259
s5c9 11 brlen 216_6 29.0 0.005000000000000259
s5c9 11 brlen 216_7 85.0 0.2364292692772938
s5c9 11 brlen 82_1 81.0 0.0557520332427297
s5c9 11 nMus 131_2 49.0 7.535
s5c9 11 nMus 136_1 54.0 5.462
s5c9 11 nMus 185_1 49.0 1.145
s5c9 11 nMus 187_4 56.0 1.072
s5c9 11 nMus 216_1 31.0 0
s5c9 11 nMus 216_2 31.0 0
s5c9 11 nMus 216_3 80.0 1.145
s5c9 11 nMus 216_5 29.0 0
s5c9 11 nMus 216_6 29.0 0
s5c9 11 nMus 216_7 85.0 0.072
s5c9 11 nMus 82_1 81.0 0.394
s6c1 15 brlen 136_1 43.0 0.005
s6c1 15 brlen 140_3 47.0 0.20089539408153068
s6c1 15 brlen 185_1 49.0 0.23911857479510867
s6c1 15 brlen 191_4 51.0 0.005
s6c1 15 brlen 196_6 56.0 0.21293452195654852
s6c1 15 brlen 197_3 61.0 0.005
s6c1 15 brlen 216_1 31.0 0.17471134124296447
s6c1 15 brlen 216_2 31.0 0.17471134124296447
s6c1 15 brlen 216_3 19.0 0.40882991603808116
s6c1 15 brlen 216_4 19.0 0.40882991603808116
s6c1 15 brlen 216_5 25.0 0.212934521956545
s6c1 15 brlen 216_6 25.0 0.212934521956545
s6c1 15 brlen 216_7 20.0 0.005
s6c1 15 brlen 216_8 20.0 0.005
s6c1 15 brlen 93_1 92.0 0.9157791341174832
s6c1 15 nMus 136_1 43.0 0.002
s6c1 15 nMus 140_3 47.0 0.994
s6c1 15 nMus 185_1 49.0 0.957
s6c1 15 nMus 191_4 51.0 0.002
s6c1 15 nMus 196_6 56.0 1.01
s6c1 15 nMus 197_3 61.0 0
s6c1 15 nMus 216_1 31.0 1.046
s6c1 15 nMus 216_2 31.0 0.046
s6c1 15 nMus 216_3 19.0 1.002
s6c1 15 nMus 216_4 19.0 1.002
s6c1 15 nMus 216_5 25.0 1.008
s6c1 15 nMus 216_6 25.0 0.008
s6c1 15 nMus 216_7 20.0 0
s6c1 15 nMus 216_8 20.0 0
s6c1 15 nMus 93_1 92.0 5.996
s6c2 5 brlen 132_6 51.0 0.4059823265397531
s6c2 5 brlen 216_10 84.0 0.5996205339028121
s6c2 5 brlen 216_6 135.0 1.005602860442565
s6c2 5 brlen 216_7 84.0 0.5996205339028121
s6c2 5 brlen 81_3 80.0 0.27321728749868524
s6c2 5 nMus 132_6 51.0 3.213
s6c2 5 nMus 216_10 84.0 1.652
s6c2 5 nMus 216_6 135.0 3.865
s6c2 5 nMus 216_7 84.0 3.652
s6c2 5 nMus 81_3 80.0 2.135
s6c3 43 brlen 114_2 44.0 1.385474608961253
s6c3 43 brlen 117_4 45.0 0.005
s6c3 43 brlen 118_6 46.0 1.270960788041832
s6c3 43 brlen 119_1 49.0 0.005
s6c3 43 brlen 160_4 46.0 0.005
s6c3 43 brlen 161_7 44.0 1.2709607880418319
s6c3 43 brlen 162_3 48.0 1.142187539481144
s6c3 43 brlen 165_1 46.0 0.9850183199935504
s6c3 43 brlen 166_11 48.0 0.005
s6c3 43 brlen 168_8 51.0 0.005
s6c3 43 brlen 170_14 52.0 0.00878088371474588
s6c3 43 brlen 171_3 52.0 0.2638981460437613
s6c3 43 brlen 19_1 18.0 0.6212540305297756
s6c3 43 brlen 202_2 37.0 1.5426438284488495
s6c3 43 brlen 207_7 45.0 0.005
s6c3 43 brlen 208_1 43.0 0.005
s6c3 43 brlen 209_17 43.0 0.005000000000000032
s6c3 43 brlen 212_17 51.0 0.005000000000000048
s6c3 43 brlen 214_22 48.0 0.005000000000000053
s6c3 43 brlen 216_1 8.0 1.5426438284488477
s6c3 43 brlen 216_10 9.0 0.005
s6c3 43 brlen 216_12 56.0 1.1471875394811433
s6c3 43 brlen 216_14 56.0 1.1471875394811433
s6c3 43 brlen 216_16 48.0 1.275960788041832
s6c3 43 brlen 216_17 48.0 1.275960788041832
s6c3 43 brlen 216_18 55.0 0.009999999999996489
s6c3 43 brlen 216_19 4.0 0.005
s6c3 43 brlen 216_2 8.0 1.5426438284488477
s6c3 43 brlen 216_20 4.0 0.005
s6c3 43 brlen 216_21 7.0 0.005
s6c3 43 brlen 216_22 7.0 0.005
s6c3 43 brlen 216_23 2.0 0.005
s6c3 43 brlen 216_24 2.0 0.005
s6c3 43 brlen 216_25 46.0 0.006219116285250162
s6c3 43 brlen 216_28 46.0 0.006219116285250162
s6c3 43 brlen 216_3 14.0 0.005
s6c3 43 brlen 216_4 14.0 0.005
s6c3 43 brlen 216_6 45.0 2.268764002398637
s6c3 43 brlen 216_7 45.0 2.268764002398637
s6c3 43 brlen 216_8 54.0 0.009999999999997919
s6c3 43 brlen 216_9 9.0 0.005
s6c3 43 brlen 70_1 51.0 0.28211032560255106
s6c3 43 brlen 72_3 53.0 1.5338116860031186
s6c3 43 nMus 114_2 44.0 3.203
s6c3 43 nMus 117_4 45.0 0.002
s6c3 43 nMus 118_6 46.0 1.045
s6c3 43 nMus 119_1 49.0 0.008
s6c3 43 nMus 160_4 46.0 0.002
s6c3 43 nMus 161_7 44.0 1.043
s6c3 43 nMus 162_3 48.0 1.086
s6c3 43 nMus 165_1 46.0 2.126
s6c3 43 nMus 166_11 48.0 0
s6c3 43 nMus 168_8 51.0 0.001
s6c3 43 nMus 170_14 52.0 0
s6c3 43 nMus 171_3 52.0 0.979
s6c3 43 nMus 19_1 18.0 4.394
s6c3 43 nMus 202_2 37.0 2.156
s6c3 43 nMus 207_7 45.0 0
s6c3 43 nMus 208_1 43.0 0.002
s6c3 43 nMus 209_17 43.0 0
s6c3 43 nMus 212_17 51.0 0
s6c3 43 nMus 214_22 48.0 0
s6c3 43 nMus 216_1 8.0 0.153
s6c3 43 nMus 216_10 9.0 0
s6c3 43 nMus 216_12 56.0 0.084
s6c3 43 nMus 216_14 56.0 1.084
s6c3 43 nMus 216_16 48.0 1.042
s6c3 43 nMus 216_17 48.0 0.042
s6c3 43 nMus 216_18 55.0 0
s6c3 43 nMus 216_19 4.0 0
s6c3 43 nMus 216_2 8.0 2.153
s6c3 43 nMus 216_20 4.0 0
s6c3 43 nMus 216_21 7.0 0
s6c3 43 nMus 216_22 7.0 0
s6c3 43 nMus 216_23 2.0 0
s6c3 43 nMus 216_24 2.0 0
s6c3 43 nMus 216_25 46.0 0
s6c3 43 nMus 216_28 46.0 0
s6c3 43 nMus 216_3 14.0 0
s6c3 43 nMus 216_4 14.0 0
s6c3 43 nMus 216_6 45.0 3.303
s6c3 43 nMus 216_7 45.0 3.303
s6c3 43 nMus 216_8 54.0 0
s6c3 43 nMus 216_9 9.0 0
s6c3 43 nMus 70_1 51.0 1.317
s6c3 43 nMus 72_3 53.0 4.561
s7c1 35 brlen 105_2 45.0 0.8983999205599313
s7c1 35 brlen 106_1 46.0 0.6780769619247845
s7c1 35 brlen 121_5 117.0 0.819523357323548
s7c1 35 brlen 144_4 39.0 0.10898539156909048
s7c1 35 brlen 150_2 44.0 0.10522676300167991
s7c1 35 brlen 156_4 51.0 0.005000000000000013
s7c1 35 brlen 158_1 52.0 0.005000000000002548
s7c1 35 brlen 184_7 40.0 0.3463882282987821
s7c1 35 brlen 186_3 36.0 0.005000000000001186
s7c1 35 brlen 187_10 43.0 0.4986540060492912
s7c1 35 brlen 189_5 39.0 0.7227355932518488
s7c1 35 brlen 193_8 37.0 0.09830078940361904
s7c1 35 brlen 196_2 38.0 0.8229623562535283
s7c1 35 brlen 197_1 39.0 0.8229623562535282
s7c1 35 brlen 199_9 43.0 0.43398355148175244
s7c1 35 brlen 216_1 19.0 0.00500000000000004
s7c1 35 brlen 216_10 17.0 0.17365584613662696
s7c1 35 brlen 216_11 23.0 0.5093386082147604
s7c1 35 brlen 216_12 23.0 0.5093386082147604
s7c1 35 brlen 216_13 32.0 0.1572657777505066
s7c1 35 brlen 216_14 32.0 0.1572657777505066
s7c1 35 brlen 216_15 29.0 0.005
s7c1 35 brlen 216_16 29.0 0.005
s7c1 35 brlen 216_17 95.0 0.6965159608547583
s7c1 35 brlen 216_2 19.0 0.00500000000000004
s7c1 35 brlen 216_20 95.0 0.6965159608547583
s7c1 35 brlen 216_3 20.0 0.005000000000000024
s7c1 35 brlen 216_4 20.0 0.005000000000000024
s7c1 35 brlen 216_5 30.0 0.7227355932518448
s7c1 35 brlen 216_6 30.0 0.7227355932518448
s7c1 35 brlen 216_7 27.0 0.005000000000000022
s7c1 35 brlen 216_8 27.0 0.005000000000000022
s7c1 35 brlen 216_9 17.0 0.17365584613662696
s7c1 35 brlen 4_1 3.0 0.08481425046806924
s7c1 35 brlen 60_1 56.0 0.005
s7c1 35 nMus 105_2 45.0 4.326
s7c1 35 nMus 106_1 46.0 4.287
s7c1 35 nMus 121_5 117.0 6.683
s7c1 35 nMus 144_4 39.0 0.667
s7c1 35 nMus 150_2 44.0 0.795
s7c1 35 nMus 156_4 51.0 0.001
s7c1 35 nMus 158_1 52.0 0.001
s7c1 35 nMus 184_7 40.0 2.283
s7c1 35 nMus 186_3 36.0 0.009
s7c1 35 nMus 187_10 43.0 1.341
s7c1 35 nMus 189_5 39.0 4.252
s7c1 35 nMus 193_8 37.0 0.004
s7c1 35 nMus 196_2 38.0 2.045
s7c1 35 nMus 197_1 39.0 1.045
s7c1 35 nMus 199_9 43.0 1.961
s7c1 35 nMus 216_1 19.0 0
s7c1 35 nMus 216_10 17.0 1.046
s7c1 35 nMus 216_11 23.0 1.003
s7c1 35 nMus 216_12 23.0 1.003
s7c1 35 nMus 216_13 32.0 1.058
s7c1 35 nMus 216_14 32.0 0.058
s7c1 35 nMus 216_15 29.0 0
s7c1 35 nMus 216_16 29.0 0
s7c1 35 nMus 216_17 95.0 1.663
s7c1 35 nMus 216_2 19.0 0
s7c1 35 nMus 216_20 95.0 2.663
s7c1 35 nMus 216_3 20.0 0
s7c1 35 nMus 216_4 20.0 0
s7c1 35 nMus 216_5 30.0 3.243
s7c1 35 nMus 216_6 30.0 1.243
s7c1 35 nMus 216_7 27.0 0
s7c1 35 nMus 216_8 27.0 0
s7c1 35 nMus 216_9 17.0 0.046
s7c1 35 nMus 4_1 3.0 0.654
s7c1 35 nMus 60_1 56.0 0.011
s7c2 17 brlen 124_1 49.0 1.8598734131101833
s7c2 17 brlen 125_3 50.0 0.23473725483081603
s7c2 17 brlen 164_2 40.0 0.005
s7c2 17 brlen 168_1 44.0 0.005
s7c2 17 brlen 179_7 54.0 0.8249738359863135
s7c2 17 brlen 203_4 39.0 0.005000000000000057
s7c2 17 brlen 213_1 45.0 0.005
s7c2 17 brlen 216_1 3.0 0.005
s7c2 17 brlen 216_11 37.0 0.8151623222930484
s7c2 17 brlen 216_12 37.0 0.8151623222930484
s7c2 17 brlen 216_2 3.0 0.005
s7c2 17 brlen 216_4 48.0 0.009999999999995795
s7c2 17 brlen 216_5 52.0 0.009999999999995464
s7c2 17 brlen 216_7 13.0 0.005
s7c2 17 brlen 216_8 13.0 0.005
s7c2 17 brlen 216_9 91.0 1.6401361582793619
s7c2 17 brlen 75_1 74.0 1.1039957095702144
s7c2 17 nMus 124_1 49.0 2.553
s7c2 17 nMus 125_3 50.0 0.793
s7c2 17 nMus 164_2 40.0 0
s7c2 17 nMus 168_1 44.0 0
s7c2 17 nMus 179_7 54.0 1.57
s7c2 17 nMus 203_4 39.0 0
s7c2 17 nMus 213_1 45.0 0
s7c2 17 nMus 216_1 3.0 0
s7c2 17 nMus 216_11 37.0 0.19
s7c2 17 nMus 216_12 37.0 1.19
s7c2 17 nMus 216_2 3.0 0
s7c2 17 nMus 216_4 48.0 0
s7c2 17 nMus 216_5 52.0 0
s7c2 17 nMus 216_7 13.0 0
s7c2 17 nMus 216_8 13.0 0
s7c2 17 nMus 216_9 91.0 2.761
s7c2 17 nMus 75_1 74.0 6.447
s7c3 53 brlen 120_2 43.0 1.4022084299828006
s7c3 53 brlen 122_1 45.0 0.2557247257748903
s7c3 53 brlen 125_5 45.0 1.0798748676710623
s7c3 53 brlen 132_7 52.0 0.005000000000003118
s7c3 53 brlen 161_5 36.0 0.009141923561047222
s7c3 53 brlen 163_1 41.0 0.5346928529820864
s7c3 53 brlen 163_4 43.0 0.5622737763738649
s7c3 53 brlen 164_9 39.0 0.005000000000001164
s7c3 53 brlen 166_3 44.0 0.6068087950639696
s7c3 53 brlen 166_4 46.0 0.005000000000000621
s7c3 53 brlen 174_13 42.0 1.0848748676710613
s7c3 53 brlen 175_17 174.0 1.979482206356668
s7c3 53 brlen 195_1 32.0 0.3558373135194642
s7c3 53 brlen 197_3 34.0 1.1790646275996899
s7c3 53 brlen 200_21 68.0 1.0848748676710616
s7c3 53 brlen 200_8 34.0 0.0050000000000015995
s7c3 53 brlen 200_9 37.0 0.005000000000000732
s7c3 53 brlen 201_17 37.0 0.005000000000000519
s7c3 53 brlen 202_7 36.0 0.5622737763738647
s7c3 53 brlen 203_13 40.0 0.0050000000000008865
s7c3 53 brlen 207_5 41.0 1.1069486855178068
s7c3 53 brlen 211_7 45.0 0.5263898020122463
s7c3 53 brlen 216_1 21.0 0.828227314080226
s7c3 53 brlen 216_10 14.0 0.0050000000000023645
s7c3 53 brlen 216_11 16.0 0.5622737763738649
s7c3 53 brlen 216_12 16.0 0.5622737763738649
s7c3 53 brlen 216_13 16.0 0.005000000000002139
s7c3 53 brlen 216_14 16.0 0.005000000000002139
s7c3 53 brlen 216_15 13.0 0.005000000000001985
s7c3 53 brlen 216_16 13.0 0.005000000000001985
s7c3 53 brlen 216_17 55.0 0.005858076438953747
s7c3 53 brlen 216_19 55.0 0.005858076438953747
s7c3 53 brlen 216_2 21.0 0.828227314080226
s7c3 53 brlen 216_21 15.0 0.005000000000000198
s7c3 53 brlen 216_22 15.0 0.005000000000000198
s7c3 53 brlen 216_23 52.0 0.010000000000000439
s7c3 53 brlen 216_26 42.0 0.005000000000000341
s7c3 53 brlen 216_28 42.0 0.005000000000000341
s7c3 53 brlen 216_3 19.0 0.0050000000000017635
s7c3 53 brlen 216_31 16.0 0.005000000000000171
s7c3 53 brlen 216_32 16.0 0.005000000000000171
s7c3 53 brlen 216_33 41.0 0.005000000000002573
s7c3 53 brlen 216_34 41.0 0.005000000000002573
s7c3 53 brlen 216_4 19.0 0.0050000000000017635
s7c3 53 brlen 216_5 9.0 0.005000000000001118
s7c3 53 brlen 216_6 9.0 0.005000000000001118
s7c3 53 brlen 216_7 5.0 0.5855588835055606
s7c3 53 brlen 216_8 5.0 0.5855588835055606
s7c3 53 brlen 216_9 14.0 0.0050000000000023645
s7c3 53 brlen 38_1 37.0 0.005000000000002956
s7c3 53 brlen 77_1 39.0 0.00500000000000256
s7c3 53 brlen 80_3 42.0 0.8846073386856045
s7c3 53 brlen virtual 0 0.6872471056517104
s7c3 53 nMus 120_2 43.0 3.076
s7c3 53 nMus 122_1 45.0 0.74
s7c3 53 nMus 125_5 45.0 1.201
s7c3 53 nMus 132_7 52.0 0.004
s7c3 53 nMus 161_5 36.0 0
s7c3 53 nMus 163_1 41.0 1.117
s7c3 53 nMus 163_4 43.0 1.006
s7c3 53 nMus 164_9 39.0 0
s7c3 53 nMus 166_3 44.0 1.972
s7c3 53 nMus 166_4 46.0 0.001
s7c3 53 nMus 174_13 42.0 1.197
s7c3 53 nMus 175_17 174.0 5.095
s7c3 53 nMus 195_1 32.0 0.893
s7c3 53 nMus 197_3 34.0 1.225
s7c3 53 nMus 200_21 68.0 1.197
s7c3 53 nMus 200_8 34.0 0
s7c3 53 nMus 200_9 37.0 0
s7c3 53 nMus 201_17 37.0 0
s7c3 53 nMus 202_7 36.0 1.004
s7c3 53 nMus 203_13 40.0 0
s7c3 53 nMus 207_5 41.0 1.37
s7c3 53 nMus 211_7 45.0 1.199
s7c3 53 nMus 216_1 21.0 1.331
s7c3 53 nMus 216_10 14.0 0
s7c3 53 nMus 216_11 16.0 0.004
s7c3 53 nMus 216_12 16.0 1.004
s7c3 53 nMus 216_13 16.0 0
s7c3 53 nMus 216_14 16.0 0
s7c3 53 nMus 216_15 13.0 0
s7c3 53 nMus 216_16 13.0 0
s7c3 53 nMus 216_17 55.0 0
s7c3 53 nMus 216_19 55.0 0
s7c3 53 nMus 216_2 21.0 1.331
s7c3 53 nMus 216_21 15.0 0
s7c3 53 nMus 216_22 15.0 0
s7c3 53 nMus 216_23 52.0 0
s7c3 53 nMus 216_26 42.0 0
s7c3 53 nMus 216_28 42.0 0
s7c3 53 nMus 216_3 19.0 0
s7c3 53 nMus 216_31 16.0 0
s7c3 53 nMus 216_32 16.0 0
s7c3 53 nMus 216_33 41.0 0
s7c3 53 nMus 216_34 41.0 0
s7c3 53 nMus 216_4 19.0 0
s7c3 53 nMus 216_5 9.0 0
s7c3 53 nMus 216_6 9.0 0
s7c3 53 nMus 216_7 5.0 1.17
s7c3 53 nMus 216_8 5.0 0.17
s7c3 53 nMus 216_9 14.0 0
s7c3 53 nMus 38_1 37.0 0.011
s7c3 53 nMus 77_1 39.0 0.003
s7c3 53 nMus 80_3 42.0 3.884
s7c3 53 nMus virtual 0 4.905
s7c5 25 brlen 115_3 70.0 0.005000000000000333
s7c5 25 brlen 159_8 114.0 0.5902250425929959
s7c5 25 brlen 166_6 51.0 0.24404127182848157
s7c5 25 brlen 173_5 58.0 0.42885922006803984
s7c5 25 brlen 186_2 185.0 0.8369832675995698
s7c5 25 brlen 205_10 46.0 0.005000000000000218
s7c5 25 brlen 207_8 41.0 0.00500000000000012
s7c5 25 brlen 208_10 49.0 0.21804355749110213
s7c5 25 brlen 210_7 44.0 0.059786306305614476
s7c5 25 brlen 215_6 42.0 0.25141864473972403
s7c5 25 brlen 216_10 9.0 0.5592273282556429
s7c5 25 brlen 216_11 9.0 0.5592273282556429
s7c5 25 brlen 216_12 8.0 0.005000000000000178
s7c5 25 brlen 216_13 8.0 0.005000000000000178
s7c5 25 brlen 216_14 11.0 0.2180435574911049
s7c5 25 brlen 216_15 11.0 0.2180435574911049
s7c5 25 brlen 216_3 30.0 0.11949798805005181
s7c5 25 brlen 216_4 30.0 0.11949798805005181
s7c5 25 brlen 216_5 43.0 0.3794093800160717
s7c5 25 brlen 216_6 1.0 0.1279907352763477
s7c5 25 brlen 216_7 1.0 0.1279907352763477
s7c5 25 brlen 216_8 6.0 0.5044410219500154
s7c5 25 brlen 216_9 6.0 0.5044410219500154
s7c5 25 brlen 45_2 44.0 0.1432126555655403
s7c5 25 brlen virtual 0 0.07894152513375736
s7c5 25 nMus 115_3 70.0 0.016
s7c5 25 nMus 159_8 114.0 5.131
s7c5 25 nMus 166_6 51.0 3.06
s7c5 25 nMus 173_5 58.0 1.059
s7c5 25 nMus 186_2 185.0 1.324
s7c5 25 nMus 205_10 46.0 0.003
s7c5 25 nMus 207_8 41.0 0.004
s7c5 25 nMus 208_10 49.0 1.015
s7c5 25 nMus 210_7 44.0 0.471
s7c5 25 nMus 215_6 42.0 1.045
s7c5 25 nMus 216_10 9.0 2.067
s7c5 25 nMus 216_11 9.0 2.067
s7c5 25 nMus 216_12 8.0 0
s7c5 25 nMus 216_13 8.0 0
s7c5 25 nMus 216_14 11.0 1.012
s7c5 25 nMus 216_15 11.0 0.012
s7c5 25 nMus 216_3 30.0 1.006
s7c5 25 nMus 216_4 30.0 0.006
s7c5 25 nMus 216_5 43.0 1.071
s7c5 25 nMus 216_6 1.0 1.026
s7c5 25 nMus 216_7 1.0 0.026
s7c5 25 nMus 216_8 6.0 3.6
s7c5 25 nMus 216_9 6.0 1.6
s7c5 25 nMus 45_2 44.0 2.185
s7c5 25 nMus virtual 0 0.67
s7c6 7 brlen 153_1 92.0 0.4697199904092468
s7c6 7 brlen 216_1 63.0 0.3809461196484782
s7c6 7 brlen 216_2 63.0 0.3809461196484782
s7c6 7 brlen 216_4 155.0 0.8506661100577249
s7c6 7 brlen 216_5 215.0 0.8556661100577124
s7c6 7 brlen 61_1 60.0 0.005
s7c6 7 brlen virtual 0 0.08987564174991901
s7c6 7 nMus 153_1 92.0 1.161
s7c6 7 nMus 216_1 63.0 1.097
s7c6 7 nMus 216_2 63.0 2.097
s7c6 7 nMus 216_4 155.0 7.258
s7c6 7 nMus 216_5 215.0 7.27
s7c6 7 nMus 61_1 60.0 0.011
s7c6 7 nMus virtual 0 0.73
s8c1 23 brlen 140_3 64.0 0.005
s8c1 23 brlen 157_2 84.0 0.16817654476471278
s8c1 23 brlen 168_1 95.0 0.17317654476443697
s8c1 23 brlen 194_6 54.0 0.20419792824306163
s8c1 23 brlen 197_8 121.0 0.20919792824295402
s8c1 23 brlen 198_5 58.0 0.20419792824300143
s8c1 23 brlen 203_3 46.0 0.005
s8c1 23 brlen 208_5 51.0 0.005
s8c1 23 brlen 216_1 48.0 0.005
s8c1 23 brlen 216_10 22.0 0.005
s8c1 23 brlen 216_11 19.0 0.005
s8c1 23 brlen 216_12 19.0 0.005
s8c1 23 brlen 216_2 48.0 0.005
s8c1 23 brlen 216_3 13.0 0.005
s8c1 23 brlen 216_4 13.0 0.005
s8c1 23 brlen 216_5 8.0 0.005
s8c1 23 brlen 216_6 8.0 0.005
s8c1 23 brlen 216_7 18.0 0.005
s8c1 23 brlen 216_8 18.0 0.005
s8c1 23 brlen 216_9 22.0 0.005
s8c1 23 brlen 26_1 25.0 0.005
s8c1 23 brlen 73_1 47.0 0.3713747201726347
s8c1 23 brlen 76_3 50.0 0.33535333669413236
s8c1 23 nMus 140_3 64.0 0.004
s8c1 23 nMus 157_2 84.0 2.08
s8c1 23 nMus 168_1 95.0 0.08
s8c1 23 nMus 194_6 54.0 1.012
s8c1 23 nMus 197_8 121.0 2.015
s8c1 23 nMus 198_5 58.0 1.012
s8c1 23 nMus 203_3 46.0 0
s8c1 23 nMus 208_5 51.0 0
