Angles,Brlens
102.0947570770121,0.012
95.44033203100554,0.23700000000000002
92.04540848888723,0.03
155.0742795426023,0.297
175.89188782286413,0.321
67.50831331578311,0.294
89.79390096261588,0.12
105.30613897408988,0.132
59.34933204294713,0.255
48.144173782632265,0.186
38.418055344821994,0.20400000000000001
40.55689079480386,0.432
111.80140948635182,0.222
131.96443087494444,0.246
118.82131638372033,0.198
64.95379922035721,0.216
130.6012946450045,0.006
136.50743575877496,0.03
