sample,cellID,trueBrlen,method,estBrlen
s21c1/k10_r1,b'16_11',0.192,problin,0.7032501092817264
s21c1/k10_r1,b'77_6',0.276,spalin,0.7008925572750686
s21c1/k10_r1,b'77_6',0.276,problin,0.757594014790341
s21c1/k10_r1,b'16_10',0.234,spalin,0.22609694648222486
s21c1/k10_r1,b'16_10',0.234,problin,0.18726919480435975
s21c1/k10_r1,b'16_9',0.234,spalin,0.22609694648222486
s21c1/k10_r1,b'16_9',0.234,problin,0.18726919480435975
s21c1/k10_r2,b'7_1',0.096,spalin,0.005
s21c1/k10_r2,b'7_1',0.096,problin,0.004999998077176323
s21c1/k10_r2,b'1_1',0.264,spalin,0.23196934162440455
s21c1/k10_r2,b'1_1',0.264,problin,0.23153696674872815
s21c1/k10_r2,b'30_3',0.41400000000000003,spalin,0.4817883522293526
s21c1/k10_r2,b'30_3',0.41400000000000003,problin,0.5404407385996319
s21c1/k10_r2,b'16_5',0.516,spalin,0.3495173606590726
s21c1/k10_r2,b'16_5',0.516,problin,0.30172056114378065
s21c1/k10_r2,b'84_7',0.324,spalin,0.2344857328853576
s21c1/k10_r2,b'84_7',0.324,problin,0.2967205619661367
s21c1/k10_r2,b'16_8',0.192,spalin,0.11503162777371498
s21c1/k10_r2,b'16_8',0.192,problin,0.00499999917764391
s21c1/k10_r2,b'16_7',0.192,spalin,0.11503162777371498
s21c1/k10_r2,b'16_7',0.192,problin,0.00499999917764391
s21c1/k10_r2,b'20_1',0.354,spalin,0.3705721694309719
s21c1/k10_r2,b'20_1',0.354,problin,0.3227319282035592
s21c1/k10_r2,b'81_1',0.366,spalin,0.43962803781354576
s21c1/k10_r2,b'81_1',0.366,problin,0.5144293723800555
s21c1/k10_r2,b'16_2',0.21,spalin,0.021105505643907518
s21c1/k10_r2,b'16_2',0.21,problin,0.0049999991597979914
s21c1/k10_r2,b'16_1',0.21,spalin,0.021105505643907518
s21c1/k10_r2,b'16_1',0.21,problin,0.0049999991597979914
s21c1/k10_r2,b'72_2',0.312,spalin,0.17044637549194563
s21c1/k10_r2,b'72_2',0.312,problin,0.2138297811260621
s21c1/k10_r2,b'16_4',0.264,spalin,0.29028716796550763
s21c1/k10_r2,b'16_4',0.264,problin,0.3055995904137913
s21c1/k10_r2,b'16_3',0.264,spalin,0.29028716796550763
s21c1/k10_r2,b'16_3',0.264,problin,0.3055995904137913
s21c1/k10_r2,b'9_2',0.252,spalin,0.22942354596728287
s21c1/k10_r2,b'9_2',0.252,problin,0.20892461214464927
s21c1/k10_r2,b'01_13',0.852,spalin,0.6560790754932099
s21c1/k10_r2,b'01_13',0.852,problin,0.7304675078862626
s21c1/k10_r2,b'16_14',0.09,spalin,0.177772433052337
s21c1/k10_r2,b'16_14',0.09,problin,0.13430614569967253
s21c1/k10_r2,b'16_13',0.09,spalin,0.177772433052337
s21c1/k10_r2,b'16_13',0.09,problin,0.13430614569967253
s21c1/k10_r2,b'31_5',0.432,spalin,0.16216485856409218
s21c1/k10_r2,b'31_5',0.432,problin,0.19061862480360459
s21c1/k10_r2,b'84_10',0.318,spalin,0.6328384514557844
s21c1/k10_r2,b'84_10',0.318,problin,0.6691550298079819
s21c1/k10_r2,b'16_12',0.192,spalin,0.03884819852567031
s21c1/k10_r2,b'16_12',0.192,problin,0.004999998974348544
s21c1/k10_r2,b'16_11',0.192,spalin,0.03884819852567031
s21c1/k10_r2,b'16_11',0.192,problin,0.004999998974348544
s21c1/k10_r2,b'77_6',0.276,spalin,0.2889221654096827
s21c1/k10_r2,b'77_6',0.276,problin,0.23115212893041
s21c1/k10_r2,b'16_10',0.234,spalin,0.38276448457177203
s21c1/k10_r2,b'16_10',0.234,problin,0.4430028998519205
s21c1/k10_r2,b'16_9',0.234,spalin,0.38276448457177203
s21c1/k10_r2,b'16_9',0.234,problin,0.4430028998519205
s21c1/k10_r3,b'7_1',0.096,spalin,0.005
s21c1/k10_r3,b'7_1',0.096,problin,0.004999997991802829
s21c1/k10_r3,b'1_1',0.264,spalin,0.38084229685079446
s21c1/k10_r3,b'1_1',0.264,problin,0.36048922427309965
s21c1/k10_r3,b'30_3',0.41400000000000003,spalin,0.39210862637704336
s21c1/k10_r3,b'30_3',0.41400000000000003,problin,0.38617117572730825
s21c1/k10_r3,b'16_5',0.516,spalin,0.42206910111485085
s21c1/k10_r3,b'16_5',0.516,problin,0.430258917587637
s21c1/k10_r3,b'84_7',0.324,spalin,0.00500000001186079
s21c1/k10_r3,b'84_7',0.324,problin,0.0050000019755166835
s21c1/k10_r3,b'16_8',0.192,spalin,0.41706910110299006
s21c1/k10_r3,b'16_8',0.192,problin,0.4252589156121203
s21c1/k10_r3,b'16_7',0.192,spalin,0.41706910110299006
s21c1/k10_r3,b'16_7',0.192,problin,0.4252589156121203
s21c1/k10_r3,b'20_1',0.354,spalin,0.2765980629613949
s21c1/k10_r3,b'20_1',0.354,problin,0.22177601623427376
s21c1/k10_r3,b'81_1',0.366,spalin,0.31679718731728634
s21c1/k10_r3,b'81_1',0.366,problin,0.25364908987842877
s21c1/k10_r3,b'16_2',0.21,spalin,0.22078247721321312
s21c1/k10_r3,b'16_2',0.21,problin,0.34100498720224276
s21c1/k10_r3,b'16_1',0.21,spalin,0.22078247721321312
s21c1/k10_r3,b'16_1',0.21,problin,0.34100498720224276
s21c1/k10_r3,b'72_2',0.312,spalin,0.23723466704277038
s21c1/k10_r3,b'72_2',0.312,problin,0.29409417190596937
s21c1/k10_r3,b'16_4',0.264,spalin,0.30034499748772914
s21c1/k10_r3,b'16_4',0.264,problin,0.30055990517470216
s21c1/k10_r3,b'16_3',0.264,spalin,0.30034499748772914
s21c1/k10_r3,b'16_3',0.264,problin,0.30055990517470216
s21c1/k10_r3,b'9_2',0.252,spalin,0.06426173542044308
s21c1/k10_r3,b'9_2',0.252,problin,0.04114812931928033
s21c1/k10_r3,b'01_13',0.852,spalin,0.9752945563063775
s21c1/k10_r3,b'01_13',0.852,problin,1.130771189204735
s21c1/k10_r3,b'16_14',0.09,spalin,0.1554637326158682
s21c1/k10_r3,b'16_14',0.09,problin,0.004999999703252456
s21c1/k10_r3,b'16_13',0.09,spalin,0.1554637326158682
s21c1/k10_r3,b'16_13',0.09,problin,0.004999999703252456
s21c1/k10_r3,b'31_5',0.432,spalin,0.48758861344506393
s21c1/k10_r3,b'31_5',0.432,problin,0.5369370842509973
s21c1/k10_r3,b'84_10',0.318,spalin,0.5372388167187667
s21c1/k10_r3,b'84_10',0.318,problin,0.43282058820841063
s21c1/k10_r3,b'16_12',0.192,spalin,0.105930858758415
s21c1/k10_r3,b'16_12',0.192,problin,0.16601351644857956
s21c1/k10_r3,b'16_11',0.192,spalin,0.105930858758415
s21c1/k10_r3,b'16_11',0.192,problin,0.16601351644857956
s21c1/k10_r3,b'77_6',0.276,spalin,0.3287222132843312
s21c1/k10_r3,b'77_6',0.276,problin,0.25559229189656074
s21c1/k10_r3,b'16_10',0.234,spalin,0.3144474621928506
s21c1/k10_r3,b'16_10',0.234,problin,0.3432418127604294
s21c1/k10_r3,b'16_9',0.234,spalin,0.3144474621928506
s21c1/k10_r3,b'16_9',0.234,problin,0.3432418127604294
s21c1/k10_r4,b'7_1',0.096,spalin,0.005
s21c1/k10_r4,b'7_1',0.096,problin,0.004999998554469604
s21c1/k10_r4,b'1_1',0.264,spalin,0.06649774323804307
s21c1/k10_r4,b'1_1',0.264,problin,0.06514659175964316
s21c1/k10_r4,b'30_3',0.41400000000000003,spalin,0.35932275618572246
s21c1/k10_r4,b'30_3',0.41400000000000003,problin,0.37999682583738564
s21c1/k10_r4,b'16_5',0.516,spalin,0.32939827919946
s21c1/k10_r4,b'16_5',0.516,problin,0.29313626973919465
s21c1/k10_r4,b'84_7',0.324,spalin,0.2408004349553826
s21c1/k10_r4,b'84_7',0.324,problin,0.2881362712114673
s21c1/k10_r4,b'16_8',0.192,spalin,0.08859784424407745
s21c1/k10_r4,b'16_8',0.192,problin,0.00499999852772739
s21c1/k10_r4,b'16_7',0.192,spalin,0.08859784424407745
s21c1/k10_r4,b'16_7',0.192,problin,0.00499999852772739
s21c1/k10_r4,b'20_1',0.354,spalin,0.37276982101473183
s21c1/k10_r4,b'20_1',0.354,problin,0.2895582068957679
s21c1/k10_r4,b'81_1',0.366,spalin,0.07084147600539496
s21c1/k10_r4,b'81_1',0.366,problin,0.06230411777964112
s21c1/k10_r4,b'16_2',0.21,spalin,0.24510973836505578
s21c1/k10_r4,b'16_2',0.21,problin,0.3212707709011713
s21c1/k10_r4,b'16_1',0.21,spalin,0.24510973836505578
s21c1/k10_r4,b'16_1',0.21,problin,0.3212707709011713
s21c1/k10_r4,b'72_2',0.312,spalin,0.005000000161066862
s21c1/k10_r4,b'72_2',0.312,problin,0.005000008054741947
s21c1/k10_r4,b'16_4',0.264,spalin,0.3109512142093839
s21c1/k10_r4,b'16_4',0.264,problin,0.3785748806260705
s21c1/k10_r4,b'16_3',0.264,spalin,0.3109512142093839
s21c1/k10_r4,b'16_3',0.264,problin,0.3785748806260705
s21c1/k10_r4,b'9_2',0.252,spalin,0.04937540152965876
s21c1/k10_r4,b'9_2',0.252,problin,0.028389238040768698
s21c1/k10_r4,b'01_13',0.852,spalin,0.4971546382400893
s21c1/k10_r4,b'01_13',0.852,problin,0.5009457177817593
s21c1/k10_r4,b'16_14',0.09,spalin,0.20868873885347755
s21c1/k10_r4,b'16_14',0.09,problin,0.20894473161089064
s21c1/k10_r4,b'16_13',0.09,spalin,0.20868873885347755
s21c1/k10_r4,b'16_13',0.09,problin,0.20894473161089064
s21c1/k10_r4,b'31_5',0.432,spalin,0.3786798637696061
s21c1/k10_r4,b'31_5',0.432,problin,0.4301808348515138
s21c1/k10_r4,b'84_10',0.318,spalin,0.010922384386533772
s21c1/k10_r4,b'84_10',0.318,problin,0.004999999740935623
s21c1/k10_r4,b'16_12',0.192,spalin,0.31624112893742695
s21c1/k10_r4,b'16_12',0.192,problin,0.2747096148002005
s21c1/k10_r4,b'16_11',0.192,spalin,0.31624112893742695
s21c1/k10_r4,b'16_11',0.192,problin,0.2747096148002005
s21c1/k10_r4,b'77_6',0.276,spalin,0.2025439227377425
s21c1/k10_r4,b'77_6',0.276,problin,0.17178528519420297
s21c1/k10_r4,b'16_10',0.234,spalin,0.12461959058621826
s21c1/k10_r4,b'16_10',0.234,problin,0.10792432934693316
s21c1/k10_r4,b'16_9',0.234,spalin,0.12461959058621826
s21c1/k10_r4,b'16_9',0.234,problin,0.10792432934693316
s21c1/k10_r5,b'7_1',0.096,spalin,0.46620152457038044
s21c1/k10_r5,b'7_1',0.096,problin,0.468537894223515
s21c1/k10_r5,b'1_1',0.264,spalin,0.3475417018770511
s21c1/k10_r5,b'1_1',0.264,problin,0.3268946529768915
s21c1/k10_r5,b'30_3',0.41400000000000003,spalin,0.005
s21c1/k10_r5,b'30_3',0.41400000000000003,problin,0.004999999995427102
s21c1/k10_r5,b'16_5',0.516,spalin,0.9088507670484025
s21c1/k10_r5,b'16_5',0.516,problin,0.9623953321017852
s21c1/k10_r5,b'84_7',0.324,spalin,0.6685729273427025
s21c1/k10_r5,b'84_7',0.324,problin,0.7170649572155623
s21c1/k10_r5,b'16_8',0.192,spalin,0.24027783970570002
s21c1/k10_r5,b'16_8',0.192,problin,0.24533037488622292
s21c1/k10_r5,b'16_7',0.192,spalin,0.24027783970570002
s21c1/k10_r5,b'16_7',0.192,problin,0.24533037488622292
s21c1/k10_r5,b'20_1',0.354,spalin,0.7118786742888268
s21c1/k10_r5,b'20_1',0.354,problin,0.7172345923095255
s21c1/k10_r5,b'81_1',0.366,spalin,0.17837580617684512
s21c1/k10_r5,b'81_1',0.366,problin,0.2451607398618258
s21c1/k10_r5,b'16_2',0.21,spalin,0.02359628652425356
s21c1/k10_r5,b'16_2',0.21,problin,0.00499999992586109
s21c1/k10_r5,b'16_1',0.21,spalin,0.02359628652425356
s21c1/k10_r5,b'16_1',0.21,problin,0.00499999992586109
s21c1/k10_r5,b'72_2',0.312,spalin,0.005
s21c1/k10_r5,b'72_2',0.312,problin,0.24516073971446722
s21c1/k10_r5,b'16_4',0.264,spalin,0.19697209270896973
s21c1/k10_r5,b'16_4',0.264,problin,0.005000000073219652
s21c1/k10_r5,b'16_3',0.264,spalin,0.19697209270896973
s21c1/k10_r5,b'16_3',0.264,problin,0.005000000073219652
s21c1/k10_r5,b'9_2',0.252,spalin,0.24451260950113488
s21c1/k10_r5,b'9_2',0.252,problin,0.217299622093076
s21c1/k10_r5,b'01_13',0.852,spalin,0.8430862262142773
s21c1/k10_r5,b'01_13',0.852,problin,1.0719903629643754
s21c1/k10_r5,b'16_14',0.09,spalin,0.1737936331515645
s21c1/k10_r5,b'16_14',0.09,problin,0.0050000001107666815
s21c1/k10_r5,b'16_13',0.09,spalin,0.1737936331515645
s21c1/k10_r5,b'16_13',0.09,problin,0.0050000001107666815
s21c1/k10_r5,b'31_5',0.432,spalin,0.13778444465052028
s21c1/k10_r5,b'31_5',0.432,problin,0.17011828584261046
s21c1/k10_r5,b'84_10',0.318,spalin,0.8301930875239637
s21c1/k10_r5,b'84_10',0.318,problin,0.9018720771597961
s21c1/k10_r5,b'16_12',0.192,spalin,0.048902327191357876
s21c1/k10_r5,b'16_12',0.192,problin,0.005000000072735604
s21c1/k10_r5,b'16_11',0.192,spalin,0.048902327191357876
s21c1/k10_r5,b'16_11',0.192,problin,0.005000000072735604
s21c1/k10_r5,b'77_6',0.276,spalin,0.6030859827062436
s21c1/k10_r5,b'77_6',0.276,problin,0.5702801148609329
s21c1/k10_r5,b'16_10',0.234,spalin,0.27600943200907796
s21c1/k10_r5,b'16_10',0.234,problin,0.3365919623715989
s21c1/k10_r5,b'16_9',0.234,spalin,0.27600943200907796
s21c1/k10_r5,b'16_9',0.234,problin,0.3365919623715989
s4c6/k10_r1,b'2_1',0.366,spalin,0.5055842965777169
s4c6/k10_r1,b'2_1',0.366,problin,0.5050394546488257
s4c6/k10_r1,b'12_3',0.3,spalin,0.005
s4c6/k10_r1,b'12_3',0.3,problin,0.004999997912143505
s4c6/k10_r1,b'62_6',0.3,spalin,0.12720243928732144
s4c6/k10_r1,b'62_6',0.3,problin,0.16473330497131297
s4c6/k10_r1,b'13_12',0.306,spalin,0.7407913905505955
s4c6/k10_r1,b'13_12',0.306,problin,0.7644422957838356
s4c6/k10_r1,b'16_13',0.018000000000000002,spalin,0.026135733748873614
s4c6/k10_r1,b'16_13',0.018000000000000002,problin,0.004999999711194861
s4c6/k10_r1,b'16_12',0.018000000000000002,spalin,0.026135733748873614
s4c6/k10_r1,b'16_12',0.018000000000000002,problin,0.004999999711194861
s4c6/k10_r1,b'08_13',0.276,spalin,0.5322539991710166
s4c6/k10_r1,b'08_13',0.276,problin,0.5492861382038936
s4c6/k10_r1,b'16_15',0.048,spalin,0.23467312512845254
s4c6/k10_r1,b'16_15',0.048,problin,0.22015615729113688
s4c6/k10_r1,b'16_14',0.048,spalin,0.23467312512845254
s4c6/k10_r1,b'16_14',0.048,problin,0.22015615729113688
s4c6/k10_r1,b'62_5',0.3,spalin,0.5196095373973358
s4c6/k10_r1,b'62_5',0.3,problin,0.5235806238577965
s4c6/k10_r1,b'16_9',0.324,spalin,0.3745200261894546
s4c6/k10_r1,b'16_9',0.324,problin,0.41059497660854705
s4c6/k10_r1,b'06_10',0.264,spalin,0.26048170821833855
s4c6/k10_r1,b'06_10',0.264,problin,0.4055949778447928
s4c6/k10_r1,b'16_11',0.06,spalin,0.11403831797111608
s4c6/k10_r1,b'16_11',0.06,problin,0.004999998763754208
s4c6/k10_r1,b'16_10',0.06,spalin,0.11403831797111608
s4c6/k10_r1,b'16_10',0.06,problin,0.004999998763754208
s4c6/k10_r1,b'07_1',0.27,spalin,0.10133954468343176
s4c6/k10_r1,b'07_1',0.27,problin,0.07802655427642165
s4c6/k10_r1,b'52_3',0.27,spalin,0.6624320849076663
s4c6/k10_r1,b'52_3',0.27,problin,0.6449957057119792
s4c6/k10_r1,b'99_3',0.28200000000000003,spalin,0.1237935602847139
s4c6/k10_r1,b'99_3',0.28200000000000003,problin,0.21115333887070792
s4c6/k10_r1,b'16_6',0.10200000000000001,spalin,0.011564373548151315
s4c6/k10_r1,b'16_6',0.10200000000000001,problin,0.004999998619744771
s4c6/k10_r1,b'16_5',0.10200000000000001,spalin,0.011564373548151315
s4c6/k10_r1,b'16_5',0.10200000000000001,problin,0.004999998619744771
s4c6/k10_r1,b'93_4',0.246,spalin,0.08812565012001902
s4c6/k10_r1,b'93_4',0.246,problin,0.21115332740460058
s4c6/k10_r1,b'16_8',0.138,spalin,0.047232283712846206
s4c6/k10_r1,b'16_8',0.138,problin,0.005000010085852095
s4c6/k10_r1,b'16_7',0.138,spalin,0.047232283712846206
s4c6/k10_r1,b'16_7',0.138,problin,0.005000010085852095
s4c6/k10_r1,b'51_1',0.264,spalin,0.6713020858028211
s4c6/k10_r1,b'51_1',0.264,problin,0.7444338512050837
s4c6/k10_r1,b'05_3',0.324,spalin,0.05120502243367324
s4c6/k10_r1,b'05_3',0.324,problin,0.11171519162323341
s4c6/k10_r1,b'16_4',0.066,spalin,0.07528291050403699
s4c6/k10_r1,b'16_4',0.066,problin,0.0050000003741148
s4c6/k10_r1,b'16_3',0.066,spalin,0.07528291050403699
s4c6/k10_r1,b'16_3',0.066,problin,0.0050000003741148
s4c6/k10_r1,b'00_1',0.294,spalin,0.006783615515122383
s4c6/k10_r1,b'00_1',0.294,problin,0.00499999829029312
s4c6/k10_r1,b'16_2',0.096,spalin,0.11970431742258783
s4c6/k10_r1,b'16_2',0.096,problin,0.1117151937070551
s4c6/k10_r1,b'16_1',0.096,spalin,0.11970431742258783
s4c6/k10_r1,b'16_1',0.096,problin,0.1117151937070551
s4c6/k10_r2,b'2_1',0.366,spalin,0.323511073244942
s4c6/k10_r2,b'2_1',0.366,problin,0.31586420458783554
s4c6/k10_r2,b'12_3',0.3,spalin,0.0587597472601354
s4c6/k10_r2,b'12_3',0.3,problin,0.07190044300084138
s4c6/k10_r2,b'62_6',0.3,spalin,0.5112322623376481
s4c6/k10_r2,b'62_6',0.3,problin,0.6563874550612634
s4c6/k10_r2,b'13_12',0.306,spalin,0.5067058316554662
s4c6/k10_r2,b'13_12',0.306,problin,0.43031922492224545
s4c6/k10_r2,b'16_13',0.018000000000000002,spalin,0.021911487436784165
s4c6/k10_r2,b'16_13',0.018000000000000002,problin,0.004999998727550864
s4c6/k10_r2,b'16_12',0.018000000000000002,spalin,0.021911487436784165
s4c6/k10_r2,b'16_12',0.018000000000000002,problin,0.004999998727550864
s4c6/k10_r2,b'08_13',0.276,spalin,0.3866176905696071
s4c6/k10_r2,b'08_13',0.276,problin,0.4303192213456463
s4c6/k10_r2,b'16_15',0.048,spalin,0.14199962852264328
s4c6/k10_r2,b'16_15',0.048,problin,0.005000002304149981
s4c6/k10_r2,b'16_14',0.048,spalin,0.14199962852264328
s4c6/k10_r2,b'16_14',0.048,problin,0.005000002304149981
s4c6/k10_r2,b'62_5',0.3,spalin,0.4871510351317686
s4c6/k10_r2,b'62_5',0.3,problin,0.4728386298438097
s4c6/k10_r2,b'16_9',0.324,spalin,0.5526985462981296
s4c6/k10_r2,b'16_9',0.324,problin,0.61886804886725
s4c6/k10_r2,b'06_10',0.264,spalin,0.4503852962151653
s4c6/k10_r2,b'06_10',0.264,problin,0.6138680497578779
s4c6/k10_r2,b'16_11',0.06,spalin,0.10231325008296438
s4c6/k10_r2,b'16_11',0.06,problin,0.0049999991093720945
s4c6/k10_r2,b'16_10',0.06,spalin,0.10231325008296438
s4c6/k10_r2,b'16_10',0.06,problin,0.0049999991093720945
s4c6/k10_r2,b'07_1',0.27,spalin,0.5733039336941023
s4c6/k10_r2,b'07_1',0.27,problin,0.589148063147192
s4c6/k10_r2,b'52_3',0.27,spalin,0.005
s4c6/k10_r2,b'52_3',0.27,problin,0.005000000918905389
s4c6/k10_r2,b'99_3',0.28200000000000003,spalin,0.5103663564342309
s4c6/k10_r2,b'99_3',0.28200000000000003,problin,0.5644590581364334
s4c6/k10_r2,b'16_6',0.10200000000000001,spalin,0.009939039752878588
s4c6/k10_r2,b'16_6',0.10200000000000001,problin,0.004999999308653604
s4c6/k10_r2,b'16_5',0.10200000000000001,spalin,0.009939039752878588
s4c6/k10_r2,b'16_5',0.10200000000000001,problin,0.004999999308653604
s4c6/k10_r2,b'93_4',0.246,spalin,0.4843892298508689
s4c6/k10_r2,b'93_4',0.246,problin,0.5644590576049875
s4c6/k10_r2,b'16_8',0.138,spalin,0.0359161663362406
s4c6/k10_r2,b'16_8',0.138,problin,0.004999999840099491
s4c6/k10_r2,b'16_7',0.138,spalin,0.0359161663362406
s4c6/k10_r2,b'16_7',0.138,problin,0.004999999840099491
s4c6/k10_r2,b'51_1',0.264,spalin,0.4294829841941522
s4c6/k10_r2,b'51_1',0.264,problin,0.5644590554129173
s4c6/k10_r2,b'05_3',0.324,spalin,0.025857169508983962
s4c6/k10_r2,b'05_3',0.324,problin,0.005000002979253842
s4c6/k10_r2,b'16_4',0.066,spalin,0.06996524129279535
s4c6/k10_r2,b'16_4',0.066,problin,0.0049999999718212005
s4c6/k10_r2,b'16_3',0.066,spalin,0.06996524129279535
s4c6/k10_r2,b'16_3',0.066,problin,0.0049999999718212005
s4c6/k10_r2,b'00_1',0.294,spalin,0.04734419034269377
s4c6/k10_r2,b'00_1',0.294,problin,0.005000002979253842
s4c6/k10_r2,b'16_2',0.096,spalin,0.048478220459085536
s4c6/k10_r2,b'16_2',0.096,problin,0.0049999999718212005
s4c6/k10_r2,b'16_1',0.096,spalin,0.048478220459085536
s4c6/k10_r2,b'16_1',0.096,problin,0.0049999999718212005
s4c6/k10_r3,b'2_1',0.366,spalin,0.5975625650935963
s4c6/k10_r3,b'2_1',0.366,problin,0.5784860604177681
s4c6/k10_r3,b'12_3',0.3,spalin,0.3634153533850441
s4c6/k10_r3,b'12_3',0.3,problin,0.5709543299076261
s4c6/k10_r3,b'62_6',0.3,spalin,0.3175580513223816
s4c6/k10_r3,b'62_6',0.3,problin,0.47364438418975335
s4c6/k10_r3,b'13_12',0.306,spalin,0.6385530995813853
s4c6/k10_r3,b'13_12',0.306,problin,0.3127097257169944
s4c6/k10_r3,b'16_13',0.018000000000000002,spalin,0.035072811118117476
s4c6/k10_r3,b'16_13',0.018000000000000002,problin,0.005000003409952
s4c6/k10_r3,b'16_12',0.018000000000000002,spalin,0.035072811118117476
s4c6/k10_r3,b'16_12',0.018000000000000002,problin,0.005000003409952
s4c6/k10_r3,b'08_13',0.276,spalin,0.45234680673257804
s4c6/k10_r3,b'08_13',0.276,problin,0.3127097290452031
s4c6/k10_r3,b'16_15',0.048,spalin,0.2212791039669247
s4c6/k10_r3,b'16_15',0.048,problin,0.00500000008174327
s4c6/k10_r3,b'16_14',0.048,spalin,0.2212791039669247
s4c6/k10_r3,b'16_14',0.048,problin,0.00500000008174327
s4c6/k10_r3,b'62_5',0.3,spalin,0.7557054235309104
s4c6/k10_r3,b'62_5',0.3,problin,0.6141334598456633
s4c6/k10_r3,b'16_9',0.324,spalin,0.2354785384909738
s4c6/k10_r3,b'16_9',0.324,problin,0.1772206534710365
s4c6/k10_r3,b'06_10',0.264,spalin,0.005
s4c6/k10_r3,b'06_10',0.264,problin,0.004999999873455343
s4c6/k10_r3,b'16_11',0.06,spalin,0.23047853860728018
s4c6/k10_r3,b'16_11',0.06,problin,0.17222065359758115
s4c6/k10_r3,b'16_10',0.06,spalin,0.23047853860728018
s4c6/k10_r3,b'16_10',0.06,problin,0.17222065359758115
s4c6/k10_r3,b'07_1',0.27,spalin,0.6000548921134689
s4c6/k10_r3,b'07_1',0.27,problin,0.5139523672744354
s4c6/k10_r3,b'52_3',0.27,spalin,0.6319266356429982
s4c6/k10_r3,b'52_3',0.27,problin,0.6371637679100949
s4c6/k10_r3,b'99_3',0.28200000000000003,spalin,0.10702972937049954
s4c6/k10_r3,b'99_3',0.28200000000000003,problin,0.20619230727816026
s4c6/k10_r3,b'16_6',0.10200000000000001,spalin,0.015588058279961837
s4c6/k10_r3,b'16_6',0.10200000000000001,problin,0.005000000834062346
s4c6/k10_r3,b'16_5',0.10200000000000001,spalin,0.015588058279961837
s4c6/k10_r3,b'16_5',0.10200000000000001,problin,0.005000000834062346
s4c6/k10_r3,b'93_4',0.246,spalin,0.005000000171563419
s4c6/k10_r3,b'93_4',0.246,problin,0.004999999874329572
s4c6/k10_r3,b'16_8',0.138,spalin,0.11761778747889796
s4c6/k10_r3,b'16_8',0.138,problin,0.20619230823789303
s4c6/k10_r3,b'16_7',0.138,spalin,0.11761778747889796
s4c6/k10_r3,b'16_7',0.138,problin,0.20619230823789303
s4c6/k10_r3,b'51_1',0.264,spalin,0.4190128507918355
s4c6/k10_r3,b'51_1',0.264,problin,0.31339494760662995
s4c6/k10_r3,b'05_3',0.324,spalin,0.22251192411570841
s4c6/k10_r3,b'05_3',0.324,problin,0.5299611278061405
s4c6/k10_r3,b'16_4',0.066,spalin,0.11301964838591555
s4c6/k10_r3,b'16_4',0.066,problin,0.005000000609547025
s4c6/k10_r3,b'16_3',0.066,spalin,0.11301964838591555
s4c6/k10_r3,b'16_3',0.066,problin,0.005000000609547025
s4c6/k10_r3,b'00_1',0.294,spalin,0.19061566988574324
s4c6/k10_r3,b'00_1',0.294,problin,0.24107177057641965
s4c6/k10_r3,b'16_2',0.096,spalin,0.14491590261588075
s4c6/k10_r3,b'16_2',0.096,problin,0.2938893578392679
s4c6/k10_r3,b'16_1',0.096,spalin,0.14491590261588075
s4c6/k10_r3,b'16_1',0.096,problin,0.2938893578392679
s4c6/k10_r4,b'2_1',0.366,spalin,0.005
s4c6/k10_r4,b'2_1',0.366,problin,0.0049999981784014675
s4c6/k10_r4,b'12_3',0.3,spalin,0.10204915564268807
s4c6/k10_r4,b'12_3',0.3,problin,0.13426321205347025
s4c6/k10_r4,b'62_6',0.3,spalin,0.09750021551489402
s4c6/k10_r4,b'62_6',0.3,problin,0.14278325444503187
s4c6/k10_r4,b'13_12',0.306,spalin,0.4867601734688658
s4c6/k10_r4,b'13_12',0.306,problin,0.44559050218324897
s4c6/k10_r4,b'16_13',0.018000000000000002,spalin,0.021981251056329167
s4c6/k10_r4,b'16_13',0.018000000000000002,problin,0.004999998131715277
s4c6/k10_r4,b'16_12',0.018000000000000002,spalin,0.021981251056329167
s4c6/k10_r4,b'16_12',0.018000000000000002,problin,0.004999998131715277
s4c6/k10_r4,b'08_13',0.276,spalin,0.3505433750559643
s4c6/k10_r4,b'08_13',0.276,problin,0.34267920631848026
s4c6/k10_r4,b'16_15',0.048,spalin,0.15819804946923066
s4c6/k10_r4,b'16_15',0.048,problin,0.10791129399648398
