sample,parentID,child1ID,child2ID,frameDiff,angle
s2c4,119_4,139_5,139_6,20,114.30454926593671
s2c4,126_1,146_1,146_2,20,158.94446576676967
s2c4,126_3,146_3,146_4,20,162.34987578006988
s2c4,167_6,187_9,187_10,20,165.65066795705286
s2c4,168_5,188_7,188_8,20,159.35798968436282
s2c4,178_2,198_3,198_4,20,168.69006752597977
s2c4,182_1,202_1,202_2,20,169.4539659869098
s2c4,188_5,208_5,208_6,20,4.3987053549955375
s2c4,192_7,212_7,212_8,20,169.69515353123398
s8c4,32_1,52_1,52_2,20,168.73676334246508
s8c4,73_2,93_3,93_4,20,140.79279649503215
s8c4,75_1,95_1,95_2,20,171.2538377374448
s8c4,128_1,148_1,148_2,20,95.03910004686142
s8c4,129_5,149_7,149_8,20,161.565051177078
s8c4,131_4,151_5,151_6,20,157.16634582208246
s8c4,140_3,160_3,160_4,20,153.434948822922
s8c4,173_6,193_11,193_12,20,107.25265216682126
s8c4,176_8,196_13,196_14,20,104.62087398863167
s8c4,177_5,197_9,197_10,20,50.46909497011194
s8c4,183_2,203_3,203_4,20,117.55281157671777
s8c4,185_1,205_1,205_2,20,45.33311124392137
s8c4,189_6,209_7,209_8,20,150.94539590092288
s8c4,190_5,210_5,210_6,20,121.20051460398064
s14c1,42_1,62_1,62_2,20,141.73601121411937
s14c1,92_2,112_3,112_4,20,174.13039955698528
s14c1,96_1,116_1,116_2,20,174.93638314696992
s14c1,154_1,174_1,174_2,20,54.678260053133954
s14c1,155_3,175_3,175_4,20,155.7053984935871
s14c1,156_5,176_5,176_6,20,85.44623202084131
s7c7,26_1,46_1,46_2,20,153.6024798645239
s7c7,87_1,107_1,107_2,20,171.5427637972286
s7c7,92_3,112_3,112_4,20,83.77767858989128
s7c7,141_1,161_1,161_2,20,80.48397979503181
s7c7,144_3,164_3,164_4,20,158.3440109615775
s7c7,150_5,170_5,170_6,20,65.31282627020737
s7c7,152_7,172_7,172_8,20,26.943652139192316
s20c2,16_1,36_1,36_2,20,159.52772048025807
s20c2,59_1,79_1,79_2,20,158.90205041101083
s20c2,73_3,93_3,93_4,20,105.52411099675426
s20c2,106_1,126_1,126_2,20,143.71473287486117
s20c2,106_2,126_3,126_4,20,166.82744657667308
s20c2,126_6,146_7,146_8,20,118.30075576600638
s20c2,130_5,150_5,150_6,20,118.35496178532405
s20c2,155_3,175_5,175_6,20,99.28206641774739
s20c2,155_4,175_7,175_8,20,161.41307333851412
s20c2,159_2,179_3,179_4,20,165.72748661559967
s20c2,161_1,181_1,181_2,20,175.2363583092738
s20c2,175_12,195_15,195_16,20,111.03751102542182
s20c2,177_10,197_11,197_12,20,176.5466837494689
s20c2,179_12,199_13,199_14,20,143.2594379798788
s20c2,180_9,200_9,200_10,20,159.77514056883192
s10c4,57_1,77_1,77_2,20,163.73979529168804
s10c4,124_2,144_3,144_4,20,136.8209288021912
s10c4,126_1,146_1,146_2,20,110.22485943116808
s10c4,171_2,191_3,191_4,20,172.9476939921588
s10c4,173_4,193_5,193_6,20,167.47119229084848
s10c4,176_1,196_1,196_2,20,165.10981763267287
s10c4,176_6,196_7,196_8,20,170.46336424154057
s20c3,34_1,54_1,54_2,20,172.42146452514024
s20c3,78_1,98_1,98_2,20,53.017093073655325
s20c3,78_2,98_3,98_4,20,156.3706222693432
s20c3,129_2,149_3,149_4,20,135.2984128199949
s20c3,131_1,151_1,151_2,20,163.11320887605598
s20c3,182_4,202_7,202_8,20,109.11585132794104
s20c3,184_3,204_5,204_6,20,159.29096240835096
s20c3,193_2,213_3,213_4,20,172.1998121158183
s13c3,41_1,61_1,61_2,20,114.8803668591817
s13c3,85_1,105_1,105_2,20,133.18169703554818
s13c3,105_3,125_3,125_4,20,172.30394827798344
s13c3,131_2,151_3,151_4,20,127.73675525941545
s13c3,137_1,157_1,157_2,20,171.62574097240093
s13c3,149_6,169_6,169_7,20,149.95084935630143
s13c3,175_5,195_9,195_10,20,61.008612991319666
s13c3,176_3,196_5,196_6,20,125.7889734591833
s13c3,181_5,201_7,201_8,20,84.89783474764181
s13c3,184_1,204_1,204_2,20,148.10920819815428
s13c3,190_3,210_3,210_4,20,47.80245151986678
s7c2,35_1,55_1,55_2,20,45.00000000000001
s7c2,75_1,95_1,95_2,20,3.3664606634298013
s7c2,80_3,100_3,100_4,20,135.0
s7c2,124_1,144_1,144_2,20,22.166345822082455
s7c2,125_3,145_3,145_4,20,96.3401917459099
s7c2,137_6,157_7,157_8,20,68.04559814158262
s7c2,150_5,170_7,170_8,20,150.2551187030578
s7c2,164_2,184_3,184_4,20,160.31968691030966
s7c2,168_1,188_1,188_2,20,104.67639313745002
s7c2,175_5,195_5,195_6,20,20.376435213836395
s7c2,179_7,199_7,199_8,20,70.70995378081128
s7c2,185_12,205_14,205_15,20,168.08485292873496
s7c2,193_11,213_13,213_14,20,97.00126755749532
s14c2,58_1,78_1,78_2,20,163.7227412849946
s14c2,107_1,127_1,127_2,20,106.38954033403478
s14c2,115_3,135_3,135_4,20,140.9245819819825
s14c2,152_2,172_3,172_4,20,172.8749836510982
s14c2,156_1,176_1,176_2,20,85.53284093861072
s14c2,160_6,180_7,180_8,20,158.38881484630227
s14c2,166_5,186_5,186_6,20,124.57928760320547
s14c2,195_4,215_7,215_8,20,165.42578380196127
s2c7,29_1,49_1,49_2,20,100.48243839755992
s2c7,78_2,98_3,98_4,20,141.9776184908317
s2c7,88_1,108_1,108_2,20,147.89374404488217
s2c7,131_4,151_5,151_6,20,160.01689347810003
s2c7,139_2,159_3,159_4,20,147.6868448145455
s2c7,141_1,161_1,161_2,20,136.57655005518373
s2c7,185_5,205_5,205_6,20,125.53767779197437
s2c7,191_7,211_4,211_5,20,84.62329457194926
s5c2,45_1,65_1,65_2,20,93.41998309486112
s5c2,93_1,113_1,113_2,20,125.73216373717888
s5c2,93_2,113_3,113_4,20,165.96375653207352
s5c2,146_2,166_3,166_4,20,76.7594800848128
s5c2,150_1,170_1,170_2,20,166.32869286780416
s5c2,150_5,170_7,170_8,20,160.59767216178184
s5c2,154_5,174_5,174_6,20,36.86989764584401
s5c2,187_7,207_13,207_14,20,165.04136392627913
s5c2,188_4,208_7,208_8,20,163.64133023383633
s5c2,188_9,208_15,208_16,20,149.03624346792648
s5c2,189_3,209_5,209_6,20,143.82037955202108
s5c2,193_2,213_3,213_4,20,172.87498365109818
s5c2,193_7,213_9,213_10,20,122.33493623495765
s5c2,194_1,214_1,214_2,20,135.0
s5c2,195_11,215_11,215_12,20,148.88466768525817
s9c3,38_2,58_3,58_4,20,149.34933204294714
s9c3,40_1,60_1,60_2,20,178.09084756700364
s9c3,81_4,101_7,101_8,20,178.35461319275444
s9c3,83_3,103_5,103_6,20,175.77039138822593
s9c3,89_2,109_3,109_4,20,115.23283132320836
s9c3,97_1,117_1,117_2,20,47.624902640481146
s9c3,130_7,150_13,150_14,20,113.00259659335785
s9c3,132_5,152_9,152_10,20,169.8084981499723
s9c3,134_10,154_15,154_16,20,118.26500400506984
s9c3,135_3,155_5,155_6,20,158.0327565931871
s9c3,135_4,155_7,155_8,20,140.67889949126155
s9c3,136_9,156_11,156_12,20,175.30352800829453
s9c3,140_1,160_1,160_2,20,72.74734783317875
s9c3,146_3,166_3,166_4,20,146.95187513002477
s9c3,173_6,193_10,193_11,20,60.25511870305777
s9c3,173_14,193_26,193_27,20,140.37970159912538
s9c3,175_14,195_24,195_25,20,176.82016988013575
s9c3,178_10,198_17,198_18,20,148.64291477599008
s9c3,179_13,199_21,199_22,20,135.8425242607404
s9c3,181_12,201_19,201_20,20,121.3902681041878
s9c3,185_1,205_1,205_2,20,127.74680538727466
s9c3,185_5,205_9,205_10,20,96.1701750950296
s9c3,185_8,205_13,205_14,20,162.4075754378184
s9c3,185_21,205_29,205_30,20,120.29784332037747
s9c3,186_3,206_3,206_4,20,175.89188782286413
s9c3,187_5,207_5,207_6,20,140.79279649503215
s9c3,187_13,207_15,207_16,20,137.563770211465
s9c3,188_29,208_31,208_32,20,174.28940686250036
s9c3,189_22,209_24,209_25,20,153.434948822922
s9c3,195_7,215_7,215_8,20,129.0938588862295
s6c2,32_1,52_1,52_2,20,104.4593951503185
s6c2,75_1,95_1,95_2,20,164.05460409907712
s6c2,81_3,101_3,101_4,20,167.23443421894137
s6c2,116_1,136_1,136_2,20,155.22485943116808
s6c2,122_3,142_3,142_4,20,164.74488129694222
s6c2,132_6,152_3,152_4,20,56.915147071265025
s6c2,173_1,193_1,193_2,20,146.30993247402023
s6c2,174_5,194_7,194_8,20,167.35784767211015
s6c2,179_3,199_3,199_4,20,19.65382405805332
s6c2,181_5,201_5,201_6,20,111.65043281467024
s7c6,54_2,74_3,74_4,20,9.348977589287273
s7c6,61_1,81_1,81_2,20,151.3895403340348
s7c6,148_2,168_3,168_4,20,62.27723863023671
s7c6,153_1,173_1,173_2,20,25.4772873366939
s7c6,159_5,179_5,179_6,20,64.00362274941102
s21c4,13_1,33_1,33_2,20,37.775684305954655
s21c4,59_1,79_1,79_2,20,164.7820380877859
s21c4,60_3,80_3,80_4,20,150.3128183608063
s21c4,105_4,125_7,125_8,20,149.26844393737332
s21c4,108_1,128_1,128_2,20,174.62159445089958
s21c4,108_2,128_3,128_4,20,172.4270513594566
s21c4,112_5,132_5,132_6,20,145.30484646876602
s21c4,149_8,169_15,169_16,20,109.5230120033486
s21c4,151_7,171_13,171_14,20,165.0183674276091
s21c4,153_2,173_3,173_4,20,110.045249425421
s21c4,155_1,175_1,175_2,20,74.05460409907715
s21c4,158_5,178_5,178_6,20,152.61649336123338
s21c4,160_8,180_9,180_10,20,142.38905033016093
s21c4,161_10,181_11,181_12,20,135.89517371021105
s21c4,162_7,182_7,182_8,20,131.63353933657018
s21c4,193_3,213_5,213_6,20,140.19442890773482
s21c4,193_15,213_28,213_29,20,110.55604521958347
s21c4,194_14,214_24,214_25,20,88.1523897340054
s21c4,195_5,215_7,215_8,20,39.89783474764182
s19c2,10_1,30_1,30_2,20,81.86989764584402
s19c2,67_2,87_3,87_4,20,159.77514056883194
s19c2,69_1,89_1,89_2,20,63.43494882292201
s19c2,112_3,132_5,132_6,20,162.43209224398706
s19c2,116_5,136_7,136_8,20,169.61114218453037
s19c2,122_1,142_1,142_2,20,128.73251859515074
s19c2,122_2,142_3,142_4,20,3.494638927253332
s19c2,155_5,175_3,175_4,20,136.1573330681295
s19c2,160_6,180_6,180_7,20,177.87890360333856
s19c2,161_8,181_10,181_11,20,159.77514056883192
s19c2,167_7,187_8,187_9,20,126.32682595212023
s19c2,178_1,198_1,198_2,20,72.62378490028073
s19c2,194_5,214_6,214_7,20,134.53887692192833
s19c2,195_3,215_2,215_3,20,180.0
s19c2,196_5,216_4,216_5,20,72.47443162627712
s3c1,20_1,40_1,40_2,20,146.30993247402023
s3c1,67_2,87_3,87_4,20,65.80241829047955
s3c1,68_1,88_1,88_2,20,164.36750269694477
s3c1,121_1,141_1,141_2,20,111.07749411698674
s3c1,121_3,141_4,141_5,20,140.52754015165618
s3c1,133_6,153_5,153_6,20,85.23635830927383
s3c1,161_1,181_1,181_2,20,178.96775530843428
s3c1,165_5,185_7,185_8,20,156.8895567699047
s3c1,169_4,189_5,189_6,20,168.11134196037204
s3c1,173_3,193_3,193_4,20,123.46537934635526
s3c1,180_9,200_10,200_11,20,57.42594286542748
s3c1,195_1,215_1,215_2,20,141.581944655178
s3c1,195_11,215_18,215_19,20,130.7321066997092
s20c4,15_1,35_1,35_2,20,178.46108057561358
s20c4,59_1,79_1,79_2,20,153.19294063378547
s20c4,66_3,86_3,86_4,20,157.54845354399612
s20c4,105_2,125_3,125_4,20,90.9877603996398
s20c4,112_1,132_1,132_2,20,177.9221529464299
s20c4,116_5,136_5,136_6,20,106.0735741647464
s20c4,123_7,143_7,143_8,20,131.63353933657018
s20c4,150_3,170_3,170_4,20,160.74659571538936
s20c4,155_5,175_5,175_6,20,143.03372602871377
s20c4,177_10,197_9,197_10,20,19.653824058053317
s20c4,179_1,199_1,199_2,20,142.2950329997821
s20c4,180_12,200_13,200_14,20,64.5817539331539
s20c4,193_3,213_3,213_4,20,158.38522105721373
s9c6,53_1,73_1,73_2,20,144.1623470457217
s9c6,143_1,163_1,163_2,20,45.0
s9c6,183_1,203_1,203_2,20,58.431028870681665
s9c6,185_3,205_3,205_4,20,93.73139699916045
s8c5,39_2,59_3,59_4,20,135.43078721700863
s8c5,46_1,66_1,66_2,20,177.64670313389172
s8c5,87_4,107_7,107_8,20,80.26301172959722
s8c5,90_1,110_1,110_2,20,147.07528858319355
s8c5,90_3,110_5,110_6,20,158.6293777306568
s8c5,106_3,126_3,126_4,20,63.74134044519275
s8c5,135_2,155_3,155_4,20,175.75106165573888
s8c5,139_9,159_13,159_14,20,160.26731050033897
s8c5,140_8,160_12,160_13,20,153.434948822922
s8c5,141_6,161_8,161_9,20,97.09474916761106
s8c5,143_1,163_1,163_2,20,164.27525427725257
s8c5,146_9,166_11,166_12,20,93.96465472285612
s8c5,159_5,179_7,179_8,20,164.19228679203943
s8c5,161_7,181_9,181_10,20,140.26769712804426
s8c5,174_3,194_4,194_5,20,121.352761666856
s8c5,177_16,197_25,197_26,20,34.20689687977687
s8c5,178_5,198_7,198_8,20,176.2251312493079
s8c5,179_15,199_21,199_22,20,139.08561677997488
s8c5,182_12,202_15,202_16,20,134.40319054877082
s8c5,183_21,203_27,203_28,20,160.12092564614215
s8c5,185_11,205_13,205_14,20,54.53663575845941
s8c5,187_2,207_3,207_4,20,153.79988515865267
s8c5,192_20,212_26,212_27,20,145.4914770123316
s8c5,194_17,214_23,214_24,20,106.16449915225691
s8c5,195_1,215_1,215_2,20,149.74356283647072
s8c5,196_17,216_22,216_23,20,89.79390096261588
s1c2,39_1,59_1,59_2,20,176.83963837395433
s1c2,83_2,103_3,103_4,20,163.92642583525364
s1c2,93_1,113_1,113_2,20,158.6649683247651
s1c2,134_3,154_1,154_2,20,175.30131948270056
s1c2,186_1,206_1,206_2,20,70.92130546290261
s1c2,186_2,206_3,206_4,20,131.2964570479953
s5c1,49_1,69_1,69_2,20,76.2930389959202
s5c1,98_2,118_3,118_4,20,3.3664606634298058
s5c1,103_1,123_1,123_2,20,153.01976928177714
s5c1,152_2,172_3,172_4,20,157.2809789129694
s5c1,159_1,179_1,179_2,20,156.5014343240479
s5c1,159_4,179_5,179_6,20,159.14554196042164
s5c1,192_2,212_3,212_4,20,106.19732295615285
s13c2,42_1,62_1,62_2,20,146.4372562189076
s13c2,42_2,62_3,62_4,20,126.0273733851036
s13c2,83_4,103_7,103_8,20,161.86191784440268
s13c2,87_1,107_1,107_2,20,116.77492488864556
s13c2,88_3,108_3,108_4,20,46.30195267257888
s13c2,89_5,109_5,109_6,20,176.8865612519428
s13c2,133_1,153_1,153_2,20,135.6902771978651
s13c2,133_3,153_5,153_6,20,145.1755108430432
s13c2,134_6,154_7,154_8,20,110.08197748418075
s13c2,137_3,157_3,157_4,20,152.68110048985125
s13c2,140_9,160_9,160_10,20,101.30993247402021
s13c2,142_11,162_11,162_12,20,154.84357755826048
s13c2,149_14,169_12,169_13,20,171.43085812016236
s13c2,171_11,191_17,191_18,20,60.832386620422206
s13c2,176_2,196_2,196_3,20,84.11401216697173
s13c2,177_7,197_10,197_11,20,33.690067525979785
s13c2,178_6,198_8,198_9,20,101.70643672915334
s13c2,180_10,200_11,200_12,20,90.0
s13c2,180_11,200_13,200_14,20,125.53767779197437
s13c2,181_5,201_5,201_6,20,124.50852298766841
s13c2,182_4,202_3,202_4,20,156.7139350817764
s13c2,192_20,212_23,212_24,20,149.2168666974747
s13c2,196_16,216_15,216_16,20,92.72631099390627
s16c8,38_1,58_1,58_2,20,176.10351912912807
s16c8,92_2,112_3,112_4,20,178.1523897340054
s16c8,95_1,115_1,115_2,20,169.14643265727582
s16c8,152_1,172_1,172_2,20,134.63506366426935
s16c8,154_4,174_5,174_6,20,178.7455483773185
s16c8,157_3,177_3,177_4,20,150.94539590092288
s16c8,196_2,216_3,216_4,20,10.483399220264278
s5c7,18_2,38_3,38_4,20,167.1682209574699
s5c7,20_1,40_1,40_2,20,98.84181456019168
s5c7,61_2,81_3,81_4,20,127.80076636163237
s5c7,62_4,82_5,82_6,20,155.55604521958347
s5c7,63_1,83_1,83_2,20,122.86867893336752
s5c7,64_7,84_7,84_8,20,73.35896344613005
s5c7,107_5,127_9,127_10,20,157.53678751059286
s5c7,109_9,129_15,129_16,20,138.3664606634298
s5c7,111_4,131_7,131_8,20,110.01356679522013
s5c7,112_9,132_13,132_14,20,178.4413157937892
s5c7,119_8,139_11,139_12,20,132.01336300952485
s5c7,120_3,140_5,140_6,20,163.3007557660064
s5c7,123_2,143_3,143_4,20,111.94443410069184
s5c7,126_1,146_1,146_2,20,158.91085566367136
s5c7,151_10,171_13,171_14,20,129.3517526262647
s5c7,154_9,174_13,174_14,20,139.8645144377605
s5c7,155_17,175_24,175_25,20,180.0
s5c7,155_18,175_26,175_27,20,173.45370921670596
s5c7,162_15,182_23,182_24,20,130.8900020387252
s5c7,162_16,182_25,182_26,20,142.3343788014167
s5c7,167_5,187_8,187_9,20,32.28886743447051
s5c7,167_6,187_10,187_11,20,115.83675422400157
s5c7,168_16,188_22,188_23,20,156.1398248086577
s5c7,171_4,191_6,191_7,20,68.4985656759521
s5c7,173_3,193_4,193_5,20,114.18735351674063
s5c7,175_1,195_1,195_2,20,49.96974072811031
s5c7,175_11,195_13,195_14,20,133.09084756700364
s5c7,179_14,199_15,199_16,20,37.10030838573476
s5c7,183_20,203_26,203_27,20,115.01689347810004
s5c7,194_3,214_3,214_4,20,63.74134044519273
s5c7,194_16,214_20,214_21,20,165.96375653207352
s5c7,194_29,214_42,214_43,20,90.0
s5c7,196_21,216_26,216_27,20,179.19871266989298
s5c7,196_33,216_44,216_45,20,97.89170242823572
s5c7,196_34,216_46,216_47,20,174.20720350496785
s4c4,29_1,49_1,49_2,20,65.08197748418075
s4c4,83_1,103_1,103_2,20,96.34019174590986
s4c4,86_3,106_3,106_4,20,140.4690949701119
s4c4,147_1,167_1,167_2,20,158.38522105721373
s4c4,150_3,170_3,170_4,20,175.1354855622395
s4c4,195_3,215_5,215_6,20,177.58049078334363
s4c4,196_1,216_1,216_2,20,167.16439051359856
s2c1,12_2,32_3,32_4,20,135.0
s2c1,19_1,39_1,39_2,20,90.0
s2c1,52_3,72_4,72_5,20,170.53767779197437
s2c1,59_5,79_6,79_7,20,169.7651972365768
s2c1,69_1,89_1,89_2,20,164.35775354279127
s2c1,84_3,104_3,104_4,20,168.5788137250007
s2c1,104_5,124_6,124_7,20,77.66091272167381
s2c1,114_7,134_9,134_10,20,151.6787887619912
s2c1,116_9,136_11,136_12,20,115.46334506187162
s2c1,120_11,140_13,140_14,20,164.05460409907715
s2c1,123_2,143_3,143_4,20,128.99099404250546
s2c1,125_1,145_1,145_2,20,80.95311910171574
s2c1,152_7,172_7,172_8,20,119.9315118405078
s2c1,156_9,176_11,176_12,20,143.72613577629872
s2c1,160_11,180_13,180_14,20,156.07749411698674
s2c1,160_12,180_15,180_16,20,133.86557836902298
s2c1,163_15,183_17,183_18,20,178.58557678859788
s2c1,164_19,184_23,184_24,20,73.67537667819698
s2c1,167_17,187_19,187_20,20,137.43969800352804
s2c1,168_4,188_7,188_8,20,142.49585763972985
s2c1,170_20,190_21,190_22,20,174.8055710922652
s2c1,172_3,192_5,192_6,20,159.82934658814958
s2c1,175_1,195_1,195_2,20,75.37912601136834
s2c1,177_3,197_3,197_4,20,117.28420729362308
s16c1,2_1,22_1,22_2,20,146.14288985833932
s16c1,44_2,64_3,64_4,20,153.434948822922
s16c1,49_1,69_1,69_2,20,177.81268274986363
s16c1,93_3,113_5,113_6,20,175.55261514990949
s16c1,104_2,124_3,124_4,20,152.8188889145228
s16c1,104_5,124_7,124_8,20,110.85445803957836
s16c1,107_1,127_1,127_2,20,68.40468955103232
s16c1,146_5,166_9,166_10,20,176.78301308929213
s16c1,147_7,167_11,167_12,20,131.82016988013575
s16c1,153_3,173_5,173_6,20,127.30394827798344
s16c1,155_1,175_1,175_2,20,171.70285503016314
s16c1,158_3,178_3,178_4,20,140.52754015165618
s16c1,160_12,180_13,180_14,20,153.434948822922
s16c1,163_7,183_7,183_8,20,130.3893506813394
s16c1,164_15,184_15,184_16,20,148.67130713219584
s16c1,195_12,215_17,215_18,20,140.9061411137705
s16c4,40_1,60_1,60_2,20,118.64761645680888
s16c4,92_1,112_1,112_2,20,177.84568866241406
s16c4,93_3,113_3,113_4,20,140.1944289077348
s16c4,149_3,169_5,169_6,20,140.6730221399253
s16c4,151_1,171_1,171_2,20,144.1710282243694
s16c4,151_2,171_3,171_4,20,60.42216131873867
s16c4,181_7,201_9,201_10,20,55.22773241100387
s16c4,194_5,214_7,214_8,20,83.19574043739158
s16c4,195_7,215_9,215_10,20,130.36453657309735
s7c1,4_1,24_1,24_2,20,85.60129464500447
s7c1,60_1,80_1,80_2,20,170.75388725443676
s7c1,67_3,87_3,87_4,20,45.716159945470395
s7c1,105_2,125_3,125_4,20,152.18958455615365
s7c1,106_1,126_1,126_2,20,86.44826664517956
s7c1,121_5,141_5,141_6,20,175.81508387488157
s7c1,123_7,143_7,143_8,20,140.88598783302825
s7c1,144_4,164_7,164_8,20,105.04132947318067
s7c1,150_2,170_3,170_4,20,176.45131802609558
s7c1,156_4,176_5,176_6,20,123.8304980769171
s7c1,158_1,178_1,178_2,20,100.1755108430432
s7c1,173_12,193_19,193_20,20,153.6024798645239
s7c1,174_9,194_14,194_15,20,150.2551187030578
s7c1,176_11,196_16,196_17,20,122.34744349944204
s7c1,182_13,202_21,202_22,20,173.41805534482197
s7c1,184_7,204_13,204_14,20,144.2726017772003
s7c1,186_3,206_5,206_6,20,138.36646066342982
s7c1,187_10,207_15,207_16,20,158.83492224624706
s7c1,189_5,209_7,209_8,20,162.1811110854772
s7c1,193_8,213_11,213_12,20,163.2580296147069
s7c1,196_2,216_3,216_4,20,16.420350035051435
s4c10,31_1,51_1,51_2,20,118.98456039373434
s4c10,81_2,101_3,101_4,20,114.30454926593673
s4c10,83_1,103_1,103_2,20,100.61965527615513
s4c10,129_1,149_1,149_2,20,41.455233544405125
s4c10,130_4,150_5,150_6,20,56.30993247402021
s4c10,130_5,150_7,150_8,20,106.31385242626055
s4c10,135_3,155_3,155_4,20,95.07960786001456
s4c10,171_2,191_3,191_4,20,101.36264246790188
s4c10,171_3,191_5,191_6,20,152.74467162505692
s4c10,171_4,191_7,191_8,20,112.38013505195958
s4c10,173_1,193_1,193_2,20,149.70355182376156
s4c10,173_8,193_9,193_10,20,178.66778014613035
s4c10,177_11,197_11,197_12,20,172.87498365109818
s19c3,19_1,39_1,39_2,20,147.86917467266898
s19c3,66_1,86_1,86_2,20,175.2992515655862
s19c3,69_3,89_3,89_4,20,162.73817962838723
s19c3,126_3,146_5,146_6,20,170.81047566024728
s19c3,127_5,147_7,147_8,20,160.53280648551225
s19c3,129_1,149_1,149_2,20,141.9451557553255
s19c3,131_3,151_3,151_4,20,139.02826366648515
s19c3,177_6,197_6,197_7,20,141.995192297258
s19c3,178_9,198_10,198_11,20,146.57697456710775
s19c3,180_8,200_8,200_9,20,157.38013505195957
s19c3,182_5,202_4,202_5,20,24.301742712938076
s4c2,5_1,25_1,25_2,20,106.38954033403479
s4c2,52_2,72_2,72_3,20,113.14846298530665
s4c2,98_1,118_1,118_2,20,133.8839896085927
s4c2,106_3,126_3,126_4,20,122.52489028779101
s4c2,142_2,162_3,162_4,20,157.16634582208246
s4c2,149_1,169_1,169_2,20,122.0053832080835
s4c2,180_3,200_5,200_6,20,173.45370921670596
s4c2,185_5,205_7,205_8,20,101.44104386876742
s4c2,189_2,209_3,209_4,20,169.64397375073
s4c2,190_1,210_1,210_2,20,130.8679397450474
s2c3,80_1,100_1,100_2,20,114.77514056883189
s2c3,136_1,156_1,156_2,20,158.6293777306568
s2c3,182_1,202_1,202_2,20,176.82016988013578
s2c3,193_3,213_3,213_4,20,130.36453657309735
s21c1,17_1,37_1,37_2,20,155.13031202604128
s21c1,59_2,79_3,79_4,20,148.24051991518718
s21c1,61_1,81_1,81_2,20,113.19859051364818
s21c1,120_1,140_1,140_2,20,72.2948942411021
s21c1,130_3,150_3,150_4,20,107.02841541861858
s21c1,131_5,151_5,151_6,20,159.3045492659367
s21c1,147_7,167_7,167_8,20,144.98940742623668
s21c1,172_2,192_3,192_4,20,157.24902365721235
s21c1,177_4,197_5,197_6,20,53.13010235415599
s21c1,177_6,197_9,197_10,20,148.45868460861502
s21c1,181_1,201_1,201_2,20,168.8182457898033
s21c1,184_7,204_7,204_8,20,109.47657549893196
s21c1,184_10,204_11,204_12,20,162.10812287080174
s5c4,14_1,34_1,34_2,20,118.28218339080173
s5c4,70_2,90_3,90_4,20,114.47616151087098
s5c4,76_1,96_1,96_2,20,154.07509849244556
s5c4,129_1,149_1,149_2,20,154.51502409518403
s5c4,130_4,150_5,150_6,20,100.12467165539783
s5c4,134_3,154_3,154_4,20,18.434948822922006
s5c4,139_7,159_7,159_8,20,112.54306100005789
s5c4,175_1,195_1,195_2,20,112.52056560289688
s5c4,183_3,203_3,203_4,20,175.6012946450045
s5c4,183_4,203_5,203_6,20,155.29397372757683
s5c4,189_7,209_7,209_8,20,141.581944655178
s5c4,192_11,212_12,212_13,20,175.5526151499095
s5c4,194_13,214_15,214_16,20,129.47245984834382
s4c7,32_1,52_1,52_2,20,116.21137801783152
s4c7,78_1,98_1,98_2,20,68.55226367289467
s4c7,117_1,137_1,137_2,20,87.90109406679646
s4c7,122_3,142_3,142_4,20,119.95867052681935
s4c7,126_5,146_5,146_6,20,125.75388725443676
s4c7,154_1,174_1,174_2,20,136.24536426676835
s4c7,161_6,181_4,181_5,20,160.5599651718238
s4c7,165_8,185_6,185_7,20,153.65503396139206
s4c7,166_10,186_7,186_8,20,133.60281897270363
s4c7,189_1,209_1,209_2,20,146.3099324740202
s4c7,190_3,210_3,210_4,20,101.09372301155784
s4c7,195_6,215_7,215_8,20,142.1250163489018
s4c7,196_10,216_13,216_14,20,108.0389013553671
s10c3,34_1,54_1,54_2,20,164.05460409907712
s10c3,36_3,56_3,56_4,20,155.77225468204583
s10c3,77_2,97_3,97_4,20,91.50743575877499
s10c3,83_5,103_7,103_8,20,132.51044707800082
s10c3,85_1,105_1,105_2,20,105.79240352885728
s10c3,91_5,111_5,111_6,20,153.70520992941616
s10c3,136_3,156_4,156_5,20,167.47119229084848
s10c3,136_4,156_6,156_7,20,151.69924423399362
s10c3,140_7,160_9,160_10,20,177.8167606998175
s10c3,140_8,160_11,160_12,20,137.47303164808767
s10c3,152_1,172_1,172_2,20,144.940573033113
s10c3,157_3,177_3,177_4,20,164.17384592382746
s10c3,173_13,193_20,193_21,20,123.69006752597974
s10c3,182_9,202_15,202_16,20,97.41691371913839
s10c3,185_7,205_11,205_12,20,141.91122711902466
s10c3,186_12,206_17,206_18,20,101.3099324740202
s10c3,187_9,207_13,207_14,20,173.25741339328724
s10c3,189_5,209_8,209_9,20,158.96248897457818
s10c3,190_7,210_10,210_11,20,143.13010235415598
s10c3,192_18,212_23,212_24,20,88.11594976890821
s10c3,196_2,216_3,216_4,20,124.29864927610087
s11c1,28_1,48_1,48_2,20,149.03624346792648
s11c1,94_1,114_1,114_2,20,164.74488129694222
s11c1,95_3,115_3,115_4,20,171.86989764584402
s11c1,154_2,174_1,174_2,20,143.13010235415598
s11c1,165_4,185_3,185_4,20,120.5297058999341
s11c1,167_5,187_5,187_6,20,166.62555953512884
s15c7,42_2,62_3,62_4,20,148.27639704231598
s15c7,51_1,71_1,71_2,20,150.94539590092288
s15c7,84_4,104_6,104_7,20,100.49147701233159
s15c7,91_3,111_5,111_6,20,106.99082329198617
