Angle,Source
50.19442890773481,Real
169.64094751191627,Real
149.03624346792648,Real
140.9061411137705,Real
180.0,Real
143.13010235415598,Real
26.56505117707799,Real
175.5526151499095,Real
84.47245984834382,Real
140.61758059012683,Real
178.25105395544577,Real
129.4995885297981,Real
155.85445803957836,Real
168.1322681024339,Real
148.35534096290743,Real
113.96248897457819,Real
71.56505117707799,Real
166.05676907944633,Real
172.30394827798344,Real
158.19859051364818,Real
135.0,Real
111.11550686550018,Real
157.24902365721235,Real
150.94539590092288,Real
136.74894604455423,Real
163.68614757373945,Real
158.19859051364818,Real
76.72360295768402,Real
101.07020257793937,Real
150.94539590092285,Real
132.6467031338917,Real
138.93478205636944,Real
169.5085229876684,Real
66.80140948635182,Real
160.27772223555294,Real
153.434948822922,Real
173.8844964337146,Real
159.44395478041653,Real
178.9806097185449,Real
153.434948822922,Real
160.44433307954327,Real
175.1354855622395,Real
171.27170358641771,Real
168.69006752597977,Real
176.29537255792286,Real
168.2194762230846,Real
64.23067237566129,Real
159.55045238920744,Real
178.55587446906415,Real
148.05002855366683,Real
128.65980825409008,Real
165.6997225508144,Real
173.26398878588063,Real
175.2363583092738,Real
146.1038334366361,Real
153.434948822922,Real
89.21517539700812,Real
175.81508387488157,Real
163.44292862436333,Real
98.13010235415601,Real
144.51794916094875,Real
110.28617579005515,Real
162.19464978548822,Real
143.13010235415598,Real
135.0,Real
179.5771605953295,Real
111.89367314172844,Real
102.0947570770121,Real
164.74488129694222,Real
108.434948822922,Real
107.12448961347249,Real
132.59402948335472,Real
140.78239232236402,Real
144.85132734280805,Real
97.1250163489018,Real
92.6978056333163,Real
100.85641334806226,Real
166.6286680301081,Real
174.45879522196014,Real
167.47119229084848,Real
119.74488129694222,Real
146.3099324740202,Real
123.69006752597974,Real
166.6075022462489,Real
136.54815769897795,Real
147.52880770915152,Real
131.37851529588266,Real
67.94356647296064,Real
130.81508387488157,Real
119.05460409907715,Real
138.22104021550047,Real
100.22773241100387,Real
131.73796652260322,Real
166.17794536426834,Real
164.63838368815132,Real
139.3987053549955,Real
170.53767779197437,Real
157.2702679200553,Real
128.3407927338632,Real
105.70863782901573,Real
93.96465472285612,Real
180.0,Real
98.9726266148964,Real
151.6992442339936,Real
85.60129464500447,Real
43.919075813339305,Real
161.565051177078,Real
38.65980825409009,Real
167.35784767211018,Real
110.37643521383639,Real
173.6598082540901,Real
173.08877288097534,Real
99.60520415501294,Real
137.12109639666144,Real
132.27368900609375,Real
170.0248732795414,Real
116.56505117707799,Real
135.0,Real
155.17065341185042,Real
179.67071753615332,Real
166.8659776936037,Real
52.81529354676686,Real
170.77607771789468,Real
118.2410415828191,Real
149.03624346792648,Real
169.69515353123398,Real
138.17983011986422,Real
165.23457689007145,Real
153.434948822922,Real
130.21651905123255,Real
129.80557109226518,Real
145.84030545433058,Real
132.51044707800085,Real
178.98602127721472,Real
138.41658819177135,Real
178.15238973400542,Real
135.0,Real
179.2151753970081,Real
127.65472224883591,Real
157.83365417791754,Real
134.86454923693842,Real
174.28940686250036,Real
176.35372879124319,Real
172.87498365109818,Real
32.45103901010626,Real
160.68814343564733,Real
127.87498365109822,Real
171.08507304285214,Real
10.491477012331593,Real
8.707370271520407,Real
155.05992518044678,Real
144.43780540185693,Real
156.03751102542182,Real
120.56402502102478,Real
150.58440116690443,Real
116.56505117707799,Real
179.35625428582463,Real
61.090816348852165,Real
135.0,Real
169.99202019855866,Real
163.3007557660064,Real
113.1985905136482,Real
86.82016988013578,Real
180.0,Real
171.3268259521202,Real
149.27251338440036,Real
113.96248897457818,Real
165.83294447736878,Real
146.93560254326744,Real
143.13010235415598,Real
177.5940294833547,Real
105.31281836080632,Real
155.01876039378396,Real
139.08561677997488,Real
165.8768130790604,Real
131.63353933657018,Real
143.8017083232078,Real
93.90049374238188,Real
175.8270155239205,Real
177.51044707800085,Real
150.25511870305778,Real
133.1523897340054,Real
133.80651057601798,Real
173.08877288097534,Real
141.34019174590992,Real
163.68614757373945,Real
112.61986494804043,Real
110.65891006330749,Real
131.82016988013575,Real
145.61965527615513,Real
128.65980825409008,Real
107.2160735877907,Real
131.22180229283842,Real
164.29136217098423,Real
123.64537503932412,Real
149.03624346792648,Real
179.7908922440694,Real
139.9697407281103,Real
149.3110412626064,Real
166.65716630157698,Real
168.16988667383194,Real
174.28940686250036,Real
164.98163936884933,Real
165.25643716352926,Real
135.0,Real
128.99099404250546,Real
120.73548770192014,Real
146.30993247402023,Real
177.3974377975002,Real
134.75824709073189,Real
120.96375653207352,Real
173.50065372034544,Real
150.94539590092285,Real
170.75388725443676,Real
165.96375653207352,Real
109.76716867679164,Real
96.48307369289724,Real
164.60445074600491,Real
171.15818543980834,Real
162.11070877049372,Real
135.0,Real
175.6012946450045,Real
173.08877288097534,Real
151.64503821467594,Real
164.05460409907712,Real
148.67130713219584,Real
127.56859202882748,Real
77.27564431457762,Real
149.03624346792648,Real
158.8387401831717,Real
152.8297342256772,Real
176.28976878469874,Real
145.00797980144134,Real
161.565051177078,Real
176.1214754971523,Real
172.44093301895876,Real
118.85566121971651,Real
113.19859051364818,Real
158.6293777306568,Real
151.50436138175502,Real
161.565051177078,Real
135.0,Real
167.47119229084848,Real
160.4946615619616,Real
142.8316895341611,Real
137.48955292199915,Real
145.00797980144134,Real
173.41805534482197,Real
171.67434966957316,Real
153.434948822922,Real
119.41559883309554,Real
169.3620422873126,Real
172.87498365109818,Real
151.3895403340348,Real
70.01689347810003,Real
171.32682595212026,Real
127.1066557177511,Real
34.07719528013073,Real
175.6012946450045,Real
150.70863782901571,Real
180.0,Real
152.53977511271094,Real
169.38034472384487,Real
72.31560797344224,Real
161.83831991348285,Real
177.3974377975002,Real
138.16036162604567,Real
142.1250163489018,Real
71.56505117707799,Real
110.60626061383684,Real
135.75716886505853,Real
131.6335393365702,Real
98.82037955202108,Real
119.74488129694222,Real
84.43817153435623,Real
169.01934998982645,Real
133.92717072420845,Real
133.21008939175394,Real
138.1221304621157,Real
132.35745470593528,Real
169.41267868176288,Real
150.83974922376294,Real
123.6900675259798,Real
169.5085229876684,Real
155.1321050125223,Real
95.06361685303008,Real
119.79759129082386,Real
152.5924245621816,Real
147.52880770915152,Real
175.6012946450045,Real
164.82708465447473,Real
90.0,Real
135.44414443311192,Real
118.07248693585296,Real
25.906507999514393,Real
137.33730585912383,Real
117.34987578006988,Real
152.80535021451178,Real
133.172031755695,Real
140.6730221399253,Real
7.1250163489017995,Real
163.07248693585296,Real
141.98848972998348,Real
153.22884978553788,Real
178.21008939175394,Real
161.8962369654934,Real
131.30861401354872,Real
174.1303995569853,Real
132.95459151111277,Real
152.74467162505692,Real
168.11134196037204,Real
101.30993247402021,Real
129.07937928595317,Real
140.62462804144593,Real
157.7144123531672,Real
135.44761417086053,Real
161.565051177078,Real
124.59228868750995,Real
85.55261514990951,Real
162.78392641220927,Real
135.53545898556453,Real
164.22805194314515,Real
171.08507304285212,Real
131.68221883166515,Real
172.87498365109818,Real
156.467651439099,Real
143.98763729820845,Real
180.0,Real
140.71059313749964,Real
76.81703484145916,Real
117.42874122167757,Real
103.57043438516149,Real
153.86093189956514,Real
167.47119229084848,Real
144.34002617280532,Real
140.19442890773482,Real
125.59921995897619,Real
153.434948822922,Real
167.47119229084848,Real
142.2920589645827,Real
178.82687154869078,Real
165.25643716352928,Real
158.96248897457818,Real
155.0560947365754,Real
171.13927906216983,Real
119.27801791701087,Real
171.79278358808185,Real
171.17962044797892,Real
154.13364320590549,Real
173.99099404250546,Real
127.18470645323312,Real
151.5873385569274,Real
155.33260877196597,Real
60.94539590092285,Real
124.7960262782683,Real
173.3407927338632,Real
176.4813885346628,Real
134.1574757392596,Real
169.69515353123398,Real
70.07071758581145,Real
155.77225468204583,Real
135.0,Real
119.46942294080698,Real
139.96974072811028,Real
105.81408418388993,Real
103.695876504409,Real
157.16634582208246,Real
109.5072045271969,Real
90.0,Real
161.565051177078,Real
111.25050550713323,Real
166.86597769360367,Real
158.96248897457818,Real
101.81497523622323,Real
94.96974072811032,Real
171.86989764584405,Real
159.44395478041653,Real
144.86580694308435,Real
171.86989764584402,Real
141.94802200608663,Real
175.2363583092738,Real
137.89126959622058,Real
85.95551442581889,Real
126.02737338510362,Real
178.49256424122504,Real
123.40782458970895,Real
156.37062226934316,Real
114.44395478041653,Real
139.29478325702271,Real
80.72739822279969,Real
153.22115959304486,Real
93.3664606634298,Real
180.0,Real
130.82956347515787,Real
116.06099573975993,Real
141.90032816927726,Real
171.08507304285212,Real
147.52880770915152,Real
171.05724605159028,Real
137.81555668421123,Real
129.99202810795973,Real
106.10514208414887,Real
172.40535663140858,Real
158.40468955103233,Real
179.12129927208835,Real
144.46232220802563,Real
172.31155223009713,Real
122.0053832080835,Real
153.434948822922,Real
127.43857157233303,Real
109.44003482817621,Real
149.2259638987518,Real
166.6286680301081,Real
159.08319619665727,Real
177.87890360333856,Real
154.56378361958267,Real
164.74488129694222,Real
173.65980825409008,Real
136.00508600525419,Real
119.41559883309556,Real
131.05481377096243,Real
168.801973203046,Real
136.7357045889284,Real
135.16323539741893,Real
108.43494882292202,Real
175.6012946450045,Real
166.39945748334125,Real
138.85063882391077,Real
148.1340223063963,Real
168.69006752597977,Real
52.79432912051146,Real
169.71462202505253,Real
171.13898034637995,Real
153.13808215559732,Real
139.3987053549955,Real
127.40535663140857,Real
139.02826366648517,Real
173.65980825409008,Real
127.07926009835894,Real
87.51044707800084,Real
150.94539590092288,Real
156.80140948635182,Real
97.76516601842533,Real
74.45632077329856,Real
151.95189424544694,Real
108.434948822922,Real
170.13419305691562,Real
102.65255650055798,Real
115.25316339457389,Real
171.17025533209093,Real
177.27368900609378,Real
114.64166199955834,Real
50.9061411137705,Real
177.27368900609375,Real
133.61408214918782,Real
130.6012946450045,Real
95.56633214269095,Real
149.03624346792648,Real
121.82744657667313,Real
76.05940882971,Real
95.79279649503216,Real
102.72435568542238,Real
161.934696238925,Real
126.68235075589362,Real
167.47119229084848,Real
180.0,Real
147.52880770915152,Real
126.82084305208247,Real
101.99334872358696,Real
150.70863782901574,Real
147.4259428654275,Real
164.74488129694222,Real
132.6626941408762,Real
155.85445803957836,Real
159.44395478041653,Real
137.108095312357,Real
139.3160275198656,Real
119.08681082953159,Real
163.14160123226173,Real
144.70039194394582,Real
149.03624346792648,Real
175.30131948270056,Real
157.7144123531672,Real
96.54629078329404,Real
155.48035731180923,Real
153.434948822922,Real
174.75566188928485,Real
161.565051177078,Real
155.01876039378394,Real
166.34235749418784,Real
139.3987053549955,Real
137.21475512731925,Real
176.9335144988741,Real
136.90915243299636,Real
164.67308211207782,Real
149.4593951503185,Real
52.79699111023462,Real
102.2913487628666,Real
145.00797980144134,Real
127.40535663140855,Real
133.45184230102203,Real
123.99645914825051,Real
128.3087355674477,Real
165.0183674276091,Real
127.87498365109822,Real
147.22091933193042,Real
144.46232220802563,Real
166.71134586523797,Real
111.19880619383451,Real
160.23283132320836,Real
162.47443162627712,Real
171.08507304285214,Real
137.72631099390625,Real
172.23483398157467,Real
161.565051177078,Real
162.1159551562966,Real
143.48708078488826,Real
135.0,Real
168.17851165939274,Real
135.0,Real
33.690067525979806,Real
144.264523985133,Real
110.94970147039484,Real
101.48472076497433,Real
98.46128814257136,Real
57.242331198874446,Real
143.13010235415598,Real
112.21759426951832,Real
174.9575489308291,Real
126.41637851988607,Real
180.0,Real
101.53462065364472,Real
176.18592516570965,Real
137.52082790771018,Real
143.8067926944353,Real
154.10309089125073,Real
175.2363583092738,Real
114.07549825507886,Real
158.24727000874313,Real
146.853004167744,Real
152.5924245621816,Real
159.44395478041653,Real
156.80140948635182,Real
124.69515353123398,Real
180.0,Real
113.96248897457818,Real
159.44395478041653,Real
134.48383577023515,Real
178.21008939175394,Real
164.63006024922197,Real
147.65255650055798,Real
173.418055344822,Real
163.61045966596524,Real
92.7079174858662,Real
147.65255650055798,Real
151.03233935393598,Real
97.25319461272534,Real
50.79279649503215,Real
149.85861444792465,Real
116.09542415738835,Real
159.14554196042164,Real
164.97149493207272,Real
116.56505117707799,Real
129.96621304379997,Real
137.21475512731922,Real
130.37342929062848,Real
