experiment,cell_name,method,trueBrlen,estBrlen
s3c5_,b'216_1',spalin-divide-beta5,29.0,100.29348359102617
s3c5_,b'185_2',spalin-divide-beta5,59.0,91.96613813065612
s3c5_,b'216_4',spalin-divide-beta5,31.0,9.327345460395971
s3c5_,b'216_3',spalin-divide-beta5,31.0,9.327345460395971
s3c5_,b'16_1',spalin-divide-beta7,15.0,1.0
s3c5_,b'143_5',spalin-divide-beta7,127.0,88.77620549144662
s3c5_,b'209_9',spalin-divide-beta7,66.0,100.6770338095447
s3c5_,b'216_8',spalin-divide-beta7,7.0,24.55676092744231
s3c5_,b'216_7',spalin-divide-beta7,7.0,24.55676092744231
s3c5_,b'202_10',spalin-divide-beta7,59.0,49.72417206243119
s3c5_,b'216_10',spalin-divide-beta7,14.0,75.50962267455577
s3c5_,b'216_9',spalin-divide-beta7,14.0,75.50962267455577
s3c5_,b'66_1',spalin-divide-beta7,50.0,1.0000002432918782
s3c5_,b'188_5',spalin-divide-beta7,122.0,80.41646867783132
s3c5_,b'216_6',spalin-divide-beta7,28.0,132.59353130731046
s3c5_,b'216_5',spalin-divide-beta7,28.0,132.59353130731046
s3c5_,b'126_1',spalin-divide-beta7,60.0,119.12330832413049
s3c5_,b'187_1',spalin-divide-beta7,61.0,1.0000000279217294
s3c5_,b'216_2',spalin-divide-beta7,29.0,92.88669163308954
s3c5_,b'216_1',spalin-divide-beta7,29.0,92.88669163308954
s3c5_,b'185_2',spalin-divide-beta7,59.0,90.17561659820036
s3c5_,b'216_4',spalin-divide-beta7,31.0,3.7110750628109015
s3c5_,b'216_3',spalin-divide-beta7,31.0,3.7110750628109015
s3c5_,b'16_1',spalin-divide-beta10,15.0,1.0000000000201736
s3c5_,b'143_5',spalin-divide-beta10,127.0,99.55458756476239
s3c5_,b'209_9',spalin-divide-beta10,66.0,111.01991033150425
s3c5_,b'216_8',spalin-divide-beta10,7.0,3.435502103699987
s3c5_,b'216_7',spalin-divide-beta10,7.0,3.435502103699987
s3c5_,b'202_10',spalin-divide-beta10,59.0,42.29069908909895
s3c5_,b'216_10',spalin-divide-beta10,14.0,72.16471334610529
s3c5_,b'216_9',spalin-divide-beta10,14.0,72.16471334610529
s3c5_,b'66_1',spalin-divide-beta10,50.0,1.0000000000175935
s3c5_,b'188_5',spalin-divide-beta10,122.0,79.38121071748783
s3c5_,b'216_6',spalin-divide-beta10,28.0,133.6287892824612
s3c5_,b'216_5',spalin-divide-beta10,28.0,133.6287892824612
s3c5_,b'126_1',spalin-divide-beta10,60.0,118.36339883780671
s3c5_,b'187_1',spalin-divide-beta10,61.0,1.0
s3c5_,b'216_2',spalin-divide-beta10,29.0,93.64660116215957
s3c5_,b'216_1',spalin-divide-beta10,29.0,93.64660116215957
s3c5_,b'185_2',spalin-divide-beta10,59.0,87.82745789860526
s3c5_,b'216_4',spalin-divide-beta10,31.0,6.819143263537051
s3c5_,b'216_3',spalin-divide-beta10,31.0,6.819143263537051
s3c5_,b'16_1',spalin_spatialonly,15.0,113.81250043557442
s3c5_,b'143_5',spalin_spatialonly,127.0,49.55528756308647
s3c5_,b'209_9',spalin_spatialonly,66.0,32.110349014508216
s3c5_,b'216_8',spalin_spatialonly,7.0,19.527274611455308
s3c5_,b'216_7',spalin_spatialonly,7.0,19.527274611455308
s3c5_,b'202_10',spalin_spatialonly,59.0,12.541655349123369
s3c5_,b'216_10',spalin_spatialonly,14.0,39.09596827684015
s3c5_,b'216_9',spalin_spatialonly,14.0,39.09596827684015
s3c5_,b'66_1',spalin_spatialonly,50.0,58.818416812844205
s3c5_,b'188_5',spalin_spatialonly,122.0,1.641069820339981
s3c5_,b'216_6',spalin_spatialonly,28.0,40.73342455586581
s3c5_,b'216_5',spalin_spatialonly,28.0,40.73342455586581
s3c5_,b'126_1',spalin_spatialonly,60.0,22.407954369406205
s3c5_,b'187_1',spalin_spatialonly,61.0,3.8746875992267125
s3c5_,b'216_2',spalin_spatialonly,29.0,16.09185240757287
s3c5_,b'216_1',spalin_spatialonly,29.0,16.09185240757287
s3c5_,b'185_2',spalin_spatialonly,59.0,3.179650023819208
s3c5_,b'216_4',spalin_spatialonly,31.0,16.786889982980373
s3c5_,b'216_3',spalin_spatialonly,31.0,16.786889982980373
s3c5_,b'16_1',spalin-divide-beta5_spatialonly,15.0,109.67614111347481
s3c5_,b'143_5',spalin-divide-beta5_spatialonly,127.0,61.80152706008036
s3c5_,b'209_9',spalin-divide-beta5_spatialonly,66.0,32.819150741825574
s3c5_,b'216_8',spalin-divide-beta5_spatialonly,7.0,10.713181084619228
s3c5_,b'216_7',spalin-divide-beta5_spatialonly,7.0,10.713181084619228
s3c5_,b'202_10',spalin-divide-beta5_spatialonly,59.0,6.560976743816423
s3c5_,b'216_10',spalin-divide-beta5_spatialonly,14.0,36.97135508262838
s3c5_,b'216_9',spalin-divide-beta5_spatialonly,14.0,36.97135508262838
s3c5_,b'66_1',spalin-divide-beta5_spatialonly,50.0,70.70952552555565
s3c5_,b'188_5',spalin-divide-beta5_spatialonly,122.0,1.0
s3c5_,b'216_6',spalin-divide-beta5_spatialonly,28.0,33.6243333609695
s3c5_,b'216_5',spalin-divide-beta5_spatialonly,28.0,33.6243333609695
s3c5_,b'126_1',spalin-divide-beta5_spatialonly,60.0,26.105745652056857
s3c5_,b'187_1',spalin-divide-beta5_spatialonly,61.0,1.0
s3c5_,b'216_2',spalin-divide-beta5_spatialonly,29.0,7.518587708912643
s3c5_,b'216_1',spalin-divide-beta5_spatialonly,29.0,7.518587708912643
s3c5_,b'185_2',spalin-divide-beta5_spatialonly,59.0,2.902882663639229
s3c5_,b'216_4',spalin-divide-beta5_spatialonly,31.0,5.6157050452734145
s3c5_,b'216_3',spalin-divide-beta5_spatialonly,31.0,5.6157050452734145
s2c10_,b'23_1',problin,22.0,1.000000008940594
s2c10_,b'129_5',problin,106.0,154.5373508240915
s2c10_,b'216_13',problin,87.0,59.47264918910902
s2c10_,b'179_9',problin,50.0,58.47264918731724
s2c10_,b'216_15',problin,37.0,1.00000000179179
s2c10_,b'216_14',problin,37.0,1.00000000179179
s2c10_,b'70_1',problin,47.0,31.60514906345183
s2c10_,b'123_3',problin,53.0,180.40485094455335
s2c10_,b'216_11',problin,93.0,2.0000000051953726
s2c10_,b'177_5',problin,54.0,1.0
s2c10_,b'216_10',problin,39.0,1.0000000083827458
s2c10_,b'216_9',problin,39.0,1.0000000083827458
s2c10_,b'120_1',problin,50.0,151.99563241394435
s2c10_,b'210_5',problin,90.0,29.40921853187986
s2c10_,b'216_6',problin,6.0,1.0000000039245036
s2c10_,b'216_5',problin,6.0,1.0000000039245036
s2c10_,b'165_1',problin,45.0,28.4092185357624
s2c10_,b'209_1',problin,44.0,1.000000000026585
s2c10_,b'216_2',problin,7.0,1.0000000000153795
s2c10_,b'216_1',problin,7.0,1.0000000000153795
s2c10_,b'207_2',problin,42.0,1.0000000000283393
s2c10_,b'216_4',problin,9.0,1.000000000013625
s2c10_,b'216_3',problin,9.0,1.000000000013625
s2c10_,b'23_1',spalin,22.0,1.0000000004963876
s2c10_,b'129_5',spalin,106.0,149.82976084663005
s2c10_,b'216_13',spalin,87.0,64.18023915447895
s2c10_,b'179_9',spalin,50.0,52.358836200770654
s2c10_,b'216_15',spalin,37.0,11.821402953708294
s2c10_,b'216_14',spalin,37.0,11.821402953708294
s2c10_,b'70_1',spalin,47.0,44.56739646348519
s2c10_,b'123_3',spalin,53.0,150.86430743951385
s2c10_,b'216_11',spalin,93.0,18.578296098109934
s2c10_,b'177_5',spalin,54.0,1.514287575201217
s2c10_,b'216_10',spalin,39.0,17.064008522908715
s2c10_,b'216_9',spalin,39.0,17.064008522908715
s2c10_,b'120_1',spalin,50.0,139.7946335203354
s2c10_,b'210_5',spalin,90.0,24.753798361339843
s2c10_,b'216_6',spalin,6.0,4.8941716559485515
s2c10_,b'216_5',spalin,6.0,4.8941716559485515
s2c10_,b'165_1',spalin,45.0,17.566813407962602
s2c10_,b'209_1',spalin,44.0,10.217781854861078
s2c10_,b'216_2',spalin,7.0,1.863374754464714
s2c10_,b'216_1',spalin,7.0,1.863374754464714
s2c10_,b'207_2',spalin,42.0,6.350619453719783
s2c10_,b'216_4',spalin,9.0,5.730537155606009
s2c10_,b'216_3',spalin,9.0,5.730537155606009
s2c10_,b'23_1',spalin-divide-beta1,22.0,1.0
s2c10_,b'129_5',spalin-divide-beta1,106.0,149.49981114879827
s2c10_,b'216_13',spalin-divide-beta1,87.0,64.51018884949389
s2c10_,b'179_9',spalin-divide-beta1,50.0,52.755957146350234
s2c10_,b'216_15',spalin-divide-beta1,37.0,11.754231703143654
s2c10_,b'216_14',spalin-divide-beta1,37.0,11.754231703143654
s2c10_,b'70_1',spalin-divide-beta1,47.0,45.03843169209439
s2c10_,b'123_3',spalin-divide-beta1,53.0,150.37702251871985
s2c10_,b'216_11',spalin-divide-beta1,93.0,18.594545787477895
s2c10_,b'177_5',spalin-divide-beta1,54.0,1.4174648595795907
s2c10_,b'216_10',spalin-divide-beta1,39.0,17.177080927898302
s2c10_,b'216_9',spalin-divide-beta1,39.0,17.177080927898302
s2c10_,b'120_1',spalin-divide-beta1,50.0,139.83295594442322
s2c10_,b'210_5',spalin-divide-beta1,90.0,24.69712357819956
s2c10_,b'216_6',spalin-divide-beta1,6.0,4.44148878357501
s2c10_,b'216_5',spalin-divide-beta1,6.0,4.44148878357501
s2c10_,b'165_1',spalin-divide-beta1,45.0,17.362149331329302
s2c10_,b'209_1',spalin-divide-beta1,44.0,10.286295012703585
s2c10_,b'216_2',spalin-divide-beta1,7.0,1.4901680177416825
s2c10_,b'216_1',spalin-divide-beta1,7.0,1.4901680177416825
s2c10_,b'207_2',spalin-divide-beta1,42.0,6.446649756726548
s2c10_,b'216_4',spalin-divide-beta1,9.0,5.3298132737187185
s2c10_,b'216_3',spalin-divide-beta1,9.0,5.3298132737187185
s2c10_,b'23_1',spalin-divide-beta3,22.0,1.0000000056631353
s2c10_,b'129_5',spalin-divide-beta3,106.0,147.54897527828663
s2c10_,b'216_13',spalin-divide-beta3,87.0,66.46102474195818
s2c10_,b'179_9',spalin-divide-beta3,50.0,54.31095612657026
s2c10_,b'216_15',spalin-divide-beta3,37.0,12.150068615387934
s2c10_,b'216_14',spalin-divide-beta3,37.0,12.150068615387934
s2c10_,b'70_1',spalin-divide-beta3,47.0,45.533281549817644
s2c10_,b'123_3',spalin-divide-beta3,53.0,148.95052265656707
s2c10_,b'216_11',spalin-divide-beta3,93.0,19.526195813860124
s2c10_,b'177_5',spalin-divide-beta3,54.0,1.259211038055095
s2c10_,b'216_10',spalin-divide-beta3,39.0,18.266984775805025
s2c10_,b'216_9',spalin-divide-beta3,39.0,18.266984775805025
s2c10_,b'120_1',spalin-divide-beta3,50.0,139.48981476741739
s2c10_,b'210_5',spalin-divide-beta3,90.0,25.31729744692552
s2c10_,b'216_6',spalin-divide-beta3,6.0,3.6696062560842844
s2c10_,b'216_5',spalin-divide-beta3,6.0,3.6696062560842844
s2c10_,b'165_1',spalin-divide-beta3,45.0,17.256470434033307
s2c10_,b'209_1',spalin-divide-beta3,44.0,10.730433268869875
s2c10_,b'216_2',spalin-divide-beta3,7.0,1.0000000001066247
s2c10_,b'216_1',spalin-divide-beta3,7.0,1.0000000001066247
s2c10_,b'207_2',spalin-divide-beta3,42.0,7.0340194610697955
s2c10_,b'216_4',spalin-divide-beta3,9.0,4.696413807906704
s2c10_,b'216_3',spalin-divide-beta3,9.0,4.696413807906704
s2c10_,b'23_1',spalin-divide-beta5,22.0,1.0000000048938704
s2c10_,b'129_5',spalin-divide-beta5,106.0,143.12160994206076
s2c10_,b'216_13',spalin-divide-beta5,87.0,70.88839005999493
s2c10_,b'179_9',spalin-divide-beta5,50.0,57.32573048875448
s2c10_,b'216_15',spalin-divide-beta5,37.0,13.562659571240447
s2c10_,b'216_14',spalin-divide-beta5,37.0,13.562659571240447
s2c10_,b'70_1',spalin-divide-beta5,47.0,45.44209335704116
s2c10_,b'123_3',spalin-divide-beta5,53.0,146.33452467272232
s2c10_,b'216_11',spalin-divide-beta5,93.0,22.233381972292197
s2c10_,b'177_5',spalin-divide-beta5,54.0,1.1520062234034587
s2c10_,b'216_10',spalin-divide-beta5,39.0,21.08137574888874
s2c10_,b'216_9',spalin-divide-beta5,39.0,21.08137574888874
s2c10_,b'120_1',spalin-divide-beta5,50.0,138.21500360519798
s2c10_,b'210_5',spalin-divide-beta5,90.0,27.363728687023734
s2c10_,b'216_6',spalin-divide-beta5,6.0,2.989174352792804
s2c10_,b'216_5',spalin-divide-beta5,6.0,2.989174352792804
s2c10_,b'165_1',spalin-divide-beta5,45.0,17.636139773030116
s2c10_,b'209_1',spalin-divide-beta5,44.0,11.716763266780939
s2c10_,b'216_2',spalin-divide-beta5,7.0,1.0000000000054796
s2c10_,b'216_1',spalin-divide-beta5,7.0,1.0000000000054796
s2c10_,b'207_2',spalin-divide-beta5,42.0,8.477604969083393
s2c10_,b'216_4',spalin-divide-beta5,9.0,4.239158297703025
s2c10_,b'216_3',spalin-divide-beta5,9.0,4.239158297703025
s2c10_,b'23_1',spalin-divide-beta7,22.0,1.0
s2c10_,b'129_5',spalin-divide-beta7,106.0,140.97786291514208
s2c10_,b'216_13',spalin-divide-beta7,87.0,73.03213707353395
s2c10_,b'179_9',spalin-divide-beta7,50.0,59.429704593242015
s2c10_,b'216_15',spalin-divide-beta7,37.0,13.60243248029193
s2c10_,b'216_14',spalin-divide-beta7,37.0,13.60243248029193
s2c10_,b'70_1',spalin-divide-beta7,47.0,46.711672937333965
s2c10_,b'123_3',spalin-divide-beta7,53.0,144.31709703808764
s2c10_,b'216_11',spalin-divide-beta7,93.0,22.9812300132544
s2c10_,b'177_5',spalin-divide-beta7,54.0,1.0
s2c10_,b'216_10',spalin-divide-beta7,39.0,21.98123001353413
s2c10_,b'216_9',spalin-divide-beta7,39.0,21.98123001353413
s2c10_,b'120_1',spalin-divide-beta7,50.0,137.95056780527574
s2c10_,b'210_5',spalin-divide-beta7,90.0,27.65674233136687
s2c10_,b'216_6',spalin-divide-beta7,6.0,1.6910169146994456
s2c10_,b'216_5',spalin-divide-beta7,6.0,1.6910169146994456
s2c10_,b'165_1',spalin-divide-beta7,45.0,17.10050900661387
s2c10_,b'209_1',spalin-divide-beta7,44.0,11.247250239454575
s2c10_,b'216_2',spalin-divide-beta7,7.0,1.0
s2c10_,b'216_1',spalin-divide-beta7,7.0,1.0
s2c10_,b'207_2',spalin-divide-beta7,42.0,9.312123054343187
s2c10_,b'216_4',spalin-divide-beta7,9.0,2.9351271851092617
s2c10_,b'216_3',spalin-divide-beta7,9.0,2.9351271851092617
s2c10_,b'23_1',spalin-divide-beta10,22.0,1.000000001133072
s2c10_,b'129_5',spalin-divide-beta10,106.0,138.67536651273645
s2c10_,b'216_13',spalin-divide-beta10,87.0,75.33463348189827
s2c10_,b'179_9',spalin-divide-beta10,50.0,62.72487641059679
s2c10_,b'216_15',spalin-divide-beta10,37.0,12.609757071301479
s2c10_,b'216_14',spalin-divide-beta10,37.0,12.609757071301479
s2c10_,b'70_1',spalin-divide-beta10,47.0,49.413405622068595
s2c10_,b'123_3',spalin-divide-beta10,53.0,141.58871318356333
s2c10_,b'216_11',spalin-divide-beta10,93.0,23.007881189002802
s2c10_,b'177_5',spalin-divide-beta10,54.0,1.0
s2c10_,b'216_10',spalin-divide-beta10,39.0,22.007881189328526
s2c10_,b'216_9',spalin-divide-beta10,39.0,22.007881189328526
s2c10_,b'120_1',spalin-divide-beta10,50.0,138.26491016444427
s2c10_,b'210_5',spalin-divide-beta10,90.0,25.331684208119484
s2c10_,b'216_6',spalin-divide-beta10,6.0,1.0000000000023876
s2c10_,b'216_5',spalin-divide-beta10,6.0,1.0000000000023876
s2c10_,b'165_1',spalin-divide-beta10,45.0,15.465052714126227
s2c10_,b'209_1',spalin-divide-beta10,44.0,8.669683773763735
s2c10_,b'216_2',spalin-divide-beta10,7.0,2.1969477202319094
s2c10_,b'216_1',spalin-divide-beta10,7.0,2.1969477202319094
s2c10_,b'207_2',spalin-divide-beta10,42.0,9.86663149406061
s2c10_,b'216_4',spalin-divide-beta10,9.0,1.0
s2c10_,b'216_3',spalin-divide-beta10,9.0,1.0
s2c10_,b'23_1',spalin_spatialonly,22.0,1.0000000000013427
s2c10_,b'129_5',spalin_spatialonly,106.0,78.28423568129234
s2c10_,b'216_13',spalin_spatialonly,87.0,135.7257643187063
s2c10_,b'179_9',spalin_spatialonly,50.0,93.58128379464428
s2c10_,b'216_15',spalin_spatialonly,37.0,42.144480524062025
s2c10_,b'216_14',spalin_spatialonly,37.0,42.144480524062025
s2c10_,b'70_1',spalin_spatialonly,47.0,163.7674331723472
s2c10_,b'123_3',spalin_spatialonly,53.0,1.0
s2c10_,b'216_11',spalin_spatialonly,93.0,49.24256682765145
s2c10_,b'177_5',spalin_spatialonly,54.0,1.0
s2c10_,b'216_10',spalin_spatialonly,39.0,48.242566827651466
s2c10_,b'216_9',spalin_spatialonly,39.0,48.242566827651466
s2c10_,b'120_1',spalin_spatialonly,50.0,1.0
s2c10_,b'210_5',spalin_spatialonly,90.0,35.56759694443578
s2c10_,b'216_6',spalin_spatialonly,6.0,13.674969883215718
s2c10_,b'216_5',spalin_spatialonly,6.0,13.674969883215718
s2c10_,b'165_1',spalin_spatialonly,45.0,1.0000000000000004
s2c10_,b'209_1',spalin_spatialonly,44.0,43.22586885638012
s2c10_,b'216_2',spalin_spatialonly,7.0,5.016697971271378
s2c10_,b'216_1',spalin_spatialonly,7.0,5.016697971271378
s2c10_,b'207_2',spalin_spatialonly,42.0,31.49237123209669
s2c10_,b'216_4',spalin_spatialonly,9.0,16.750195595554803
s2c10_,b'216_3',spalin_spatialonly,9.0,16.750195595554803
s2c10_,b'23_1',spalin-divide-beta5_spatialonly,22.0,1.0000002318538301
s2c10_,b'129_5',spalin-divide-beta5_spatialonly,106.0,59.57161715347152
s2c10_,b'216_13',spalin-divide-beta5_spatialonly,87.0,154.438382614627
s2c10_,b'179_9',spalin-divide-beta5_spatialonly,50.0,113.80853401499873
s2c10_,b'216_15',spalin-divide-beta5_spatialonly,37.0,40.62984859962826
s2c10_,b'216_14',spalin-divide-beta5_spatialonly,37.0,40.62984859962826
s2c10_,b'70_1',spalin-divide-beta5_spatialonly,47.0,167.69122027355715
s2c10_,b'123_3',spalin-divide-beta5_spatialonly,53.0,1.0
s2c10_,b'216_11',spalin-divide-beta5_spatialonly,93.0,45.31877949707182
s2c10_,b'177_5',spalin-divide-beta5_spatialonly,54.0,1.0
s2c10_,b'216_10',spalin-divide-beta5_spatialonly,39.0,44.31877950002294
s2c10_,b'216_9',spalin-divide-beta5_spatialonly,39.0,44.31877950002294
s2c10_,b'120_1',spalin-divide-beta5_spatialonly,50.0,1.0
s2c10_,b'210_5',spalin-divide-beta5_spatialonly,90.0,38.7279020988651
s2c10_,b'216_6',spalin-divide-beta5_spatialonly,6.0,6.590877446680049
s2c10_,b'216_5',spalin-divide-beta5_spatialonly,6.0,6.590877446680049
s2c10_,b'165_1',spalin-divide-beta5_spatialonly,45.0,1.0000000179180568
s2c10_,b'209_1',spalin-divide-beta5_spatialonly,44.0,43.318779527447866
s2c10_,b'216_2',spalin-divide-beta5_spatialonly,7.0,1.0000000001792293
s2c10_,b'216_1',spalin-divide-beta5_spatialonly,7.0,1.0000000001792293
s2c10_,b'207_2',spalin-divide-beta5_spatialonly,42.0,34.19658869710879
s2c10_,b'216_4',spalin-divide-beta5_spatialonly,9.0,10.122190830518301
s2c10_,b'216_3',spalin-divide-beta5_spatialonly,9.0,10.122190830518301
s21c4_,b'13_1',problin,12.0,1.0
s21c4_,b'60_3',problin,47.0,1.0
s21c4_,b'112_5',problin,52.0,1.0
s21c4_,b'161_10',problin,49.0,1.0000000000008404
s21c4_,b'215_23',problin,54.0,210.01000000000073
s21c4_,b'216_24',problin,1.0,1.0
s21c4_,b'216_23',problin,1.0,1.0
s21c4_,b'210_21',problin,49.0,210.01000000000093
s21c4_,b'216_22',problin,6.0,1.0
s21c4_,b'216_21',problin,6.0,1.0
s21c4_,b'160_8',problin,48.0,41.19281838275021
s21c4_,b'202_17',problin,42.0,169.817181617252
s21c4_,b'216_20',problin,14.0,1.0
s21c4_,b'216_19',problin,14.0,1.0
s21c4_,b'201_14',problin,41.0,40.150709610663256
s21c4_,b'216_18',problin,15.0,130.66647200658772
s21c4_,b'216_17',problin,15.0,130.66647200658772
s21c4_,b'105_4',problin,45.0,19.428905873487924
s21c4_,b'151_7',problin,46.0,32.64253321855087
s21c4_,b'200_20',problin,49.0,159.93856090795893
s21c4_,b'216_28',problin,16.0,1.0
s21c4_,b'216_27',problin,16.0,1.0
s21c4_,b'194_14',problin,43.0,1.0
s21c4_,b'216_26',problin,22.0,159.93856090795916
s21c4_,b'216_25',problin,22.0,159.93856090795916
s21c4_,b'149_8',problin,44.0,7.428815800798954
s21c4_,b'197_20',problin,48.0,149.34389627156375
s21c4_,b'216_32',problin,19.0,36.80838205414598
s21c4_,b'216_31',problin,19.0,36.80838205414598
s21c4_,b'193_15',problin,44.0,60.40250159817082
s21c4_,b'216_30',problin,23.0,125.74977672753892
s21c4_,b'216_29',problin,23.0,125.74977672753892
s21c4_,b'59_1',problin,46.0,1.0
s21c4_,b'108_2',problin,49.0,210.00999999999857
s21c4_,b'162_7',problin,54.0,1.0
s21c4_,b'207_13',problin,45.0,1.0
s21c4_,b'216_14',problin,9.0,1.0
s21c4_,b'216_13',problin,9.0,1.0
s21c4_,b'205_14',problin,43.0,1.0
s21c4_,b'216_16',problin,11.0,1.0
s21c4_,b'216_15',problin,11.0,1.0
s21c4_,b'158_5',problin,50.0,1.0
s21c4_,b'201_11',problin,43.0,1.0
s21c4_,b'216_12',problin,15.0,1.0
s21c4_,b'216_11',problin,15.0,1.0
s21c4_,b'199_8',problin,41.0,1.0
s21c4_,b'216_10',problin,17.0,1.0
s21c4_,b'216_9',problin,17.0,1.0
s21c4_,b'108_1',problin,49.0,155.91332806142884
s21c4_,b'155_1',problin,47.0,55.09667193856839
s21c4_,b'199_1',problin,44.0,1.0
s21c4_,b'216_2',problin,17.0,1.0
s21c4_,b'216_1',problin,17.0,1.0
s21c4_,b'198_2',problin,43.0,1.0
s21c4_,b'216_4',problin,18.0,1.0
s21c4_,b'216_3',problin,18.0,1.0
s21c4_,b'153_2',problin,45.0,55.096671938569806
s21c4_,b'195_5',problin,42.0,1.0
s21c4_,b'216_8',problin,21.0,1.0
s21c4_,b'216_7',problin,21.0,1.0
s21c4_,b'193_3',problin,40.0,1.0
s21c4_,b'216_6',problin,23.0,1.0
s21c4_,b'216_5',problin,23.0,1.0
s21c4_,b'13_1',spalin,12.0,1.0
s21c4_,b'60_3',spalin,47.0,1.0
s21c4_,b'112_5',spalin,52.0,1.000000001350303
s21c4_,b'161_10',spalin,49.0,1.0000000325524494
s21c4_,b'215_23',spalin,54.0,209.1798015726508
s21c4_,b'216_24',spalin,1.0,1.8301983829777073
s21c4_,b'216_23',spalin,1.0,1.8301983829777073
s21c4_,b'210_21',spalin,49.0,204.91020221937146
s21c4_,b'216_22',spalin,6.0,6.099797736257062
s21c4_,b'216_21',spalin,6.0,6.099797736257062
s21c4_,b'160_8',spalin,48.0,45.49382409058257
s21c4_,b'202_17',spalin,42.0,157.78276040564901
s21c4_,b'216_20',spalin,14.0,8.733415491949376
s21c4_,b'216_19',spalin,14.0,8.733415491949376
s21c4_,b'201_14',spalin,41.0,45.35626649283285
s21c4_,b'216_18',spalin,15.0,121.15990940476551
s21c4_,b'216_17',spalin,15.0,121.15990940476551
s21c4_,b'105_4',spalin,45.0,21.058524925967177
s21c4_,b'151_7',spalin,46.0,40.93271466741674
s21c4_,b'200_20',spalin,49.0,141.1647966408408
s21c4_,b'216_28',spalin,16.0,9.85396375530656
s21c4_,b'216_27',spalin,16.0,9.85396375530656
s21c4_,b'194_14',spalin,43.0,1.0
s21c4_,b'216_26',spalin,22.0,150.01876040470017
s21c4_,b'216_25',spalin,22.0,150.01876040470017
s21c4_,b'149_8',spalin,44.0,12.826694245988818
s21c4_,b'197_20',spalin,48.0,153.88792767312572
s21c4_,b'216_32',spalin,19.0,25.23685314444954
s21c4_,b'216_31',spalin,19.0,25.23685314444954
s21c4_,b'193_15',spalin,44.0,66.14799894907807
s21c4_,b'216_30',spalin,23.0,112.9767818684972
s21c4_,b'216_29',spalin,23.0,112.9767818684972
s21c4_,b'59_1',spalin,46.0,1.0000000276033316
s21c4_,b'108_2',spalin,49.0,157.1666568094693
s21c4_,b'162_7',spalin,54.0,42.386071499658726
s21c4_,b'207_13',spalin,45.0,7.955576055816213
s21c4_,b'216_14',spalin,9.0,5.501695589906645
s21c4_,b'216_13',spalin,9.0,5.501695589906645
s21c4_,b'205_14',spalin,43.0,11.205883152265232
s21c4_,b'216_16',spalin,11.0,2.251388493457627
s21c4_,b'216_15',spalin,11.0,2.251388493457627
s21c4_,b'158_5',spalin,50.0,33.38619975835933
s21c4_,b'201_11',spalin,43.0,17.05855895836523
s21c4_,b'216_12',spalin,15.0,5.398584428657015
s21c4_,b'216_11',spalin,15.0,5.398584428657015
s21c4_,b'199_8',spalin,41.0,17.14777860154807
s21c4_,b'216_10',spalin,17.0,5.309364785474177
s21c4_,b'216_9',spalin,17.0,5.309364785474177
s21c4_,b'108_1',spalin,49.0,121.85224539104625
