experiment,cell_name,method,trueBrlen,estBrlen,character
s5c2,b'216_7',spalin-spatialonly,70.0,23.10432689305172,k10_r3_
s5c2,b'189_3',spalin-spatialonly,43.0,17.37111529815423,k10_r3_
s5c2,b'216_6',spalin-spatialonly,27.0,5.733211594897491,k10_r3_
s5c2,b'216_5',spalin-spatialonly,27.0,5.733211594897491,k10_r3_
s5c2,b'45_1',spalin-divide-beta5-spatialonly,44.0,1.0,k10_r3_
s5c2,b'93_2',spalin-divide-beta5-spatialonly,48.0,1.0,k10_r3_
s5c2,b'193_7',spalin-divide-beta5-spatialonly,100.0,160.95703715067057,k10_r3_
s5c2,b'216_10',spalin-divide-beta5-spatialonly,23.0,52.05214107431742,k10_r3_
s5c2,b'216_9',spalin-divide-beta5-spatialonly,23.0,52.05214107431742,k10_r3_
s5c2,b'150_5',spalin-divide-beta5-spatialonly,57.0,1.0000000000000058,k10_r3_
s5c2,b'216_15',spalin-divide-beta5-spatialonly,66.0,212.00917822498798,k10_r3_
s5c2,b'187_7',spalin-divide-beta5-spatialonly,37.0,179.90630484436966,k10_r3_
s5c2,b'216_14',spalin-divide-beta5-spatialonly,29.0,32.10287338061833,k10_r3_
s5c2,b'216_13',spalin-divide-beta5-spatialonly,29.0,32.10287338061833,k10_r3_
s5c2,b'93_1',spalin-divide-beta5-spatialonly,48.0,1.0000000000000047,k10_r3_
s5c2,b'150_1',spalin-divide-beta5-spatialonly,57.0,188.42053557401672,k10_r3_
s5c2,b'194_1',spalin-divide-beta5-spatialonly,44.0,18.794459622079252,k10_r3_
s5c2,b'216_2',spalin-divide-beta5-spatialonly,22.0,5.794183028891857,k10_r3_
s5c2,b'216_1',spalin-divide-beta5-spatialonly,22.0,5.794183028891857,k10_r3_
s5c2,b'193_2',spalin-divide-beta5-spatialonly,43.0,23.08408120501681,k10_r3_
s5c2,b'216_4',spalin-divide-beta5-spatialonly,23.0,1.5045614459543015,k10_r3_
s5c2,b'216_3',spalin-divide-beta5-spatialonly,23.0,1.5045614459543015,k10_r3_
s5c2,b'146_2',spalin-divide-beta5-spatialonly,53.0,122.36018084298827,k10_r3_
s5c2,b'216_7',spalin-divide-beta5-spatialonly,70.0,90.6489973819996,k10_r3_
s5c2,b'189_3',spalin-divide-beta5-spatialonly,43.0,81.67640629650286,k10_r3_
s5c2,b'216_6',spalin-divide-beta5-spatialonly,27.0,8.972591085496747,k10_r3_
s5c2,b'216_5',spalin-divide-beta5-spatialonly,27.0,8.972591085496747,k10_r3_
s5c2,b'45_1',spalin,44.0,34.83606679428738,k10_r3_
s5c2,b'93_2',spalin,48.0,80.05995704027342,k10_r3_
s5c2,b'193_7',spalin,100.0,74.73524847279815,k10_r3_
s5c2,b'216_10',spalin,23.0,25.369438816186396,k10_r3_
s5c2,b'216_9',spalin,23.0,25.369438816186396,k10_r3_
s5c2,b'150_5',spalin,57.0,1.0000000006700214,k10_r3_
s5c2,b'216_15',spalin,66.0,99.10468728831452,k10_r3_
s5c2,b'187_7',spalin,37.0,43.46648373757194,k10_r3_
s5c2,b'216_14',spalin,29.0,55.63820355074258,k10_r3_
s5c2,b'216_13',spalin,29.0,55.63820355074258,k10_r3_
s5c2,b'93_1',spalin,48.0,36.92255315653881,k10_r3_
s5c2,b'150_1',spalin,57.0,35.193368340832514,k10_r3_
s5c2,b'194_1',spalin,44.0,50.05871391093828,k10_r3_
s5c2,b'216_2',spalin,22.0,57.990008920948355,k10_r3_
s5c2,b'216_1',spalin,22.0,57.990008920948355,k10_r3_
s5c2,b'193_2',spalin,43.0,73.49102863070468,k10_r3_
s5c2,b'216_4',spalin,23.0,34.55769420118197,k10_r3_
s5c2,b'216_3',spalin,23.0,34.55769420118197,k10_r3_
s5c2,b'146_2',spalin,53.0,69.46156878965726,k10_r3_
s5c2,b'216_7',spalin,70.0,73.78052238306189,k10_r3_
s5c2,b'189_3',spalin,43.0,46.718222489067294,k10_r3_
s5c2,b'216_6',spalin,27.0,27.06229989399459,k10_r3_
s5c2,b'216_5',spalin,27.0,27.06229989399459,k10_r3_
s5c2,b'45_1',spalin-divide-beta1,44.0,34.77027584761828,k10_r3_
s5c2,b'93_2',spalin-divide-beta1,48.0,80.0589479185327,k10_r3_
s5c2,b'193_7',spalin-divide-beta1,100.0,75.06774211902787,k10_r3_
s5c2,b'216_10',spalin-divide-beta1,23.0,25.093034161944598,k10_r3_
s5c2,b'216_9',spalin-divide-beta1,23.0,25.093034161944598,k10_r3_
s5c2,b'150_5',spalin-divide-beta1,57.0,1.0,k10_r3_
s5c2,b'216_15',spalin-divide-beta1,66.0,99.16077629194545,k10_r3_
s5c2,b'187_7',spalin-divide-beta1,37.0,44.05830901044389,k10_r3_
s5c2,b'216_14',spalin-divide-beta1,29.0,55.10246728150156,k10_r3_
s5c2,b'216_13',spalin-divide-beta1,29.0,55.10246728150156,k10_r3_
s5c2,b'93_1',spalin-divide-beta1,48.0,35.60176100575138,k10_r3_
s5c2,b'150_1',spalin-divide-beta1,57.0,38.55703218460745,k10_r3_
s5c2,b'194_1',spalin-divide-beta1,44.0,49.23441876447748,k10_r3_
s5c2,b'216_2',spalin-divide-beta1,22.0,56.826512244668855,k10_r3_
s5c2,b'216_1',spalin-divide-beta1,22.0,56.826512244668855,k10_r3_
s5c2,b'193_2',spalin-divide-beta1,43.0,72.85841434601068,k10_r3_
s5c2,b'216_4',spalin-divide-beta1,23.0,33.20251666313566,k10_r3_
s5c2,b'216_3',spalin-divide-beta1,23.0,33.20251666313566,k10_r3_
s5c2,b'146_2',spalin-divide-beta1,53.0,70.56383100552685,k10_r3_
s5c2,b'216_7',spalin-divide-beta1,70.0,74.05413218822694,k10_r3_
s5c2,b'189_3',spalin-divide-beta1,43.0,48.432788483425156,k10_r3_
s5c2,b'216_6',spalin-divide-beta1,27.0,25.62134370480178,k10_r3_
s5c2,b'216_5',spalin-divide-beta1,27.0,25.62134370480178,k10_r3_
s5c2,b'45_1',spalin-divide-beta3,44.0,34.60245448291309,k10_r3_
s5c2,b'93_2',spalin-divide-beta3,48.0,80.19968292304914,k10_r3_
s5c2,b'193_7',spalin-divide-beta3,100.0,75.8147088700168,k10_r3_
s5c2,b'216_10',spalin-divide-beta3,23.0,24.373153707982226,k10_r3_
s5c2,b'216_9',spalin-divide-beta3,23.0,24.373153707982226,k10_r3_
s5c2,b'150_5',spalin-divide-beta3,57.0,1.0,k10_r3_
s5c2,b'216_15',spalin-divide-beta3,66.0,99.1878625867786,k10_r3_
s5c2,b'187_7',spalin-divide-beta3,37.0,45.42006654263328,k10_r3_
s5c2,b'216_14',spalin-divide-beta3,29.0,53.767796044145314,k10_r3_
s5c2,b'216_13',spalin-divide-beta3,29.0,53.767796044145314,k10_r3_
s5c2,b'93_1',spalin-divide-beta3,48.0,32.69766085083511,k10_r3_
s5c2,b'150_1',spalin-divide-beta3,57.0,46.12160603450574,k10_r3_
s5c2,b'194_1',spalin-divide-beta3,44.0,47.358895883623305,k10_r3_
s5c2,b'216_2',spalin-divide-beta3,22.0,54.20938273208402,k10_r3_
s5c2,b'216_1',spalin-divide-beta3,22.0,54.20938273208402,k10_r3_
s5c2,b'193_2',spalin-divide-beta3,43.0,71.3677171736491,k10_r3_
s5c2,b'216_4',spalin-divide-beta3,23.0,30.200561442058238,k10_r3_
s5c2,b'216_3',spalin-divide-beta3,23.0,30.200561442058238,k10_r3_
s5c2,b'146_2',spalin-divide-beta3,53.0,73.0935286721701,k10_r3_
s5c2,b'216_7',spalin-divide-beta3,70.0,74.59635597804298,k10_r3_
s5c2,b'189_3',spalin-divide-beta3,43.0,52.419017127928996,k10_r3_
s5c2,b'216_6',spalin-divide-beta3,27.0,22.177338850113973,k10_r3_
s5c2,b'216_5',spalin-divide-beta3,27.0,22.177338850113973,k10_r3_
s5c2,b'45_1',spalin-divide-beta5,44.0,34.33395412825012,k10_r3_
s5c2,b'93_2',spalin-divide-beta5,48.0,80.4680211719589,k10_r3_
s5c2,b'193_7',spalin-divide-beta5,100.0,76.88367597908592,k10_r3_
s5c2,b'216_10',spalin-divide-beta5,23.0,23.324348705857613,k10_r3_
s5c2,b'216_9',spalin-divide-beta5,23.0,23.324348705857613,k10_r3_
s5c2,b'150_5',spalin-divide-beta5,57.0,1.5932801429935222,k10_r3_
s5c2,b'216_15',spalin-divide-beta5,66.0,98.61474454195002,k10_r3_
s5c2,b'187_7',spalin-divide-beta5,37.0,46.773401895465334,k10_r3_
s5c2,b'216_14',spalin-divide-beta5,29.0,51.84134264648469,k10_r3_
s5c2,b'216_13',spalin-divide-beta5,29.0,51.84134264648469,k10_r3_
s5c2,b'93_1',spalin-divide-beta5,48.0,29.42928286408905,k10_r3_
s5c2,b'150_1',spalin-divide-beta5,57.0,54.814008501534055,k10_r3_
s5c2,b'194_1',spalin-divide-beta5,44.0,45.11525771597835,k10_r3_
s5c2,b'216_2',spalin-divide-beta5,22.0,51.31749677530099,k10_r3_
s5c2,b'216_1',spalin-divide-beta5,22.0,51.31749677530099,k10_r3_
s5c2,b'193_2',spalin-divide-beta5,43.0,69.31850758118877,k10_r3_
s5c2,b'216_4',spalin-divide-beta5,23.0,27.114246910090575,k10_r3_
s5c2,b'216_3',spalin-divide-beta5,23.0,27.114246910090575,k10_r3_
s5c2,b'146_2',spalin-divide-beta5,53.0,76.16795439497955,k10_r3_
s5c2,b'216_7',spalin-divide-beta5,70.0,75.07880859783386,k10_r3_
s5c2,b'189_3',spalin-divide-beta5,43.0,57.31949965579811,k10_r3_
s5c2,b'216_6',spalin-divide-beta5,27.0,17.759308942035744,k10_r3_
s5c2,b'216_5',spalin-divide-beta5,27.0,17.759308942035744,k10_r3_
s5c2,b'45_1',spalin-divide-beta7,44.0,33.980701250653944,k10_r3_
s5c2,b'93_2',spalin-divide-beta7,48.0,81.24016669797062,k10_r3_
s5c2,b'193_7',spalin-divide-beta7,100.0,78.13001482051483,k10_r3_
s5c2,b'216_10',spalin-divide-beta7,23.0,21.6391172474355,k10_r3_
s5c2,b'216_9',spalin-divide-beta7,23.0,21.6391172474355,k10_r3_
s5c2,b'150_5',spalin-divide-beta7,57.0,2.60489499588122,k10_r3_
s5c2,b'216_15',spalin-divide-beta7,66.0,97.16423707206913,k10_r3_
s5c2,b'187_7',spalin-divide-beta7,37.0,48.10564781946229,k10_r3_
s5c2,b'216_14',spalin-divide-beta7,29.0,49.05858925260684,k10_r3_
s5c2,b'216_13',spalin-divide-beta7,29.0,49.05858925260684,k10_r3_
s5c2,b'93_1',spalin-divide-beta7,48.0,25.9562719347276,k10_r3_
s5c2,b'150_1',spalin-divide-beta7,57.0,63.92658205865882,k10_r3_
s5c2,b'194_1',spalin-divide-beta7,44.0,42.60960178863713,k10_r3_
s5c2,b'216_2',spalin-divide-beta7,22.0,48.51684298389742,k10_r3_
s5c2,b'216_1',spalin-divide-beta7,22.0,48.51684298389742,k10_r3_
s5c2,b'193_2',spalin-divide-beta7,43.0,66.24902535726815,k10_r3_
s5c2,b'216_4',spalin-divide-beta7,23.0,24.87741941526639,k10_r3_
s5c2,b'216_3',spalin-divide-beta7,23.0,24.87741941526639,k10_r3_
s5c2,b'146_2',spalin-divide-beta7,53.0,79.84118094263759,k10_r3_
s5c2,b'216_7',spalin-divide-beta7,70.0,75.21184588855579,k10_r3_
s5c2,b'189_3',spalin-divide-beta7,43.0,63.272236497411974,k10_r3_
s5c2,b'216_6',spalin-divide-beta7,27.0,11.939609391143803,k10_r3_
s5c2,b'216_5',spalin-divide-beta7,27.0,11.939609391143803,k10_r3_
s5c2,b'45_1',spalin-divide-beta10,44.0,33.38878406785737,k10_r3_
s5c2,b'93_2',spalin-divide-beta10,48.0,85.2338114165054,k10_r3_
s5c2,b'193_7',spalin-divide-beta10,100.0,79.63166146639334,k10_r3_
s5c2,b'216_10',spalin-divide-beta10,23.0,16.755743039154247,k10_r3_
s5c2,b'216_9',spalin-divide-beta10,23.0,16.755743039154247,k10_r3_
s5c2,b'150_5',spalin-divide-beta10,57.0,3.9710825436961525,k10_r3_
s5c2,b'216_15',spalin-divide-beta10,66.0,92.41632196185144,k10_r3_
s5c2,b'187_7',spalin-divide-beta10,37.0,49.684008892738404,k10_r3_
s5c2,b'216_14',spalin-divide-beta10,29.0,42.732313069113026,k10_r3_
s5c2,b'216_13',spalin-divide-beta10,29.0,42.732313069113026,k10_r3_
s5c2,b'93_1',spalin-divide-beta10,48.0,21.4922638668672,k10_r3_
s5c2,b'150_1',spalin-divide-beta10,57.0,73.14731896374781,k10_r3_
s5c2,b'194_1',spalin-divide-beta10,44.0,39.38062504565182,k10_r3_
s5c2,b'216_2',spalin-divide-beta10,22.0,47.601008045786195,k10_r3_
s5c2,b'216_1',spalin-divide-beta10,22.0,47.601008045786195,k10_r3_
s5c2,b'193_2',spalin-divide-beta10,43.0,59.41995604383226,k10_r3_
s5c2,b'216_4',spalin-divide-beta10,23.0,27.561677047605748,k10_r3_
s5c2,b'216_3',spalin-divide-beta10,23.0,27.561677047605748,k10_r3_
s5c2,b'146_2',spalin-divide-beta10,53.0,86.47940358992687,k10_r3_
s5c2,b'216_7',spalin-divide-beta10,70.0,73.64954846525892,k10_r3_
s5c2,b'189_3',spalin-divide-beta10,43.0,72.64954846682596,k10_r3_
s5c2,b'216_6',spalin-divide-beta10,27.0,1.0,k10_r3_
s5c2,b'216_5',spalin-divide-beta10,27.0,1.0,k10_r3_
s5c2,b'45_1',problin,44.0,62.35997463799312,k10_r4_
s5c2,b'93_2',problin,48.0,40.531635240962736,k10_r4_
s5c2,b'193_7',problin,100.0,111.11839011474004,k10_r4_
s5c2,b'216_10',problin,23.0,1.0,k10_r4_
s5c2,b'216_9',problin,23.0,1.0,k10_r4_
s5c2,b'150_5',problin,57.0,73.54119500697705,k10_r4_
s5c2,b'216_15',problin,66.0,38.577195106501705,k10_r4_
s5c2,b'187_7',problin,37.0,1.0,k10_r4_
s5c2,b'216_14',problin,29.0,37.577195106777026,k10_r4_
s5c2,b'216_13',problin,29.0,37.577195106777026,k10_r4_
s5c2,b'93_1',problin,48.0,44.88598503118026,k10_r4_
s5c2,b'150_1',problin,57.0,1.0,k10_r4_
s5c2,b'194_1',problin,44.0,105.76404032364711,k10_r4_
s5c2,b'216_2',problin,22.0,1.0,k10_r4_
s5c2,b'216_1',problin,22.0,1.0,k10_r4_
s5c2,b'193_2',problin,43.0,105.76404032438492,k10_r4_
s5c2,b'216_4',problin,23.0,1.0,k10_r4_
s5c2,b'216_3',problin,23.0,1.0,k10_r4_
s5c2,b'146_2',problin,53.0,1.0,k10_r4_
s5c2,b'216_7',problin,70.0,106.76404032350983,k10_r4_
s5c2,b'189_3',problin,43.0,78.88699433854883,k10_r4_
s5c2,b'216_6',problin,27.0,27.877045984961,k10_r4_
s5c2,b'216_5',problin,27.0,27.877045984961,k10_r4_
s5c2,b'45_1',spalin-spatialonly,44.0,163.59084865422707,k10_r4_
s5c2,b'93_2',spalin-spatialonly,48.0,1.0,k10_r4_
s5c2,b'193_7',spalin-spatialonly,100.0,34.09783938930104,k10_r4_
s5c2,b'216_10',spalin-spatialonly,23.0,16.32131195664935,k10_r4_
s5c2,b'216_9',spalin-spatialonly,23.0,16.32131195664935,k10_r4_
s5c2,b'150_5',spalin-spatialonly,57.0,1.8581694591831528,k10_r4_
s5c2,b'216_15',spalin-spatialonly,66.0,48.56098188676724,k10_r4_
s5c2,b'187_7',spalin-spatialonly,37.0,37.31453314556555,k10_r4_
s5c2,b'216_14',spalin-spatialonly,29.0,11.24644874120169,k10_r4_
s5c2,b'216_13',spalin-spatialonly,29.0,11.24644874120169,k10_r4_
s5c2,b'93_1',spalin-spatialonly,48.0,1.0,k10_r4_
s5c2,b'150_1',spalin-spatialonly,57.0,39.381189056683375,k10_r4_
s5c2,b'194_1',spalin-spatialonly,44.0,6.807262406633751,k10_r4_
s5c2,b'216_2',spalin-spatialonly,22.0,4.230699882464099,k10_r4_
s5c2,b'216_1',spalin-spatialonly,22.0,4.230699882464099,k10_r4_
s5c2,b'193_2',spalin-spatialonly,43.0,8.150063312121748,k10_r4_
s5c2,b'216_4',spalin-spatialonly,23.0,2.887898976976102,k10_r4_
s5c2,b'216_3',spalin-spatialonly,23.0,2.887898976976102,k10_r4_
s5c2,b'146_2',spalin-spatialonly,53.0,27.3148244527295,k10_r4_
s5c2,b'216_7',spalin-spatialonly,70.0,23.10432689305172,k10_r4_
s5c2,b'189_3',spalin-spatialonly,43.0,17.37111529815423,k10_r4_
s5c2,b'216_6',spalin-spatialonly,27.0,5.733211594897491,k10_r4_
s5c2,b'216_5',spalin-spatialonly,27.0,5.733211594897491,k10_r4_
s5c2,b'45_1',spalin-divide-beta5-spatialonly,44.0,1.0000000000341658,k10_r4_
s5c2,b'93_2',spalin-divide-beta5-spatialonly,48.0,1.0,k10_r4_
s5c2,b'193_7',spalin-divide-beta5-spatialonly,100.0,160.92996563890657,k10_r4_
s5c2,b'216_10',spalin-divide-beta5-spatialonly,23.0,52.07063085112883,k10_r4_
s5c2,b'216_9',spalin-divide-beta5-spatialonly,23.0,52.07063085112883,k10_r4_
s5c2,b'150_5',spalin-divide-beta5-spatialonly,57.0,1.0000000000079263,k10_r4_
s5c2,b'216_15',spalin-divide-beta5-spatialonly,66.0,212.00059649002748,k10_r4_
s5c2,b'187_7',spalin-divide-beta5-spatialonly,37.0,179.89838901121396,k10_r4_
s5c2,b'216_14',spalin-divide-beta5-spatialonly,29.0,32.10220747881352,k10_r4_
s5c2,b'216_13',spalin-divide-beta5-spatialonly,29.0,32.10220747881352,k10_r4_
s5c2,b'93_1',spalin-divide-beta5-spatialonly,48.0,1.0,k10_r4_
s5c2,b'150_1',spalin-divide-beta5-spatialonly,57.0,188.41448070415177,k10_r4_
s5c2,b'194_1',spalin-divide-beta5-spatialonly,44.0,18.794605351864984,k10_r4_
s5c2,b'216_2',spalin-divide-beta5-spatialonly,22.0,5.7915104340063674,k10_r4_
s5c2,b'216_1',spalin-divide-beta5-spatialonly,22.0,5.7915104340063674,k10_r4_
s5c2,b'193_2',spalin-divide-beta5-spatialonly,43.0,23.081838526442688,k10_r4_
s5c2,b'216_4',spalin-divide-beta5-spatialonly,23.0,1.5042772594286633,k10_r4_
s5c2,b'216_3',spalin-divide-beta5-spatialonly,23.0,1.5042772594286633,k10_r4_
s5c2,b'146_2',spalin-divide-beta5-spatialonly,53.0,122.35054640352459,k10_r4_
s5c2,b'216_7',spalin-divide-beta5-spatialonly,70.0,90.65005008649852,k10_r4_
s5c2,b'189_3',spalin-divide-beta5-spatialonly,43.0,81.68527064147698,k10_r4_
s5c2,b'216_6',spalin-divide-beta5-spatialonly,27.0,8.964779445021545,k10_r4_
s5c2,b'216_5',spalin-divide-beta5-spatialonly,27.0,8.964779445021545,k10_r4_
s5c2,b'45_1',spalin,44.0,66.28087177841599,k10_r4_
s5c2,b'93_2',spalin,48.0,35.73043207873975,k10_r4_
s5c2,b'193_7',spalin,100.0,95.11859956134806,k10_r4_
s5c2,b'216_10',spalin,23.0,17.880096573859316,k10_r4_
s5c2,b'216_9',spalin,23.0,17.880096573859316,k10_r4_
s5c2,b'150_5',spalin,57.0,63.329753745421314,k10_r4_
s5c2,b'216_15',spalin,66.0,49.668942389786075,k10_r4_
s5c2,b'187_7',spalin,37.0,20.094115672821058,k10_r4_
s5c2,b'216_14',spalin,29.0,29.57482671696502,k10_r4_
s5c2,b'216_13',spalin,29.0,29.57482671696502,k10_r4_
s5c2,b'93_1',spalin,48.0,34.4283263933238,k10_r4_
s5c2,b'150_1',spalin,57.0,1.0000000007604464,k10_r4_
s5c2,b'194_1',spalin,44.0,106.51099338655956,k10_r4_
s5c2,b'216_2',spalin,22.0,6.789808433303347,k10_r4_
s5c2,b'216_1',spalin,22.0,6.789808433303347,k10_r4_
s5c2,b'193_2',spalin,43.0,108.80827200926916,k10_r4_
s5c2,b'216_4',spalin,23.0,4.492529810593758,k10_r4_
s5c2,b'216_3',spalin,23.0,4.492529810593758,k10_r4_
s5c2,b'146_2',spalin,53.0,1.0000000012145016,k10_r4_
s5c2,b'216_7',spalin,70.0,113.30080181940885,k10_r4_
s5c2,b'189_3',spalin,43.0,95.05102195208086,k10_r4_
s5c2,b'216_6',spalin,27.0,18.249779867327995,k10_r4_
s5c2,b'216_5',spalin,27.0,18.249779867327995,k10_r4_
s5c2,b'45_1',spalin-divide-beta1,44.0,66.24771922115984,k10_r4_
s5c2,b'93_2',spalin-divide-beta1,48.0,35.5072660469352,k10_r4_
s5c2,b'193_7',spalin-divide-beta1,100.0,95.74643846054796,k10_r4_
s5c2,b'216_10',spalin-divide-beta1,23.0,17.50857627108177,k10_r4_
s5c2,b'216_9',spalin-divide-beta1,23.0,17.50857627108177,k10_r4_
s5c2,b'150_5',spalin-divide-beta1,57.0,63.5362535479145,k10_r4_
s5c2,b'216_15',spalin-divide-beta1,66.0,49.71876118371524,k10_r4_
s5c2,b'187_7',spalin-divide-beta1,37.0,20.816859693826327,k10_r4_
s5c2,b'216_14',spalin-divide-beta1,29.0,28.901901489888907,k10_r4_
s5c2,b'216_13',spalin-divide-beta1,29.0,28.901901489888907,k10_r4_
s5c2,b'93_1',spalin-divide-beta1,48.0,34.08623665134874,k10_r4_
s5c2,b'150_1',spalin-divide-beta1,57.0,1.0000000000090894,k10_r4_
s5c2,b'194_1',spalin-divide-beta1,44.0,107.61809679784099,k10_r4_
s5c2,b'216_2',spalin-divide-beta1,22.0,6.057947329366109,k10_r4_
s5c2,b'216_1',spalin-divide-beta1,22.0,6.057947329366109,k10_r4_
s5c2,b'193_2',spalin-divide-beta1,43.0,109.95648562912396,k10_r4_
s5c2,b'216_4',spalin-divide-beta1,23.0,3.7195584980831358,k10_r4_
s5c2,b'216_3',spalin-divide-beta1,23.0,3.7195584980831358,k10_r4_
s5c2,b'146_2',spalin-divide-beta1,53.0,1.0,k10_r4_
s5c2,b'216_7',spalin-divide-beta1,70.0,113.67604412728107,k10_r4_
s5c2,b'189_3',spalin-divide-beta1,43.0,96.39895266054607,k10_r4_
s5c2,b'216_6',spalin-divide-beta1,27.0,17.277091466735,k10_r4_
s5c2,b'216_5',spalin-divide-beta1,27.0,17.277091466735,k10_r4_
s5c2,b'45_1',spalin-divide-beta3,44.0,66.19900084235256,k10_r4_
s5c2,b'93_2',spalin-divide-beta3,48.0,35.88921599406684,k10_r4_
s5c2,b'193_7',spalin-divide-beta3,100.0,96.1982765537208,k10_r4_
s5c2,b'216_10',spalin-divide-beta3,23.0,16.723506625293833,k10_r4_
s5c2,b'216_9',spalin-divide-beta3,23.0,16.723506625293833,k10_r4_
s5c2,b'150_5',spalin-divide-beta3,57.0,63.05036649632249,k10_r4_
s5c2,b'216_15',spalin-divide-beta3,66.0,49.871416682692164,k10_r4_
s5c2,b'187_7',spalin-divide-beta3,37.0,22.55292087941621,k10_r4_
s5c2,b'216_14',spalin-divide-beta3,29.0,27.31849580327595,k10_r4_
s5c2,b'216_13',spalin-divide-beta3,29.0,27.31849580327595,k10_r4_
s5c2,b'93_1',spalin-divide-beta3,48.0,33.1940728584502,k10_r4_
s5c2,b'150_1',spalin-divide-beta3,57.0,1.0,k10_r4_
s5c2,b'194_1',spalin-divide-beta3,44.0,110.18072705162584,k10_r4_
s5c2,b'216_2',spalin-divide-beta3,22.0,4.436199264980723,k10_r4_
s5c2,b'216_1',spalin-divide-beta3,22.0,4.436199264980723,k10_r4_
s5c2,b'193_2',spalin-divide-beta3,43.0,112.48147115020858,k10_r4_
s5c2,b'216_4',spalin-divide-beta3,23.0,2.13545516639798,k10_r4_
s5c2,b'216_3',spalin-divide-beta3,23.0,2.13545516639798,k10_r4_
s5c2,b'146_2',spalin-divide-beta3,53.0,1.0,k10_r4_
s5c2,b'216_7',spalin-divide-beta3,70.0,114.61692631836826,k10_r4_
s5c2,b'189_3',spalin-divide-beta3,43.0,99.73151805852886,k10_r4_
s5c2,b'216_6',spalin-divide-beta3,27.0,14.885408259839393,k10_r4_
s5c2,b'216_5',spalin-divide-beta3,27.0,14.885408259839393,k10_r4_
s5c2,b'45_1',spalin-divide-beta5,44.0,64.62893748124313,k10_r4_
s5c2,b'93_2',spalin-divide-beta5,48.0,36.028934764144665,k10_r4_
s5c2,b'193_7',spalin-divide-beta5,100.0,98.00544602154822,k10_r4_
s5c2,b'216_10',spalin-divide-beta5,23.0,16.34668173306604,k10_r4_
s5c2,b'216_9',spalin-divide-beta5,23.0,16.34668173306604,k10_r4_
s5c2,b'150_5',spalin-divide-beta5,57.0,62.92176588461332,k10_r4_
s5c2,b'216_15',spalin-divide-beta5,66.0,51.43036187000093,k10_r4_
s5c2,b'187_7',spalin-divide-beta5,37.0,25.519572392871126,k10_r4_
s5c2,b'216_14',spalin-divide-beta5,29.0,25.910789477129807,k10_r4_
s5c2,b'216_13',spalin-divide-beta5,29.0,25.910789477129807,k10_r4_
s5c2,b'93_1',spalin-divide-beta5,48.0,31.431862142454076,k10_r4_
s5c2,b'150_1',spalin-divide-beta5,57.0,1.0000000001052998,k10_r4_
s5c2,b'194_1',spalin-divide-beta5,44.0,115.15926460238127,k10_r4_
s5c2,b'216_2',spalin-divide-beta5,22.0,2.789935773818285,k10_r4_
s5c2,b'216_1',spalin-divide-beta5,22.0,2.789935773818285,k10_r4_
s5c2,b'193_2',spalin-divide-beta5,43.0,116.94920037619366,k10_r4_
s5c2,b'216_4',spalin-divide-beta5,23.0,1.0000000000058913,k10_r4_
s5c2,b'216_3',spalin-divide-beta5,23.0,1.0000000000058913,k10_r4_
s5c2,b'146_2',spalin-divide-beta5,53.0,5.396073099313529,k10_r4_
s5c2,b'216_7',spalin-divide-beta5,70.0,113.55312727699132,k10_r4_
s5c2,b'189_3',spalin-divide-beta5,43.0,101.38224085904405,k10_r4_
s5c2,b'216_6',spalin-divide-beta5,27.0,12.170886417947269,k10_r4_
s5c2,b'216_5',spalin-divide-beta5,27.0,12.170886417947269,k10_r4_
s5c2,b'45_1',spalin-divide-beta7,44.0,60.56642916558546,k10_r4_
s5c2,b'93_2',spalin-divide-beta7,48.0,36.19782356418674,k10_r4_
s5c2,b'193_7',spalin-divide-beta7,100.0,101.60660963608679,k10_r4_
s5c2,b'216_10',spalin-divide-beta7,23.0,16.639137643498,k10_r4_
s5c2,b'216_9',spalin-divide-beta7,23.0,16.639137643498,k10_r4_
s5c2,b'150_5',spalin-divide-beta7,57.0,62.85639057367498,k10_r4_
s5c2,b'216_15',spalin-divide-beta7,66.0,55.38935670590982,k10_r4_
s5c2,b'187_7',spalin-divide-beta7,37.0,30.721614667178958,k10_r4_
s5c2,b'216_14',spalin-divide-beta7,29.0,24.667742038730857,k10_r4_
s5c2,b'216_13',spalin-divide-beta7,29.0,24.667742038730857,k10_r4_
s5c2,b'93_1',spalin-divide-beta7,48.0,28.202373537385718,k10_r4_
s5c2,b'150_1',spalin-divide-beta7,57.0,1.0000000001488794,k10_r4_
s5c2,b'194_1',spalin-divide-beta7,44.0,124.11709785169027,k10_r4_
s5c2,b'216_2',spalin-divide-beta7,22.0,1.124099454546675,k10_r4_
s5c2,b'216_1',spalin-divide-beta7,22.0,1.124099454546675,k10_r4_
s5c2,b'193_2',spalin-divide-beta7,43.0,124.24119730616891,k10_r4_
s5c2,b'216_4',spalin-divide-beta7,23.0,1.0000000000680276,k10_r4_
s5c2,b'216_3',spalin-divide-beta7,23.0,1.0000000000680276,k10_r4_
s5c2,b'146_2',spalin-divide-beta7,53.0,16.967761303530807,k10_r4_
s5c2,b'216_7',spalin-divide-beta7,70.0,109.27343600285501,k10_r4_
s5c2,b'189_3',spalin-divide-beta7,43.0,100.55351846534354,k10_r4_
s5c2,b'216_6',spalin-divide-beta7,27.0,8.719917537511463,k10_r4_
