experiment,character,cell_name,method,trueBrlen,estBrlen
s2c4,k50_,b'119_4',sigma15_spalin,52.0,15.241271881124796
s2c4,k50_,b'168_5',sigma15_spalin,49.0,66.52126346139403
s2c4,k50_,b'216_10',sigma15_spalin,48.0,35.249651127194355
s2c4,k50_,b'216_9',sigma15_spalin,48.0,35.249651127194355
s2c4,k50_,b'167_6',sigma15_spalin,48.0,53.16762341791687
s2c4,k50_,b'216_13',sigma15_spalin,49.0,48.60329117067151
s2c4,k50_,b'216_11',sigma15_spalin,49.0,48.60329117067151
s2c4,k50_,b'11_1',sigma3_spalin,10.0,16.093363074508584
s2c4,k50_,b'126_1',sigma3_spalin,115.0,107.02620271413163
s2c4,k50_,b'216_4',sigma3_spalin,90.0,91.89043288966765
s2c4,k50_,b'182_1',sigma3_spalin,56.0,77.90360480611949
s2c4,k50_,b'216_2',sigma3_spalin,34.0,13.986828083548156
s2c4,k50_,b'216_1',sigma3_spalin,34.0,13.986828083548156
s2c4,k50_,b'67_2',sigma3_spalin,56.0,82.54902426609601
s2c4,k50_,b'126_3',sigma3_spalin,59.0,42.84222443942668
s2c4,k50_,b'216_5',sigma3_spalin,90.0,73.5253868982766
s2c4,k50_,b'192_7',sigma3_spalin,66.0,54.80706810682877
s2c4,k50_,b'216_8',sigma3_spalin,24.0,18.718318791447842
s2c4,k50_,b'216_7',sigma3_spalin,24.0,18.718318791447842
s2c4,k50_,b'119_4',sigma3_spalin,52.0,17.32093453993095
s2c4,k50_,b'168_5',sigma3_spalin,49.0,64.67562414426534
s2c4,k50_,b'216_10',sigma3_spalin,48.0,34.371052653507
s2c4,k50_,b'216_9',sigma3_spalin,48.0,34.371052653507
s2c4,k50_,b'167_6',sigma3_spalin,48.0,48.333560727248795
s2c4,k50_,b'216_13',sigma3_spalin,49.0,50.713116070523526
s2c4,k50_,b'216_11',sigma3_spalin,49.0,50.713116070523526
s2c4,k200_,b'11_1',problin,10.0,14.296630019707006
s2c4,k200_,b'126_1',problin,115.0,117.1329979371592
s2c4,k200_,b'216_4',problin,90.0,83.56037204317452
s2c4,k200_,b'182_1',problin,56.0,51.984858512700946
s2c4,k200_,b'216_2',problin,34.0,31.575513530473575
s2c4,k200_,b'216_1',problin,34.0,31.575513530473575
s2c4,k200_,b'67_2',problin,56.0,53.23841978896409
s2c4,k200_,b'126_3',problin,59.0,48.093956289643494
s2c4,k200_,b'216_5',problin,90.0,99.36099390172618
s2c4,k200_,b'192_7',problin,66.0,73.33105277162498
s2c4,k200_,b'216_8',problin,24.0,26.029941130101204
s2c4,k200_,b'216_7',problin,24.0,26.029941130101204
s2c4,k200_,b'119_4',problin,52.0,47.25793817802788
s2c4,k200_,b'168_5',problin,49.0,54.9883430077837
s2c4,k200_,b'216_10',problin,48.0,45.208669005558114
s2c4,k200_,b'216_9',problin,48.0,45.208669005558114
s2c4,k200_,b'167_6',problin,48.0,43.20113472527869
s2c4,k200_,b'216_13',problin,49.0,56.99587728806309
s2c4,k200_,b'216_11',problin,49.0,56.99587728806309
s2c4,k200_,b'11_1',sigma05_spalin,10.0,14.383127531386739
s2c4,k200_,b'126_1',sigma05_spalin,115.0,117.70847240868333
s2c4,k200_,b'216_4',sigma05_spalin,90.0,82.89842209963588
s2c4,k200_,b'182_1',sigma05_spalin,56.0,51.94771309384424
s2c4,k200_,b'216_2',sigma05_spalin,34.0,30.950709005791634
s2c4,k200_,b'216_1',sigma05_spalin,34.0,30.950709005791634
s2c4,k200_,b'67_2',sigma05_spalin,56.0,52.51805231302463
s2c4,k200_,b'126_3',sigma05_spalin,59.0,48.825140254853864
s2c4,k200_,b'216_5',sigma05_spalin,90.0,99.2637019404407
s2c4,k200_,b'192_7',sigma05_spalin,66.0,70.45542312642698
s2c4,k200_,b'216_8',sigma05_spalin,24.0,28.808278814013736
s2c4,k200_,b'216_7',sigma05_spalin,24.0,28.808278814013736
s2c4,k200_,b'119_4',sigma05_spalin,52.0,47.61632341864809
s2c4,k200_,b'168_5',sigma05_spalin,49.0,55.671259863974164
s2c4,k200_,b'216_10',sigma05_spalin,48.0,44.80125891267231
s2c4,k200_,b'216_9',sigma05_spalin,48.0,44.80125891267231
s2c4,k200_,b'167_6',sigma05_spalin,48.0,44.00760273540411
s2c4,k200_,b'216_13',sigma05_spalin,49.0,56.464916041242354
s2c4,k200_,b'216_11',sigma05_spalin,49.0,56.464916041242354
s2c4,k200_,b'11_1',sigma15_spalin,10.0,14.310470781889896
s2c4,k200_,b'126_1',sigma15_spalin,115.0,115.94390296310341
s2c4,k200_,b'216_4',sigma15_spalin,90.0,84.75562626721901
s2c4,k200_,b'182_1',sigma15_spalin,56.0,52.28389507762196
s2c4,k200_,b'216_2',sigma15_spalin,34.0,32.47173118959705
s2c4,k200_,b'216_1',sigma15_spalin,34.0,32.47173118959705
s2c4,k200_,b'67_2',sigma15_spalin,56.0,53.3134746090688
s2c4,k200_,b'126_3',sigma15_spalin,59.0,49.10619613924645
s2c4,k200_,b'216_5',sigma15_spalin,90.0,98.27985848200714
s2c4,k200_,b'192_7',sigma15_spalin,66.0,73.35009633896686
s2c4,k200_,b'216_8',sigma15_spalin,24.0,24.929762143040275
s2c4,k200_,b'216_7',sigma15_spalin,24.0,24.929762143040275
s2c4,k200_,b'119_4',sigma15_spalin,52.0,45.764222642821686
s2c4,k200_,b'168_5',sigma15_spalin,49.0,55.0359044888418
s2c4,k200_,b'216_10',sigma15_spalin,48.0,46.58592748959011
s2c4,k200_,b'216_9',sigma15_spalin,48.0,46.58592748959011
s2c4,k200_,b'167_6',sigma15_spalin,48.0,45.01740342273317
s2c4,k200_,b'216_13',sigma15_spalin,49.0,56.60442855569874
s2c4,k200_,b'216_11',sigma15_spalin,49.0,56.60442855569874
s2c4,k200_,b'11_1',sigma3_spalin,10.0,14.0404361607284
s2c4,k200_,b'126_1',sigma3_spalin,115.0,117.9291324941528
s2c4,k200_,b'216_4',sigma3_spalin,90.0,83.03573251983202
s2c4,k200_,b'182_1',sigma3_spalin,56.0,52.729202841695816
s2c4,k200_,b'216_2',sigma3_spalin,34.0,30.306529678136204
s2c4,k200_,b'216_1',sigma3_spalin,34.0,30.306529678136204
s2c4,k200_,b'67_2',sigma3_spalin,56.0,53.83227412276014
s2c4,k200_,b'126_3',sigma3_spalin,59.0,48.64645047322806
s2c4,k200_,b'216_5',sigma3_spalin,90.0,98.48614041799662
s2c4,k200_,b'192_7',sigma3_spalin,66.0,72.60288977623723
s2c4,k200_,b'216_8',sigma3_spalin,24.0,25.883250641759403
s2c4,k200_,b'216_7',sigma3_spalin,24.0,25.883250641759403
s2c4,k200_,b'119_4',sigma3_spalin,52.0,46.736705653902945
s2c4,k200_,b'168_5',sigma3_spalin,49.0,54.13548950547413
s2c4,k200_,b'216_10',sigma3_spalin,48.0,46.260395731847595
s2c4,k200_,b'216_9',sigma3_spalin,48.0,46.260395731847595
s2c4,k200_,b'167_6',sigma3_spalin,48.0,43.37454658953318
s2c4,k200_,b'216_13',sigma3_spalin,49.0,57.02133864778855
s2c4,k200_,b'216_11',sigma3_spalin,49.0,57.02133864778855
s6c3,k10_,b'19_1',problin,18.0,18.97472627410314
s6c3,k10_,b'72_3',problin,53.0,51.05261073206745
s6c3,k10_,b'118_6',problin,46.0,1.0
s6c3,k10_,b'170_14',problin,52.0,57.99623514031097
s6c3,k10_,b'216_25',problin,46.0,85.98642785864186
s6c3,k10_,b'216_28',problin,46.0,85.98642785864186
s6c3,k10_,b'166_11',problin,48.0,98.70940163888824
s6c3,k10_,b'214_22',problin,48.0,44.27326136006405
s6c3,k10_,b'216_24',problin,2.0,1.0000000000005538
s6c3,k10_,b'216_23',problin,2.0,1.0000000000005538
s6c3,k10_,b'209_17',problin,43.0,44.273261354405236
s6c3,k10_,b'216_22',problin,7.0,1.0000000056593654
s6c3,k10_,b'216_21',problin,7.0,1.0000000056593654
s6c3,k10_,b'117_4',problin,45.0,109.44198219844834
s6c3,k10_,b'168_8',problin,51.0,34.54068079273733
s6c3,k10_,b'216_16',problin,48.0,1.0000000077278681
s6c3,k10_,b'216_17',problin,48.0,1.0000000077278681
s6c3,k10_,b'161_7',problin,44.0,1.0000000089850156
s6c3,k10_,b'216_18',problin,55.0,34.54068079148018
s6c3,k10_,b'212_17',problin,51.0,33.54068079311799
s6c3,k10_,b'216_20',problin,4.0,1.0
s6c3,k10_,b'216_19',problin,4.0,1.0
s6c3,k10_,b'70_1',problin,51.0,74.35184438909954
s6c3,k10_,b'119_1',problin,49.0,1.000000000078048
s6c3,k10_,b'171_3',problin,52.0,97.87010143993024
s6c3,k10_,b'216_6',problin,45.0,22.813327901873148
s6c3,k10_,b'216_7',problin,45.0,22.813327901873148
s6c3,k10_,b'165_1',problin,46.0,39.989601840335425
s6c3,k10_,b'208_1',problin,43.0,79.69382750464196
s6c3,k10_,b'216_2',problin,8.0,1.0
s6c3,k10_,b'216_1',problin,8.0,1.0
s6c3,k10_,b'202_2',problin,37.0,60.890515646200164
s6c3,k10_,b'216_4',problin,14.0,19.80331185526778
s6c3,k10_,b'216_3',problin,14.0,19.80331185526778
s6c3,k10_,b'114_2',problin,44.0,70.78867126362236
s6c3,k10_,b'162_3',problin,48.0,48.89475807404092
s6c3,k10_,b'216_8',problin,54.0,2.0000000042181427
s6c3,k10_,b'207_7',problin,45.0,1.0
s6c3,k10_,b'216_10',problin,9.0,1.0000000100504303
s6c3,k10_,b'216_9',problin,9.0,1.0000000100504303
s6c3,k10_,b'160_4',problin,46.0,15.85908259122794
s6c3,k10_,b'216_12',problin,56.0,35.03567548703112
s6c3,k10_,b'216_14',problin,56.0,35.03567548703112
s6c3,k10_,b'19_1',sigma05_spalin,18.0,20.191885478375347
s6c3,k10_,b'72_3',sigma05_spalin,53.0,44.04911521650214
s6c3,k10_,b'118_6',sigma05_spalin,46.0,1.0
s6c3,k10_,b'170_14',sigma05_spalin,52.0,65.26250461989258
s6c3,k10_,b'216_25',sigma05_spalin,46.0,84.50649463480443
s6c3,k10_,b'216_28',sigma05_spalin,46.0,84.50649463480443
s6c3,k10_,b'166_11',sigma05_spalin,48.0,135.91899204368872
s6c3,k10_,b'214_22',sigma05_spalin,48.0,12.850007211579605
s6c3,k10_,b'216_24',sigma05_spalin,2.0,1.0
s6c3,k10_,b'216_23',sigma05_spalin,2.0,1.0
s6c3,k10_,b'209_17',sigma05_spalin,43.0,8.88686183216351
s6c3,k10_,b'216_22',sigma05_spalin,7.0,4.963145378844783
s6c3,k10_,b'216_21',sigma05_spalin,7.0,4.963145378844783
s6c3,k10_,b'117_4',sigma05_spalin,45.0,64.62803012504962
s6c3,k10_,b'168_8',sigma05_spalin,51.0,48.58829967631551
s6c3,k10_,b'216_16',sigma05_spalin,48.0,37.552669450988034
s6c3,k10_,b'216_17',sigma05_spalin,48.0,37.552669450988034
s6c3,k10_,b'161_7',sigma05_spalin,44.0,66.87401255642776
s6c3,k10_,b'216_18',sigma05_spalin,55.0,19.266956570875788
s6c3,k10_,b'212_17',sigma05_spalin,51.0,13.504183970843911
s6c3,k10_,b'216_20',sigma05_spalin,4.0,5.7627726000318775
s6c3,k10_,b'216_19',sigma05_spalin,4.0,5.7627726000318775
s6c3,k10_,b'70_1',sigma05_spalin,51.0,75.55640406303753
s6c3,k10_,b'119_1',sigma05_spalin,49.0,1.000000000281895
s6c3,k10_,b'171_3',sigma05_spalin,52.0,85.51394673861301
s6c3,k10_,b'216_6',sigma05_spalin,45.0,32.74776366692285
s6c3,k10_,b'216_7',sigma05_spalin,45.0,32.74776366692285
s6c3,k10_,b'165_1',sigma05_spalin,46.0,53.60452262216466
s6c3,k10_,b'208_1',sigma05_spalin,43.0,61.15943815891099
s6c3,k10_,b'216_2',sigma05_spalin,8.0,3.4977496244602153
s6c3,k10_,b'216_1',sigma05_spalin,8.0,3.4977496244602153
s6c3,k10_,b'202_2',sigma05_spalin,37.0,48.21383564344795
s6c3,k10_,b'216_4',sigma05_spalin,14.0,16.443352139923253
s6c3,k10_,b'216_3',sigma05_spalin,14.0,16.443352139923253
s6c3,k10_,b'114_2',sigma05_spalin,44.0,77.28399322576533
s6c3,k10_,b'162_3',sigma05_spalin,48.0,29.105972745918216
s6c3,k10_,b'216_8',sigma05_spalin,54.0,12.87174443413421
s6c3,k10_,b'207_7',sigma05_spalin,45.0,7.729429272649487
s6c3,k10_,b'216_10',sigma05_spalin,9.0,5.142315161484724
s6c3,k10_,b'216_9',sigma05_spalin,9.0,5.142315161484724
s6c3,k10_,b'160_4',sigma05_spalin,46.0,10.101117835819453
s6c3,k10_,b'216_12',sigma05_spalin,56.0,31.876599344232975
s6c3,k10_,b'216_14',sigma05_spalin,56.0,31.876599344232975
s6c3,k10_,b'19_1',sigma15_spalin,18.0,19.55330574712471
s6c3,k10_,b'72_3',sigma15_spalin,53.0,54.499265671218666
s6c3,k10_,b'118_6',sigma15_spalin,46.0,1.0
s6c3,k10_,b'170_14',sigma15_spalin,52.0,53.23166291443325
s6c3,k10_,b'216_25',sigma15_spalin,46.0,86.72576566994356
s6c3,k10_,b'216_28',sigma15_spalin,46.0,86.72576566994356
s6c3,k10_,b'166_11',sigma15_spalin,48.0,108.93951108126592
s6c3,k10_,b'214_22',sigma15_spalin,48.0,27.993207293842737
s6c3,k10_,b'216_24',sigma15_spalin,2.0,3.024710209268239
s6c3,k10_,b'216_23',sigma15_spalin,2.0,3.024710209268239
s6c3,k10_,b'209_17',sigma15_spalin,43.0,23.363746868066944
s6c3,k10_,b'216_22',sigma15_spalin,7.0,7.654170635044025
s6c3,k10_,b'216_21',sigma15_spalin,7.0,7.654170635044025
s6c3,k10_,b'117_4',sigma15_spalin,45.0,77.94379928592834
s6c3,k10_,b'168_8',sigma15_spalin,51.0,61.714926260954975
s6c3,k10_,b'216_16',sigma15_spalin,48.0,1.2987030355112013
s6c3,k10_,b'216_17',sigma15_spalin,48.0,1.2987030355112013
s6c3,k10_,b'161_7',sigma15_spalin,44.0,34.37153824204646
s6c3,k10_,b'216_18',sigma15_spalin,55.0,28.64209105441971
s6c3,k10_,b'212_17',sigma15_spalin,51.0,24.507805129023346
s6c3,k10_,b'216_20',sigma15_spalin,4.0,4.134285925396361
s6c3,k10_,b'216_19',sigma15_spalin,4.0,4.134285925396361
s6c3,k10_,b'70_1',sigma15_spalin,51.0,74.04506192164126
s6c3,k10_,b'119_1',sigma15_spalin,49.0,1.0
s6c3,k10_,b'171_3',sigma15_spalin,52.0,77.8199414404603
s6c3,k10_,b'216_6',sigma15_spalin,45.0,42.59169090585805
s6c3,k10_,b'216_7',sigma15_spalin,45.0,42.59169090585805
s6c3,k10_,b'165_1',sigma15_spalin,46.0,52.16989610671217
s6c3,k10_,b'208_1',sigma15_spalin,43.0,61.84823338683659
s6c3,k10_,b'216_2',sigma15_spalin,8.0,6.393502852769594
s6c3,k10_,b'216_1',sigma15_spalin,8.0,6.393502852769594
s6c3,k10_,b'202_2',sigma15_spalin,37.0,63.182335314528885
s6c3,k10_,b'216_4',sigma15_spalin,14.0,5.059400925077279
s6c3,k10_,b'216_3',sigma15_spalin,14.0,5.059400925077279
s6c3,k10_,b'114_2',sigma15_spalin,44.0,48.05091037888895
s6c3,k10_,b'162_3',sigma15_spalin,48.0,67.5378824007721
s6c3,k10_,b'216_8',sigma15_spalin,54.0,5.822839552310842
s6c3,k10_,b'207_7',sigma15_spalin,45.0,1.0000000007684153
s6c3,k10_,b'216_10',sigma15_spalin,9.0,4.822839551542426
s6c3,k10_,b'216_9',sigma15_spalin,9.0,4.822839551542426
s6c3,k10_,b'160_4',sigma15_spalin,46.0,6.899762206740232
s6c3,k10_,b'216_12',sigma15_spalin,56.0,66.46095974634271
s6c3,k10_,b'216_14',sigma15_spalin,56.0,66.46095974634271
s6c3,k10_,b'19_1',sigma3_spalin,18.0,19.954712809420222
s6c3,k10_,b'72_3',sigma3_spalin,53.0,47.95104670589934
s6c3,k10_,b'118_6',sigma3_spalin,46.0,1.00000000031595
s6c3,k10_,b'170_14',sigma3_spalin,52.0,79.44484223727946
s6c3,k10_,b'216_25',sigma3_spalin,46.0,66.65939828477931
s6c3,k10_,b'216_28',sigma3_spalin,46.0,66.65939828477931
s6c3,k10_,b'166_11',sigma3_spalin,48.0,111.97073267473282
s6c3,k10_,b'214_22',sigma3_spalin,48.0,32.498989867415865
s6c3,k10_,b'216_24',sigma3_spalin,2.0,1.6345179799100917
s6c3,k10_,b'216_23',sigma3_spalin,2.0,1.6345179799100917
s6c3,k10_,b'209_17',sigma3_spalin,43.0,26.471784298304847
s6c3,k10_,b'216_22',sigma3_spalin,7.0,7.661723549021106
s6c3,k10_,b'216_21',sigma3_spalin,7.0,7.661723549021106
s6c3,k10_,b'117_4',sigma3_spalin,45.0,90.57865414128393
s6c3,k10_,b'168_8',sigma3_spalin,51.0,29.609361039505163
s6c3,k10_,b'216_16',sigma3_spalin,48.0,26.916225341524388
s6c3,k10_,b'216_17',sigma3_spalin,48.0,26.916225341524388
s6c3,k10_,b'161_7',sigma3_spalin,44.0,1.0000000016943928
s6c3,k10_,b'216_18',sigma3_spalin,55.0,55.52558637966586
s6c3,k10_,b'212_17',sigma3_spalin,51.0,53.672127844026846
s6c3,k10_,b'216_20',sigma3_spalin,4.0,1.8534585356390156
s6c3,k10_,b'216_19',sigma3_spalin,4.0,1.8534585356390156
s6c3,k10_,b'70_1',sigma3_spalin,51.0,84.01555227845957
s6c3,k10_,b'119_1',sigma3_spalin,49.0,1.0000000007761614
s6c3,k10_,b'171_3',sigma3_spalin,52.0,79.10787208504681
s6c3,k10_,b'216_6',sigma3_spalin,45.0,30.931862864081385
s6c3,k10_,b'216_7',sigma3_spalin,45.0,30.931862864081385
s6c3,k10_,b'165_1',sigma3_spalin,46.0,33.853958189182855
s6c3,k10_,b'208_1',sigma3_spalin,43.0,74.35048716122911
s6c3,k10_,b'216_2',sigma3_spalin,8.0,1.8352895987162168
s6c3,k10_,b'216_1',sigma3_spalin,8.0,1.8352895987162168
s6c3,k10_,b'202_2',sigma3_spalin,37.0,60.45030201234394
s6c3,k10_,b'216_4',sigma3_spalin,14.0,15.735474747601382
s6c3,k10_,b'216_3',sigma3_spalin,14.0,15.735474747601382
s6c3,k10_,b'114_2',sigma3_spalin,44.0,57.183750101734354
s6c3,k10_,b'162_3',sigma3_spalin,48.0,21.285107282066754
s6c3,k10_,b'216_8',sigma3_spalin,54.0,32.570877565952124
s6c3,k10_,b'207_7',sigma3_spalin,45.0,24.447307519205175
s6c3,k10_,b'216_10',sigma3_spalin,9.0,8.123570046746948
s6c3,k10_,b'216_9',sigma3_spalin,9.0,8.123570046746948
s6c3,k10_,b'160_4',sigma3_spalin,46.0,25.474029662713342
s6c3,k10_,b'216_12',sigma3_spalin,56.0,28.381955185305536
s6c3,k10_,b'216_14',sigma3_spalin,56.0,28.381955185305536
s6c3,k10_,b'19_1',sigma05_spalin_spatialonly,18.0,1.0000000000000022
s6c3,k10_,b'72_3',sigma05_spalin_spatialonly,53.0,1.0
s6c3,k10_,b'118_6',sigma05_spalin_spatialonly,46.0,7.609175392138892
s6c3,k10_,b'170_14',sigma05_spalin_spatialonly,52.0,121.28441741086372
s6c3,k10_,b'216_25',sigma05_spalin_spatialonly,46.0,84.11640719699737
s6c3,k10_,b'216_28',sigma05_spalin_spatialonly,46.0,84.11640719699737
s6c3,k10_,b'166_11',sigma05_spalin_spatialonly,48.0,196.9201347662112
s6c3,k10_,b'214_22',sigma05_spalin_spatialonly,48.0,6.850229186913062
s6c3,k10_,b'216_24',sigma05_spalin_spatialonly,2.0,1.6304606547368283
s6c3,k10_,b'216_23',sigma05_spalin_spatialonly,2.0,1.6304606547368283
s6c3,k10_,b'209_17',sigma05_spalin_spatialonly,43.0,1.063968447193703
s6c3,k10_,b'216_22',sigma05_spalin_spatialonly,7.0,7.4167213944561885
s6c3,k10_,b'216_21',sigma05_spalin_spatialonly,7.0,7.4167213944561885
s6c3,k10_,b'117_4',sigma05_spalin_spatialonly,45.0,1.0
s6c3,k10_,b'168_8',sigma05_spalin_spatialonly,51.0,115.40096760902212
s6c3,k10_,b'216_16',sigma05_spalin_spatialonly,48.0,96.60903239097786
s6c3,k10_,b'216_17',sigma05_spalin_spatialonly,48.0,96.60903239097786
s6c3,k10_,b'161_7',sigma05_spalin_spatialonly,44.0,204.076772576179
s6c3,k10_,b'216_18',sigma05_spalin_spatialonly,55.0,7.933227423820996
s6c3,k10_,b'212_17',sigma05_spalin_spatialonly,51.0,1.0000000000000009
s6c3,k10_,b'216_20',sigma05_spalin_spatialonly,4.0,6.933227423820996
s6c3,k10_,b'216_19',sigma05_spalin_spatialonly,4.0,6.933227423820996
s6c3,k10_,b'70_1',sigma05_spalin_spatialonly,51.0,1.0
s6c3,k10_,b'119_1',sigma05_spalin_spatialonly,49.0,99.26712343762391
s6c3,k10_,b'171_3',sigma05_spalin_spatialonly,52.0,15.890263418406578
s6c3,k10_,b'216_6',sigma05_spalin_spatialonly,45.0,97.8526131439695
s6c3,k10_,b'216_7',sigma05_spalin_spatialonly,45.0,97.8526131439695
s6c3,k10_,b'165_1',sigma05_spalin_spatialonly,46.0,84.82696120661548
s6c3,k10_,b'208_1',sigma05_spalin_spatialonly,43.0,22.64750432179155
s6c3,k10_,b'216_2',sigma05_spalin_spatialonly,8.0,6.268411033969053
s6c3,k10_,b'216_1',sigma05_spalin_spatialonly,8.0,6.268411033969053
s6c3,k10_,b'202_2',sigma05_spalin_spatialonly,37.0,1.0
s6c3,k10_,b'216_4',sigma05_spalin_spatialonly,14.0,27.915915355760603
s6c3,k10_,b'216_3',sigma05_spalin_spatialonly,14.0,27.915915355760603
s6c3,k10_,b'114_2',sigma05_spalin_spatialonly,44.0,172.77165544653863
s6c3,k10_,b'162_3',sigma05_spalin_spatialonly,48.0,7.298351197935098
s6c3,k10_,b'216_8',sigma05_spalin_spatialonly,54.0,32.93999335552624
s6c3,k10_,b'207_7',sigma05_spalin_spatialonly,45.0,23.194264250444046
s6c3,k10_,b'216_10',sigma05_spalin_spatialonly,9.0,9.745729105082194
s6c3,k10_,b'216_9',sigma05_spalin_spatialonly,9.0,9.745729105082194
s6c3,k10_,b'160_4',sigma05_spalin_spatialonly,46.0,1.0000000000000007
s6c3,k10_,b'216_12',sigma05_spalin_spatialonly,56.0,39.23834455346134
s6c3,k10_,b'216_14',sigma05_spalin_spatialonly,56.0,39.23834455346134
s6c3,k10_,b'19_1',sigma15_spalin_spatialonly,18.0,1.0000000000004226
s6c3,k10_,b'72_3',sigma15_spalin_spatialonly,53.0,84.7211762290179
s6c3,k10_,b'118_6',sigma15_spalin_spatialonly,46.0,62.06495324236886
s6c3,k10_,b'170_14',sigma15_spalin_spatialonly,52.0,1.0
s6c3,k10_,b'216_25',sigma15_spalin_spatialonly,46.0,66.22387052861279
s6c3,k10_,b'216_28',sigma15_spalin_spatialonly,46.0,66.22387052861279
s6c3,k10_,b'166_11',sigma15_spalin_spatialonly,48.0,43.39439978798931
s6c3,k10_,b'214_22',sigma15_spalin_spatialonly,48.0,19.7286342800225
s6c3,k10_,b'216_24',sigma15_spalin_spatialonly,2.0,4.100836460600979
s6c3,k10_,b'216_23',sigma15_spalin_spatialonly,2.0,4.100836460600979
s6c3,k10_,b'209_17',sigma15_spalin_spatialonly,43.0,13.830088513596461
s6c3,k10_,b'216_22',sigma15_spalin_spatialonly,7.0,9.999382227027017
s6c3,k10_,b'216_21',sigma15_spalin_spatialonly,7.0,9.999382227027017
s6c3,k10_,b'117_4',sigma15_spalin_spatialonly,45.0,1.0
s6c3,k10_,b'168_8',sigma15_spalin_spatialonly,51.0,126.69367589662747
s6c3,k10_,b'216_16',sigma15_spalin_spatialonly,48.0,1.5951478743542078
s6c3,k10_,b'216_17',sigma15_spalin_spatialonly,48.0,1.5951478743542078
s6c3,k10_,b'161_7',sigma15_spalin_spatialonly,44.0,120.42730768044237
s6c3,k10_,b'216_18',sigma15_spalin_spatialonly,55.0,7.86151609053929
s6c3,k10_,b'212_17',sigma15_spalin_spatialonly,51.0,2.0406045765344665
s6c3,k10_,b'216_20',sigma15_spalin_spatialonly,4.0,5.820911514004823
s6c3,k10_,b'216_19',sigma15_spalin_spatialonly,4.0,5.820911514004823
s6c3,k10_,b'70_1',sigma15_spalin_spatialonly,51.0,117.09231916222222
s6c3,k10_,b'119_1',sigma15_spalin_spatialonly,49.0,1.0
s6c3,k10_,b'171_3',sigma15_spalin_spatialonly,52.0,1.0
s6c3,k10_,b'216_6',sigma15_spalin_spatialonly,45.0,94.91768083777731
s6c3,k10_,b'216_7',sigma15_spalin_spatialonly,45.0,94.91768083777731
s6c3,k10_,b'165_1',sigma15_spalin_spatialonly,46.0,51.09991227912927
s6c3,k10_,b'208_1',sigma15_spalin_spatialonly,43.0,34.68405072807786
s6c3,k10_,b'216_2',sigma15_spalin_spatialonly,8.0,10.133717830570179
s6c3,k10_,b'216_1',sigma15_spalin_spatialonly,8.0,10.133717830570179
s6c3,k10_,b'202_2',sigma15_spalin_spatialonly,37.0,43.340580322181715
s6c3,k10_,b'216_4',sigma15_spalin_spatialonly,14.0,1.4771882364663254
s6c3,k10_,b'216_3',sigma15_spalin_spatialonly,14.0,1.4771882364663254
s6c3,k10_,b'114_2',sigma15_spalin_spatialonly,44.0,1.0
s6c3,k10_,b'162_3',sigma15_spalin_spatialonly,48.0,87.92227108727472
s6c3,k10_,b'216_8',sigma15_spalin_spatialonly,54.0,7.9954097505025725
s6c3,k10_,b'207_7',sigma15_spalin_spatialonly,45.0,1.0
s6c3,k10_,b'216_10',sigma15_spalin_spatialonly,9.0,6.995409750502573
s6c3,k10_,b'216_9',sigma15_spalin_spatialonly,9.0,6.995409750502573
s6c3,k10_,b'160_4',sigma15_spalin_spatialonly,46.0,1.0000000000000024
s6c3,k10_,b'216_12',sigma15_spalin_spatialonly,56.0,94.9176808377773
s6c3,k10_,b'216_14',sigma15_spalin_spatialonly,56.0,94.9176808377773
s6c3,k10_,b'19_1',sigma3_spalin_spatialonly,18.0,1.0
s6c3,k10_,b'72_3',sigma3_spalin_spatialonly,53.0,1.0000000000000058
s6c3,k10_,b'118_6',sigma3_spalin_spatialonly,46.0,43.437269448116815
s6c3,k10_,b'170_14',sigma3_spalin_spatialonly,52.0,138.33988294613908
s6c3,k10_,b'216_25',sigma3_spalin_spatialonly,46.0,31.23284760574429
s6c3,k10_,b'216_28',sigma3_spalin_spatialonly,46.0,31.23284760574429
s6c3,k10_,b'166_11',sigma3_spalin_spatialonly,48.0,139.07321228007513
s6c3,k10_,b'214_22',sigma3_spalin_spatialonly,48.0,28.270627087877802
s6c3,k10_,b'216_24',sigma3_spalin_spatialonly,2.0,2.2288911839304624
s6c3,k10_,b'216_23',sigma3_spalin_spatialonly,2.0,2.2288911839304624
s6c3,k10_,b'209_17',sigma3_spalin_spatialonly,43.0,19.65088950957685
s6c3,k10_,b'216_22',sigma3_spalin_spatialonly,7.0,10.848628762231414
s6c3,k10_,b'216_21',sigma3_spalin_spatialonly,7.0,10.848628762231414
s6c3,k10_,b'117_4',sigma3_spalin_spatialonly,45.0,111.40625919239504
s6c3,k10_,b'168_8',sigma3_spalin_spatialonly,51.0,56.32483467955501
s6c3,k10_,b'216_16',sigma3_spalin_spatialonly,48.0,45.27890612805016
s6c3,k10_,b'216_17',sigma3_spalin_spatialonly,48.0,45.27890612805016
s6c3,k10_,b'161_7',sigma3_spalin_spatialonly,44.0,18.17637122034753
s6c3,k10_,b'216_18',sigma3_spalin_spatialonly,55.0,83.42736958725764
s6c3,k10_,b'212_17',sigma3_spalin_spatialonly,51.0,80.95005710609071
s6c3,k10_,b'216_20',sigma3_spalin_spatialonly,4.0,2.4773124811669254
