sample,cellID,true_x,true_y,method,est_x,est_y,error
s5c5,35_1,374.0,273.0,unit,355.3200000000006,278.6400000000003,19.512867549388545
s5c5,35_1,374.0,273.0,random brlen,346.1275716979948,280.0473292125314,28.749558404960197
s5c5,35_1,374.0,273.0,given true brlen,357.26071245361203,280.02871307670466,18.15506967971477
s5c5,35_1,374.0,273.0,gaussian (no topology info),383.8881553499729,219.50114976257055,54.40498683900312
s5c5/k10_r2,181_9,376.0,274.0,spalin,373.02228004232865,276.9589612131747,4.197888470098571
s5c5/k10_r2,181_9,376.0,274.0,problin,370.29337780432763,276.6470972658846,6.290680473461856
s5c5/k10_r2,214_7,383.0,311.0,spalin,379.3044074513771,309.4330996892705,4.0140479405709115
s5c5/k10_r2,214_7,383.0,311.0,problin,379.9140442452144,310.84864712630383,3.0896651295682975
s5c5/k10_r2,127_3,381.0,290.0,spalin,368.34563542015593,284.7472353352427,13.701258319692215
s5c5/k10_r2,127_3,381.0,290.0,problin,363.59038552456025,282.10557270519666,19.115874515605537
s5c5/k10_r2,213_12,342.0,265.0,spalin,342.2669823062894,266.1664121538711,1.1965771452646774
s5c5/k10_r2,213_12,342.0,265.0,problin,342.9362362696588,267.5332142690625,2.700687483883794
s5c5/k10_r2,177_9,348.0,281.0,spalin,345.65623772934106,280.97364328838523,2.343910462797482
s5c5/k10_r2,177_9,348.0,281.0,problin,347.6012075307005,280.1554252923022,0.9339924359719552
s5c5/k10_r2,130_5,367.0,269.0,spalin,352.61126291652863,277.8231734155931,16.878511308136535
s5c5/k10_r2,130_5,367.0,269.0,problin,353.9811074913691,278.13737566083245,15.905445486325103
s5c5/k10_r2,80_2,370.0,266.0,spalin,352.8965970670025,277.94873745224066,20.86381361570903
s5c5/k10_r2,80_2,370.0,266.0,problin,354.34182056707755,278.28633384020304,19.903079721151553
s5c5/k10_r2,183_6,397.0,220.0,spalin,391.85938417208297,230.8439368167139,12.000704011645073
s5c5/k10_r2,183_6,397.0,220.0,problin,390.5145303717501,232.6348784644839,14.202164275603606
s5c5/k10_r2,185_5,389.0,250.0,spalin,391.7408544406586,232.02923413095954,18.178578299326592
s5c5/k10_r2,185_5,389.0,250.0,problin,390.4345541237177,233.43464094480728,16.627358965311682
s5c5/k10_r2,141_3,397.0,249.0,spalin,391.66153020818695,231.59008660889606,18.210006699719823
s5c5/k10_r2,141_3,397.0,249.0,problin,390.32769360415085,233.2028226999904,17.14848341072842
s5c5/k10_r2,178_1,370.0,260.0,spalin,367.01145637629907,256.32781814626674,4.734586841283131
s5c5/k10_r2,178_1,370.0,260.0,problin,367.173208854638,256.3035305260491,4.653454066749549
s5c5/k10_r2,88_1,388.0,273.0,spalin,372.8003646311587,252.4806931757625,25.535678332343778
s5c5/k10_r2,88_1,388.0,273.0,problin,373.34359690938766,252.64051101714156,25.08623015117347
s5c5/k10_r2,35_1,374.0,273.0,spalin,352.89659706700485,277.9487374522423,21.675876400357478
s5c5/k10_r2,35_1,374.0,273.0,problin,354.3418205670815,278.28633384020605,20.35655530994688
s5c5/k10_r3,181_9,376.0,274.0,spalin,368.4963592867192,279.23553029966877,9.149612094113866
s5c5/k10_r3,181_9,376.0,274.0,problin,367.5009877466182,280.79586850925483,10.881959294089258
s5c5/k10_r3,214_7,383.0,311.0,spalin,379.16797937459233,309.447754627518,4.134470675907801
s5c5/k10_r3,214_7,383.0,311.0,problin,378.60523419122876,308.2597306160061,5.1790967176525164
s5c5/k10_r3,127_3,381.0,290.0,spalin,364.85563512149633,282.74616880394564,17.69911253004269
s5c5/k10_r3,127_3,381.0,290.0,problin,365.61822097850273,282.744397165553,17.007142568856445
s5c5/k10_r3,213_12,342.0,265.0,spalin,341.98935284976756,265.28371156806605,0.2839112813231819
s5c5/k10_r3,213_12,342.0,265.0,problin,341.9917265240241,265.112897409089,0.11320015628845143
s5c5/k10_r3,177_9,348.0,281.0,spalin,341.6194463737485,275.1405036739133,8.662861061617855
s5c5/k10_r3,177_9,348.0,281.0,problin,341.2626004327774,275.06233666602924,8.980445356216594
s5c5/k10_r3,130_5,367.0,269.0,spalin,341.62400199769627,274.81246685311385,26.033172022085015
s5c5/k10_r3,130_5,367.0,269.0,problin,341.2518807439498,274.69036768709134,26.36941276627289
s5c5/k10_r3,80_2,370.0,266.0,spalin,364.62361249797834,282.6669320868784,17.512628807820676
s5c5/k10_r3,80_2,370.0,266.0,problin,365.3846746914614,282.6672009734983,17.29441574597478
s5c5/k10_r3,183_6,397.0,220.0,spalin,393.49738431806395,224.13140829861067,5.416350352882779
s5c5/k10_r3,183_6,397.0,220.0,problin,392.8356748629204,225.06565983086085,6.557630164114929
s5c5/k10_r3,185_5,389.0,250.0,spalin,392.7453231094503,238.2641647115949,12.318980278852495
s5c5/k10_r3,185_5,389.0,250.0,problin,392.95857530386513,238.97263371552958,11.716361449197692
s5c5/k10_r3,141_3,397.0,249.0,spalin,390.91093574940805,232.96408841016034,17.153051156135184
s5c5/k10_r3,141_3,397.0,249.0,problin,388.8434661881446,236.2540803598008,15.132333306478415
s5c5/k10_r3,178_1,370.0,260.0,spalin,366.54075743519707,257.15783120653145,4.477084159663613
s5c5/k10_r3,178_1,370.0,260.0,problin,366.03772421287385,257.01471647492883,4.961002634378201
s5c5/k10_r3,88_1,388.0,273.0,spalin,373.9414019386579,259.3178618876958,19.617468816708698
s5c5/k10_r3,88_1,388.0,273.0,problin,374.2436795865416,260.21591611108255,18.77948753817876
s5c5/k10_r3,35_1,374.0,273.0,spalin,364.6236124979787,282.66693208687866,13.467227575131629
s5c5/k10_r3,35_1,374.0,273.0,problin,365.3846746914654,282.6672009735013,12.94907737384948
s5c5/k10_r4,181_9,376.0,274.0,spalin,374.8989391575545,274.6943048141484,1.3016889619707377
s5c5/k10_r4,181_9,376.0,274.0,problin,374.1512863926108,275.39397235709066,2.3153619445950198
s5c5/k10_r4,214_7,383.0,311.0,spalin,379.53323595139,309.8502942146085,3.652434306280887
s5c5/k10_r4,214_7,383.0,311.0,problin,379.94223941344785,310.8615890078289,3.060891603344608
s5c5/k10_r4,127_3,381.0,290.0,spalin,370.06383945226276,286.52583301919157,11.474730660735535
s5c5/k10_r4,127_3,381.0,290.0,problin,369.0496580173177,284.75982849221134,13.048757447898973
s5c5/k10_r4,213_12,342.0,265.0,spalin,341.9639469049524,265.97925859270407,0.9799220464135229
s5c5/k10_r4,213_12,342.0,265.0,problin,341.84300351206366,270.1984838414097,5.200853982436174
s5c5/k10_r4,177_9,348.0,281.0,spalin,341.44790967675675,279.99563885596535,6.6286219466480665
s5c5/k10_r4,177_9,348.0,281.0,problin,341.52901040792585,280.5954557714252,6.483622624243728
s5c5/k10_r4,130_5,367.0,269.0,spalin,341.27717229501286,272.6546463572904,25.981152883144155
s5c5/k10_r4,130_5,367.0,269.0,problin,339.75257335182727,269.6361902955098,27.254852724600337
s5c5/k10_r4,80_2,370.0,266.0,spalin,358.90747828103196,281.15001207304357,18.776765000903207
s5c5/k10_r4,80_2,370.0,266.0,problin,360.3661144524634,280.2772401173061,17.223569203572453
s5c5/k10_r4,183_6,397.0,220.0,spalin,394.2847485797343,220.7696910319292,2.8222357378304075
s5c5/k10_r4,183_6,397.0,220.0,problin,394.9454395891323,219.12494126834048,2.233147166166695
s5c5/k10_r4,185_5,389.0,250.0,spalin,392.3925788978752,238.97669443351384,11.533553536982115
s5c5/k10_r4,185_5,389.0,250.0,problin,391.7317554604531,239.64232221672808,10.71186150759055
s5c5/k10_r4,141_3,397.0,249.0,spalin,387.0095466939499,238.77015795579342,14.298909941313138
s5c5/k10_r4,141_3,397.0,249.0,problin,384.3540191323903,243.37889178585573,13.838991641701018
s5c5/k10_r4,178_1,370.0,260.0,spalin,366.2222696486544,258.2739218342474,4.153383252454038
s5c5/k10_r4,178_1,370.0,260.0,problin,366.1304414308786,259.17593731890724,3.9563319909015107
s5c5/k10_r4,88_1,388.0,273.0,spalin,367.5435337154753,265.8466478169288,21.671120421079884
s5c5/k10_r4,88_1,388.0,273.0,problin,366.6992568027414,268.6645375808454,21.737476742792875
s5c5/k10_r4,35_1,374.0,273.0,spalin,358.90747828102894,281.15001207304175,17.152460716420233
s5c5/k10_r4,35_1,374.0,273.0,problin,360.3661144524672,280.2772401173084,15.454483454589715
s5c5/k10_r5,181_9,376.0,274.0,spalin,375.4924795249925,272.9583645123519,1.1586982012930167
s5c5/k10_r5,181_9,376.0,274.0,problin,375.9635065006556,272.0555784051029,1.944764025324566
s5c5/k10_r5,214_7,383.0,311.0,spalin,379.5297680524651,310.0096556387041,3.608779810911502
s5c5/k10_r5,214_7,383.0,311.0,problin,379.9474771221198,310.89929196408957,3.0541836926548944
s5c5/k10_r5,127_3,381.0,290.0,spalin,368.3453657430068,286.45445097922345,13.141943769359036
s5c5/k10_r5,127_3,381.0,290.0,problin,366.8933464453168,285.8691353203234,14.699037979189516
s5c5/k10_r5,213_12,342.0,265.0,spalin,341.97999096461473,265.76030652136666,0.7605697653270985
s5c5/k10_r5,213_12,342.0,265.0,problin,341.986044980681,265.32397190488064,0.3242723203052974
s5c5/k10_r5,177_9,348.0,281.0,spalin,341.60776291581425,279.90428735310434,6.485466918041187
s5c5/k10_r5,177_9,348.0,281.0,problin,341.3355502605568,280.42549264268706,6.689166542490297
s5c5/k10_r5,130_5,367.0,269.0,spalin,341.8111567114575,273.2140710520989,25.538915815807268
s5c5/k10_r5,130_5,367.0,269.0,problin,340.87970214306597,272.68070640516015,26.378354000504647
s5c5/k10_r5,80_2,370.0,266.0,spalin,359.11673804382656,281.84943197157753,19.226281091993744
s5c5/k10_r5,80_2,370.0,266.0,problin,359.997186273819,282.37291167889106,19.186675566273642
s5c5/k10_r5,183_6,397.0,220.0,spalin,392.58143255532104,226.29571612726355,7.691539495982778
s5c5/k10_r5,183_6,397.0,220.0,problin,391.1249764312213,228.82694804738418,10.603344461297329
s5c5/k10_r5,185_5,389.0,250.0,spalin,391.9954457895002,237.06656175064344,13.27578699843266
s5c5/k10_r5,185_5,389.0,250.0,problin,390.4414031146407,238.12888291290676,11.95830522416839
s5c5/k10_r5,141_3,397.0,249.0,spalin,390.17338657546566,233.55969378853104,16.88211203469399
s5c5/k10_r5,141_3,397.0,249.0,problin,387.81022770287245,237.23305525304943,14.93026803345608
s5c5/k10_r5,178_1,370.0,260.0,spalin,367.83784360101123,256.65784652968387,3.9805665567647863
s5c5/k10_r5,178_1,370.0,260.0,problin,368.51909491289257,256.86487805671317,3.467285606392885
s5c5/k10_r5,88_1,388.0,273.0,spalin,373.28188698516016,255.6443226719344,22.75615051438904
s5c5/k10_r5,88_1,388.0,273.0,problin,373.47883833372794,256.598841963444,21.905755432718937
s5c5/k10_r5,35_1,374.0,273.0,spalin,359.1167380438234,281.84943197157526,17.315424703879277
s5c5/k10_r5,35_1,374.0,273.0,problin,359.9971862738435,282.3729116789094,16.85023043136423
s5c2/k10_r1,189_3,370.0,410.0,spalin,376.10113076510754,409.62967529355217,6.112359364529167
s5c2/k10_r1,189_3,370.0,410.0,problin,375.8650751412773,409.0689996647874,5.938507222947121
s5c2/k10_r1,146_2,378.0,390.0,spalin,377.8483655135603,420.5085661245125,30.508942951063236
s5c2/k10_r1,146_2,378.0,390.0,problin,359.930843854519,417.21765832095264,32.66948619562137
s5c2/k10_r1,193_2,325.0,407.0,spalin,323.0050476818727,409.8313625175257,3.4635889561624955
s5c2/k10_r1,193_2,325.0,407.0,problin,326.93389313354487,410.7822048059147,4.247942542673615
s5c2/k10_r1,194_1,294.0,409.0,spalin,300.7629133921903,406.29530764347226,7.283704983984888
s5c2/k10_r1,194_1,294.0,409.0,problin,299.45503661343645,406.0782908854084,6.188199140640167
s5c2/k10_r1,150_1,322.0,405.0,spalin,319.5365321832554,409.4400980507463,5.077710545548805
s5c2/k10_r1,150_1,322.0,405.0,problin,327.0941747390923,410.83371612349634,7.744860236437278
s5c2/k10_r1,93_1,332.0,390.0,spalin,354.87300523202583,416.1474951851196,34.73997514104083
s5c2/k10_r1,93_1,332.0,390.0,problin,358.8604882590249,417.00956509967176,38.09202588976625
s5c2/k10_r1,187_7,313.0,428.0,spalin,336.0899750435354,419.00094282997975,24.781645979643486
s5c2/k10_r1,187_7,313.0,428.0,problin,341.50782989151355,418.4768587087439,30.056390088909545
s5c2/k10_r1,150_5,341.0,415.0,spalin,336.8847259895577,418.83937270198777,5.628166924122877
s5c2/k10_r1,150_5,341.0,415.0,problin,342.3686194935593,418.31842463965785,3.5895767727183236
s5c2/k10_r1,193_7,364.0,433.0,spalin,368.00521706688767,436.0426582621866,5.029864118775037
s5c2/k10_r1,193_7,364.0,433.0,problin,368.2440515229167,434.9720533169173,4.679846964798775
s5c2/k10_r1,93_2,348.0,418.0,spalin,352.89547808178366,418.13141590316934,4.897241651055223
s5c2/k10_r1,93_2,348.0,418.0,problin,358.35786767478237,417.32048820186117,10.380132901466695
s5c2/k10_r1,45_1,346.0,396.0,spalin,354.87300523202464,416.1474951851181,22.014808290827638
s5c2/k10_r1,45_1,346.0,396.0,problin,358.86048825902867,417.0095650996765,24.633188667692988
s5c2,189_3,370.0,410.0,unit,377.41791044776176,413.70149253731415,8.290141278338107
s5c2,189_3,370.0,410.0,random brlen,371.09054347192034,409.52946478197697,1.1877240654074723
s5c2,189_3,370.0,410.0,given true brlen,375.93833554781514,411.4771974342328,6.119308893833427
s5c2,189_3,370.0,410.0,gaussian (no topology info),381.52024050530434,434.9459634930874,27.47757332623286
s5c2,146_2,378.0,390.0,unit,380.25373134328333,423.1044776119399,33.18110520954851
s5c2,146_2,378.0,390.0,random brlen,366.4760536224708,416.837237461987,29.206825481439225
s5c2,146_2,378.0,390.0,given true brlen,375.7419228482571,419.3675300025225,29.454214144537694
s5c2,146_2,378.0,390.0,gaussian (no topology info),242.00652393746003,414.0160442179965,138.09777663472138
s5c2,193_2,325.0,407.0,unit,326.47761194029806,410.7064676616909,3.990142801112746
s5c2,193_2,325.0,407.0,random brlen,324.2395233755219,409.6510683319133,2.7579862212946322
s5c2,193_2,325.0,407.0,given true brlen,324.51017225870214,410.0575012615324,3.096489170079127
s5c2,193_2,325.0,407.0,gaussian (no topology info),292.00282050475664,460.14172002669875,62.55282777011239
s5c2,194_1,294.0,409.0,unit,309.47761194029846,408.03980099502485,15.507367716786261
s5c2,194_1,294.0,409.0,random brlen,310.172775304515,407.76792060152763,16.219638735017224
s5c2,194_1,294.0,409.0,given true brlen,304.10964153216077,406.85450119571294,10.334796419281178
s5c2,194_1,294.0,409.0,gaussian (no topology info),342.1244241736291,415.4143020386008,48.5500100173602
s5c2,150_1,322.0,405.0,unit,330.43283582089555,412.11940298507454,11.036241155668328
s5c2,150_1,322.0,405.0,random brlen,323.62073771872906,409.87564961937494,5.137971386045477
s5c2,150_1,322.0,405.0,given true brlen,324.5482076608008,410.27250597856096,5.855995353185058
s5c2,150_1,322.0,405.0,gaussian (no topology info),305.3021237891612,407.0642661462142,16.8249892919699
s5c2,93_1,332.0,390.0,unit,355.3432835820901,417.6119402985081,36.15699289822446
s5c2,93_1,332.0,390.0,random brlen,354.46120912145227,414.8854983685891,33.52303602376522
s5c2,93_1,332.0,390.0,given true brlen,351.0758600761125,414.98538206369705,31.434976610653578
s5c2,93_1,332.0,390.0,gaussian (no topology info),336.56185586887034,409.3415290985125,19.872223751682984
s5c2,187_7,313.0,428.0,unit,322.6550881953864,422.16065128900914,11.283559785335482
s5c2,187_7,313.0,428.0,random brlen,324.9818403286108,424.74030837322096,12.41733011407919
s5c2,187_7,313.0,428.0,given true brlen,318.85169016272846,422.56876306373,7.983771816533628
s5c2,187_7,313.0,428.0,gaussian (no topology info),397.4165184333231,408.5977729846653,86.61752130809427
s5c2,150_5,341.0,415.0,unit,344.9652645861603,418.4819538670287,5.277056563120504
s5c2,150_5,341.0,415.0,random brlen,348.9898103070334,420.2639222017333,9.5679645530425
s5c2,150_5,341.0,415.0,given true brlen,337.6111754055587,418.9166412263585,5.179209459743939
s5c2,150_5,341.0,415.0,gaussian (no topology info),369.8891619944727,412.5358985326602,28.994059336081815
s5c2,193_7,364.0,433.0,unit,365.4135685210315,433.7617367706923,1.605745581179015
s5c2,193_7,364.0,433.0,random brlen,369.537560222425,436.4897071725686,6.545428127117453
s5c2,193_7,364.0,433.0,given true brlen,368.3615186834036,437.14258343889475,6.015300721816281
s5c2,193_7,364.0,433.0,gaussian (no topology info),337.5892930838379,407.19649194250974,36.92352187812503
s5c2,93_2,348.0,418.0,unit,355.24070556309374,423.28521031207606,8.964444494462096
s5c2,93_2,348.0,418.0,random brlen,355.68774305787997,423.0110854526553,9.176729849886367
s5c2,93_2,348.0,418.0,given true brlen,349.7660289738852,420.9911350814783,3.473578473599297
s5c2,93_2,348.0,418.0,gaussian (no topology info),341.9728563940038,409.74159428723203,10.223880132512273
s5c2,45_1,346.0,396.0,unit,355.3432835820911,417.6119402985092,23.545125006287357
s5c2,45_1,346.0,396.0,random brlen,354.46120912145284,414.88549836858965,20.694301351506386
s5c2,45_1,346.0,396.0,given true brlen,351.07586007611513,414.98538206370034,19.652203123746055
s5c2,45_1,346.0,396.0,gaussian (no topology info),392.64741286507535,384.9660582672031,47.934632544409425
s5c2/k10_r2,189_3,370.0,410.0,spalin,377.2456016444489,411.6407088546041,7.4290422488782
s5c2/k10_r2,189_3,370.0,410.0,problin,376.33902111938585,414.35629530165556,7.691586150284358
s5c2/k10_r2,146_2,378.0,390.0,spalin,381.3752114488117,420.3955922678029,30.582414581499425
s5c2/k10_r2,146_2,378.0,390.0,problin,376.5937631894073,418.3810408845897,28.415857961008648
s5c2/k10_r2,193_2,325.0,407.0,spalin,323.689560945635,409.92066290031914,3.2011751424290615
s5c2/k10_r2,193_2,325.0,407.0,problin,327.39571361312574,410.47704446975087,4.2224734410936255
s5c2/k10_r2,194_1,294.0,409.0,spalin,300.3779985968041,406.22746866955345,6.954552183939874
s5c2/k10_r2,194_1,294.0,409.0,problin,299.1820514983051,406.02889684092906,5.97336686575732
s5c2/k10_r2,150_1,322.0,405.0,spalin,321.38393811967705,409.6949563194421,4.735202960999279
s5c2/k10_r2,150_1,322.0,405.0,problin,332.4146264483354,411.30386815886584,12.173873575108708
s5c2/k10_r2,93_1,332.0,390.0,spalin,351.4638446223098,415.0603054941373,31.731059845849884
s5c2/k10_r2,93_1,332.0,390.0,problin,347.53741206570555,413.7264271720845,28.361144547633536
s5c2/k10_r2,187_7,313.0,428.0,spalin,314.56431006910407,423.6121439660126,4.658363078088715
s5c2/k10_r2,187_7,313.0,428.0,problin,311.66581554741475,423.97585361588847,4.2395521313315765
s5c2/k10_r2,150_5,341.0,415.0,spalin,342.15471981988674,420.11996900306656,5.248567466919104
s5c2/k10_r2,150_5,341.0,415.0,problin,342.4596353574482,419.4915973867983,4.722815099260819
s5c2/k10_r2,193_7,364.0,433.0,spalin,364.39583580962216,434.0068565338825,1.0818715579962042
s5c2/k10_r2,193_7,364.0,433.0,problin,362.8215847698252,432.5913460823307,1.247261191224337
s5c2/k10_r2,93_2,348.0,418.0,spalin,350.6325770447684,422.74865255527004,5.429563793465765
s5c2/k10_r2,93_2,348.0,418.0,problin,349.73148975414557,421.6659290281427,4.054268418357444
s5c2/k10_r2,45_1,346.0,396.0,spalin,351.4638446223107,415.06030549413833,19.827981329087276
s5c2/k10_r2,45_1,346.0,396.0,problin,347.5374120657137,413.7264271720951,17.79297209988802
s5c2/k10_r3,189_3,370.0,410.0,spalin,376.7771203782154,411.2963537427361,6.899992293265848
s5c2/k10_r3,189_3,370.0,410.0,problin,374.1918695278847,412.20885166651215,4.7382270759706975
