sample frame parent_x parent_y child_id child_x child_y
s20c6 158 214.0 188.0 7 211.0 186.0
s20c6 167 241.0 186.0 5 249.0 189.0
s20c6 167 241.0 186.0 6 231.0 190.0
s20c6 177 160.0 181.0 10 156.0 188.0
s20c6 177 160.0 181.0 11 163.0 175.0
s20c6 180 198.0 174.0 15 192.0 178.0
s20c6 180 198.0 174.0 16 202.0 169.0
s20c6 185 236.0 166.0 14 242.0 163.0
s20c6 185 236.0 166.0 15 230.0 169.0
s20c6 191 182.0 202.0 13 176.0 206.0
s20c6 191 182.0 202.0 14 189.0 203.0
s20c6 195 208.0 214.0 12 215.0 219.0
s20c6 195 208.0 214.0 13 206.0 213.0
s20c6 202 147.0 204.0 1 160.0 206.0
s20c6 202 147.0 204.0 2 139.0 204.0
s20c6 208 195.0 187.0 5 202.0 186.0
s20c6 208 195.0 187.0 6 189.0 185.0
s20c6 211 170.0 196.0 3 165.0 197.0
s20c6 211 170.0 196.0 4 176.0 196.0
s20c7 2 304.0 106.0 1 303.0 109.0
s20c7 2 304.0 106.0 2 311.0 105.0
s20c7 52 311.0 116.0 1 312.0 118.0
s20c7 52 311.0 116.0 2 301.0 115.0
s20c7 56 329.0 105.0 3 338.0 109.0
s20c7 56 329.0 105.0 4 323.0 109.0
s20c7 112 315.0 86.0 2 315.0 85.0
s20c7 112 315.0 86.0 3 314.0 79.0
s20c7 118 321.0 117.0 4 318.0 121.0
s20c7 118 321.0 117.0 5 326.0 112.0
s20c7 128 316.0 114.0 6 311.0 119.0
s20c7 128 316.0 114.0 7 324.0 112.0
s20c7 169 333.0 84.0 1 333.0 95.0
s20c7 169 333.0 84.0 2 338.0 73.0
s20c7 170 322.0 114.0 3 327.0 114.0
s20c7 170 322.0 114.0 4 318.0 110.0
s20c7 178 305.0 114.0 5 311.0 123.0
s20c7 178 305.0 114.0 6 302.0 108.0
s20c7 216 354.0 20.0 2 358.0 29.0
s20c7 216 354.0 20.0 3 356.0 14.0
s21c1 18 97.0 259.0 1 102.0 259.0
s21c1 18 97.0 259.0 2 88.0 253.0
s21c1 60 98.0 243.0 2 98.0 250.0
s21c1 60 98.0 243.0 3 98.0 238.0
s21c1 62 114.0 270.0 1 127.0 269.0
s21c1 62 114.0 270.0 2 109.0 268.0
s21c1 121 138.0 265.0 1 133.0 271.0
s21c1 121 138.0 265.0 2 144.0 254.0
s21c1 131 116.0 281.0 3 116.0 288.0
s21c1 131 116.0 281.0 4 120.0 276.0
s21c1 132 105.0 268.0 5 102.0 272.0
s21c1 132 105.0 268.0 6 111.0 258.0
s21c1 148 97.0 254.0 7 93.0 257.0
s21c1 148 97.0 254.0 8 101.0 248.0
s21c1 173 157.0 252.0 2 164.0 255.0
s21c1 173 157.0 252.0 3 152.0 251.0
s21c1 178 125.0 327.0 4 130.0 334.0
s21c1 178 125.0 327.0 5 122.0 325.0
s21c1 178 100.0 300.0 7 109.0 301.0
s21c1 178 100.0 300.0 8 93.0 300.0
s21c1 182 142.0 290.0 1 142.0 293.0
s21c1 182 142.0 290.0 2 145.0 281.0
s21c1 185 110.0 275.0 7 111.0 282.0
s21c1 185 110.0 275.0 8 111.0 270.0
s21c1 185 122.0 249.0 11 130.0 254.0
s21c1 185 122.0 249.0 12 114.0 248.0
s21c1 202 88.0 283.0 13 88.0 283.0
s21c1 202 88.0 283.0 14 81.0 283.0
s21c2 46 222.0 263.0 2 214.0 265.0
s21c2 46 222.0 263.0 3 230.0 261.0
s21c2 54 199.0 275.0 1 189.0 274.0
s21c2 54 199.0 275.0 2 204.0 275.0
s21c2 100 220.0 239.0 4 215.0 246.0
s21c2 100 220.0 239.0 5 224.0 230.0
s21c2 116 205.0 256.0 2 209.0 263.0
s21c2 116 205.0 256.0 3 199.0 255.0
s21c2 135 196.0 277.0 1 190.0 281.0
s21c2 135 196.0 277.0 2 203.0 272.0
s21c2 187 183.0 267.0 3 187.0 274.0
s21c2 187 183.0 267.0 4 186.0 259.0
s21c3 27 254.0 157.0 1 257.0 157.0
s21c3 27 254.0 157.0 2 251.0 161.0
s21c3 67 241.0 170.0 2 244.0 176.0
s21c3 67 241.0 170.0 3 238.0 164.0
s21c3 76 252.0 171.0 1 259.0 180.0
s21c3 76 252.0 171.0 2 246.0 167.0
s21c3 119 270.0 186.0 3 278.0 190.0
s21c3 119 270.0 186.0 4 270.0 187.0
s21c3 119 225.0 168.0 5 225.0 172.0
s21c3 119 225.0 168.0 6 226.0 162.0
s21c3 131 246.0 191.0 2 249.0 201.0
s21c3 131 246.0 191.0 3 244.0 190.0
s21c3 134 260.0 186.0 1 261.0 193.0
s21c3 134 260.0 186.0 2 260.0 180.0
s21c3 180 236.0 212.0 7 243.0 218.0
s21c3 180 236.0 212.0 8 228.0 212.0
s21c3 180 215.0 141.0 9 214.0 155.0
s21c3 180 215.0 141.0 10 219.0 138.0
s21c3 184 249.0 185.0 4 250.0 192.0
s21c3 184 249.0 185.0 5 252.0 177.0
s21c3 187 293.0 187.0 6 303.0 192.0
s21c3 187 293.0 187.0 7 291.0 186.0
s21c3 191 277.0 208.0 3 280.0 216.0
s21c3 191 277.0 208.0 4 274.0 200.0
s21c3 192 279.0 185.0 9 282.0 191.0
s21c3 192 279.0 185.0 10 276.0 180.0
s21c3 194 262.0 177.0 2 256.0 183.0
s21c3 194 262.0 177.0 3 265.0 177.0
s21c3 195 261.0 194.0 1 265.0 198.0
s21c3 195 261.0 194.0 2 260.0 191.0
s21c4 14 319.0 190.0 1 314.0 195.0
s21c4 14 319.0 190.0 2 322.0 183.0
s21c4 60 306.0 181.0 1 311.0 186.0
s21c4 60 306.0 181.0 2 298.0 181.0
s21c4 61 303.0 168.0 3 296.0 169.0
s21c4 61 303.0 168.0 4 311.0 169.0
s21c4 106 299.0 173.0 4 300.0 182.0
s21c4 106 299.0 173.0 5 307.0 170.0
s21c4 109 306.0 185.0 1 305.0 190.0
s21c4 109 306.0 185.0 2 313.0 181.0
s21c4 109 281.0 181.0 3 282.0 189.0
s21c4 109 281.0 181.0 4 284.0 175.0
s21c4 113 283.0 156.0 5 287.0 162.0
s21c4 113 283.0 156.0 6 282.0 149.0
s21c4 150 331.0 158.0 8 331.0 162.0
s21c4 150 331.0 158.0 9 336.0 159.0
s21c4 152 302.0 190.0 7 299.0 192.0
s21c4 152 302.0 190.0 8 308.0 182.0
s21c4 154 318.0 163.0 2 320.0 168.0
s21c4 154 318.0 163.0 3 320.0 159.0
s21c4 156 297.0 207.0 1 294.0 211.0
s21c4 156 297.0 207.0 2 305.0 205.0
s21c4 159 281.0 216.0 5 283.0 222.0
s21c4 159 281.0 216.0 6 277.0 212.0
s21c4 161 305.0 160.0 8 298.0 169.0
s21c4 161 305.0 160.0 9 311.0 160.0
s21c4 162 296.0 144.0 10 298.0 147.0
s21c4 162 296.0 144.0 11 289.0 135.0
s21c4 163 279.0 159.0 7 281.0 164.0
s21c4 163 279.0 159.0 8 278.0 156.0
s21c4 194 317.0 176.0 3 326.0 180.0
s21c4 194 317.0 176.0 4 313.0 171.0
s21c4 194 337.0 164.0 16 341.0 175.0
s21c4 194 337.0 164.0 17 337.0 158.0
s21c4 195 304.0 210.0 14 310.0 219.0
s21c4 195 304.0 210.0 15 304.0 206.0
s21c4 196 331.0 146.0 5 325.0 144.0
s21c4 196 331.0 146.0 6 339.0 149.0
s21c4 198 345.0 128.0 20 354.0 135.0
s21c4 198 345.0 128.0 21 342.0 120.0
s21c4 199 321.0 217.0 2 322.0 226.0
s21c4 199 321.0 217.0 3 323.0 213.0
s21c4 200 302.0 234.0 1 308.0 241.0
s21c4 200 302.0 234.0 2 301.0 230.0
s21c4 200 282.0 234.0 9 286.0 238.0
s21c4 200 282.0 234.0 10 274.0 230.0
s21c4 201 316.0 191.0 20 325.0 198.0
s21c4 201 316.0 191.0 21 316.0 189.0
s21c4 202 297.0 208.0 11 300.0 212.0
s21c4 202 297.0 208.0 12 296.0 203.0
s21c4 202 298.0 174.0 15 302.0 182.0
s21c4 202 298.0 174.0 16 301.0 166.0
s21c4 203 320.0 150.0 17 325.0 151.0
s21c4 203 320.0 150.0 18 311.0 151.0
s21c4 206 276.0 147.0 14 280.0 146.0
s21c4 206 276.0 147.0 15 269.0 137.0
s21c4 208 289.0 167.0 13 289.0 177.0
s21c4 208 289.0 167.0 14 288.0 161.0
s21c4 211 298.0 143.0 21 300.0 147.0
s21c4 211 298.0 143.0 22 296.0 137.0
s21c4 216 281.0 113.0 23 287.0 108.0
s21c4 216 281.0 113.0 24 282.0 101.0
s21c5 18 259.0 125.0 1 265.0 129.0
s21c5 18 259.0 125.0 2 251.0 123.0
s21c5 58 255.0 129.0 2 254.0 138.0
s21c5 58 255.0 129.0 3 252.0 119.0
s21c5 69 264.0 148.0 1 259.0 151.0
s21c5 69 264.0 148.0 2 273.0 147.0
s21c5 104 244.0 163.0 3 246.0 171.0
s21c5 104 244.0 163.0 4 246.0 160.0
s21c5 111 242.0 143.0 5 242.0 150.0
s21c5 111 242.0 143.0 6 239.0 140.0
s21c5 113 275.0 138.0 2 267.0 143.0
s21c5 113 275.0 138.0 3 283.0 135.0
s21c5 118 265.0 160.0 1 271.0 165.0
s21c5 118 265.0 160.0 2 265.0 153.0
s21c5 144 257.0 161.0 6 251.0 166.0
s21c5 144 257.0 161.0 7 258.0 153.0
s21c5 151 249.0 186.0 5 253.0 192.0
s21c5 151 249.0 186.0 6 243.0 180.0
s21c5 158 236.0 160.0 9 237.0 165.0
s21c5 158 236.0 160.0 10 238.0 155.0
s21c5 162 242.0 140.0 11 247.0 142.0
s21c5 162 242.0 140.0 12 242.0 128.0
s21c5 164 307.0 132.0 3 310.0 136.0
s21c5 164 307.0 132.0 4 301.0 126.0
s21c5 166 280.0 141.0 2 277.0 141.0
s21c5 166 280.0 141.0 3 286.0 141.0
s21c5 172 269.0 176.0 1 271.0 182.0
s21c5 172 269.0 176.0 2 268.0 172.0
s21c5 189 245.0 161.0 9 245.0 168.0
s21c5 189 245.0 161.0 10 244.0 157.0
s21c5 190 264.0 156.0 11 271.0 160.0
s21c5 190 264.0 156.0 12 266.0 148.0
s21c5 191 240.0 181.0 8 242.0 191.0
s21c5 191 240.0 181.0 9 240.0 178.0
s21c5 192 258.0 209.0 7 260.0 213.0
s21c5 192 258.0 209.0 8 250.0 203.0
s21c5 203 242.0 128.0 18 241.0 131.0
s21c5 203 242.0 128.0 19 242.0 114.0
s21c5 204 233.0 150.0 16 232.0 154.0
s21c5 204 233.0 150.0 17 234.0 145.0
s21c5 207 220.0 179.0 14 214.0 180.0
s21c5 207 220.0 179.0 15 225.0 182.0
s21c5 210 314.0 115.0 5 315.0 121.0
s21c5 210 314.0 115.0 6 314.0 104.0
s21c5 210 245.0 139.0 19 245.0 146.0
s21c5 210 245.0 139.0 20 245.0 135.0
s2c10 24 218.0 276.0 1 220.0 284.0
s2c10 24 218.0 276.0 2 216.0 272.0
s2c10 71 209.0 289.0 1 206.0 285.0
s2c10 71 209.0 289.0 2 214.0 287.0
s2c10 76 208.0 254.0 3 204.0 266.0
s2c10 76 208.0 254.0 4 212.0 250.0
s2c10 121 185.0 295.0 1 181.0 298.0
s2c10 121 185.0 295.0 2 174.0 292.0
s2c10 124 195.0 317.0 3 184.0 320.0
s2c10 124 195.0 317.0 4 204.0 321.0
s2c10 130 191.0 257.0 5 202.0 266.0
s2c10 130 191.0 257.0 6 191.0 253.0
s2c10 137 215.0 229.0 7 215.0 242.0
s2c10 137 215.0 229.0 8 216.0 222.0
s2c10 166 196.0 313.0 1 199.0 317.0
s2c10 166 196.0 313.0 2 192.0 307.0
s2c10 169 164.0 294.0 3 172.0 299.0
s2c10 169 164.0 294.0 4 158.0 283.0
s2c10 178 173.0 314.0 5 158.0 316.0
s2c10 178 173.0 314.0 6 183.0 315.0
s2c10 180 210.0 225.0 9 211.0 224.0
s2c10 180 210.0 225.0 10 201.0 222.0
s2c10 185 240.0 225.0 11 250.0 232.0
s2c10 185 240.0 225.0 12 234.0 219.0
s2c10 187 209.0 274.0 8 219.0 273.0
s2c10 187 209.0 274.0 9 202.0 272.0
s2c10 187 231.0 201.0 14 223.0 199.0
s2c10 187 231.0 201.0 15 240.0 200.0
s2c10 208 187.0 302.0 2 189.0 309.0
s2c10 208 187.0 302.0 3 186.0 293.0
s2c10 210 212.0 321.0 1 206.0 319.0
s2c10 210 212.0 321.0 2 219.0 316.0
s2c10 211 161.0 321.0 5 170.0 327.0
s2c10 211 161.0 321.0 6 152.0 315.0
s2c10 211 159.0 296.0 7 154.0 301.0
s2c10 211 159.0 296.0 8 167.0 294.0
s2c11 44 194.0 273.0 1 198.0 279.0
s2c11 44 194.0 273.0 2 187.0 268.0
s2c11 87 189.0 258.0 2 185.0 264.0
s2c11 87 189.0 258.0 3 193.0 250.0
s2c11 93 222.0 282.0 1 219.0 291.0
s2c11 93 222.0 282.0 2 232.0 284.0
s2c11 157 174.0 275.0 1 174.0 275.0
s2c11 157 174.0 275.0 2 165.0 283.0
s2c1 13 296.0 378.0 2 288.0 376.0
s2c1 13 296.0 378.0 3 307.0 372.0
s2c1 20 330.0 389.0 1 326.0 389.0
s2c1 20 330.0 389.0 2 334.0 380.0
s2c1 53 273.0 381.0 3 270.0 391.0
s2c1 53 273.0 381.0 4 279.0 373.0
s2c1 60 311.0 373.0 5 311.0 384.0
s2c1 60 311.0 373.0 6 311.0 366.0
s2c1 70 324.0 395.0 1 322.0 404.0
s2c1 70 324.0 395.0 2 320.0 389.0
s2c1 85 339.0 378.0 3 338.0 390.0
s2c1 85 339.0 378.0 4 341.0 372.0
s2c1 105 265.0 406.0 5 266.0 413.0
s2c1 105 265.0 406.0 6 261.0 399.0
s2c1 115 290.0 364.0 7 290.0 374.0
s2c1 115 290.0 364.0 8 285.0 354.0
s2c1 117 312.0 394.0 9 315.0 404.0
s2c1 117 312.0 394.0 10 307.0 386.0
s2c1 121 317.0 350.0 11 320.0 359.0
s2c1 121 317.0 350.0 12 318.0 342.0
s2c1 124 306.0 371.0 2 300.0 373.0
s2c1 124 306.0 371.0 3 313.0 374.0
s2c1 126 331.0 409.0 1 324.0 415.0
s2c1 126 331.0 409.0 2 337.0 409.0
s2c1 153 264.0 448.0 7 270.0 452.0
s2c1 153 264.0 448.0 8 259.0 443.0
s2c1 157 247.0 394.0 9 244.0 398.0
s2c1 157 247.0 394.0 10 256.0 395.0
s2c1 161 283.0 412.0 11 287.0 422.0
s2c1 161 283.0 412.0 12 284.0 406.0
s2c1 161 283.0 349.0 13 287.0 352.0
s2c1 161 283.0 349.0 14 282.0 344.0
s2c1 164 316.0 413.0 15 311.0 422.0
s2c1 164 316.0 413.0 16 321.0 406.0
s2c1 165 316.0 323.0 19 317.0 323.0
s2c1 165 316.0 323.0 20 312.0 313.0
s2c1 168 312.0 393.0 17 304.0 389.0
s2c1 168 312.0 393.0 18 315.0 394.0
s2c1 169 323.0 377.0 4 313.0 378.0
s2c1 169 323.0 377.0 5 331.0 371.0
s2c1 171 308.0 356.0 20 303.0 362.0
s2c1 171 308.0 356.0 21 318.0 357.0
s2c1 173 279.0 374.0 3 289.0 384.0
s2c1 173 279.0 374.0 4 271.0 369.0
s2c1 176 320.0 441.0 1 324.0 447.0
s2c1 176 320.0 441.0 2 317.0 435.0
s2c1 178 338.0 413.0 3 343.0 424.0
s2c1 178 338.0 413.0 4 340.0 404.0
s2c1 199 260.0 445.0 10 252.0 448.0
s2c1 199 260.0 445.0 11 268.0 441.0
s2c1 200 289.0 477.0 9 279.0 478.0
s2c1 200 289.0 477.0 10 297.0 479.0
s2c1 203 211.0 394.0 13 197.0 393.0
s2c1 203 211.0 394.0 14 216.0 396.0
s2c1 203 263.0 354.0 18 253.0 351.0
s2c1 203 263.0 354.0 19 271.0 352.0
s2c1 203 317.0 397.0 22 310.0 401.0
s2c1 203 317.0 397.0 23 326.0 395.0
s2c1 204 299.0 414.0 21 299.0 420.0
s2c1 204 299.0 414.0 22 288.0 407.0
s2c1 205 246.0 406.0 15 251.0 412.0
s2c1 205 246.0 406.0 16 243.0 396.0
s2c1 206 275.0 327.0 21 267.0 330.0
s2c1 206 275.0 327.0 22 278.0 323.0
s2c1 208 268.0 392.0 18 269.0 398.0
s2c1 208 268.0 392.0 19 264.0 385.0
s2c1 208 304.0 315.0 32 299.0 325.0
s2c1 208 304.0 315.0 33 308.0 307.0
s2c1 209 295.0 387.0 28 298.0 395.0
s2c1 209 295.0 387.0 29 293.0 384.0
s2c1 209 290.0 351.0 31 295.0 356.0
s2c1 209 290.0 351.0 32 288.0 350.0
s2c1 210 286.0 425.0 17 287.0 430.0
s2c1 210 286.0 425.0 18 279.0 424.0
s2c1 212 328.0 383.0 31 322.0 391.0
s2c1 212 328.0 383.0 32 329.0 375.0
s2c1 212 322.0 339.0 35 326.0 345.0
s2c1 212 322.0 339.0 36 315.0 336.0
s2c1 212 319.0 292.0 39 317.0 300.0
s2c1 212 319.0 292.0 40 322.0 284.0
s2c1 213 319.0 426.0 2 316.0 434.0
s2c1 213 319.0 426.0 3 328.0 422.0
s2c1 213 299.0 370.0 8 296.0 373.0
s2c1 213 299.0 370.0 9 308.0 367.0
s2c1 214 344.0 406.0 5 346.0 408.0
s2c1 214 344.0 406.0 6 334.0 407.0
s2c1 214 274.0 375.0 7 267.0 378.0
s2c1 214 274.0 375.0 8 281.0 374.0
s2c1 215 357.0 425.0 4 348.0 427.0
s2c1 215 357.0 425.0 5 364.0 422.0
s2c1 215 322.0 362.0 13 312.0 362.0
s2c1 215 322.0 362.0 14 326.0 364.0
s2c2 31 374.0 332.0 1 364.0 337.0
s2c2 31 374.0 332.0 2 383.0 334.0
s2c2 83 361.0 343.0 1 364.0 352.0
s2c2 83 361.0 343.0 2 352.0 337.0
s2c2 86 385.0 325.0 3 387.0 325.0
s2c2 86 385.0 325.0 4 374.0 319.0
s2c2 134 349.0 369.0 1 355.0 370.0
s2c2 134 349.0 369.0 2 343.0 364.0
s2c2 137 361.0 330.0 3 346.0 333.0
s2c2 137 361.0 330.0 4 366.0 329.0
s2c2 137 392.0 329.0 5 396.0 331.0
s2c2 137 392.0 329.0 6 385.0 323.0
s2c2 151 377.0 320.0 7 379.0 325.0
s2c2 151 377.0 320.0 8 379.0 310.0
s2c2 181 400.0 342.0 5 400.0 342.0
s2c2 181 400.0 342.0 6 389.0 345.0
s2c2 183 350.0 376.0 1 364.0 380.0
s2c2 183 350.0 376.0 2 341.0 379.0
s2c2 185 360.0 319.0 5 350.0 329.0
s2c2 185 360.0 319.0 6 364.0 318.0
s2c2 187 331.0 330.0 4 337.0 331.0
s2c2 187 331.0 330.0 5 324.0 327.0
s2c2 187 399.0 315.0 10 390.0 317.0
s2c2 187 399.0 315.0 11 406.0 316.0
s2c2 188 346.0 360.0 3 338.0 364.0
s2c2 188 346.0 360.0 4 354.0 359.0
s2c2 198 378.0 329.0 13 383.0 331.0
s2c2 198 378.0 329.0 14 372.0 324.0
s2c2 198 399.0 294.0 15 404.0 301.0
s2c2 198 399.0 294.0 16 395.0 287.0
s2c3 81 373.0 298.0 1 371.0 305.0
s2c3 81 373.0 298.0 2 375.0 294.0
s2c3 137 355.0 306.0 1 344.0 310.0
s2c3 137 355.0 306.0 2 368.0 304.0
s2c3 183 325.0 292.0 1 328.0 300.0
s2c3 183 325.0 292.0 2 329.0 284.0
s2c3 194 378.0 301.0 3 371.0 306.0
s2c3 194 378.0 301.0 4 383.0 301.0
s2c4 12 425.0 171.0 1 425.0 171.0
s2c4 12 425.0 171.0 2 429.0 168.0
s2c4 68 430.0 173.0 2 430.0 176.0
s2c4 68 430.0 173.0 3 426.0 166.0
s2c4 76 428.0 198.0 1 430.0 205.0
s2c4 76 428.0 198.0 2 422.0 194.0
s2c4 120 421.0 180.0 4 421.0 179.0
s2c4 120 421.0 180.0 5 418.0 168.0
s2c4 127 447.0 202.0 1 441.0 205.0
s2c4 127 447.0 202.0 2 453.0 195.0
s2c4 127 423.0 201.0 4 418.0 202.0
s2c4 127 423.0 201.0 5 430.0 199.0
s2c4 168 403.0 178.0 6 399.0 178.0
s2c4 168 403.0 178.0 7 409.0 164.0
s2c4 169 430.0 192.0 5 436.0 199.0
s2c4 169 430.0 192.0 6 435.0 185.0
s2c4 179 469.0 181.0 2 461.0 182.0
s2c4 179 469.0 181.0 3 477.0 184.0
s2c4 183 452.0 219.0 1 450.0 220.0
s2c4 183 452.0 219.0 2 456.0 212.0
s2c4 189 409.0 210.0 5 409.0 216.0
s2c4 189 409.0 210.0 6 415.0 207.0
s2c4 193 439.0 209.0 7 433.0 210.0
s2c4 193 439.0 209.0 8 443.0 210.0
s2c4 216 414.0 161.0 12 412.0 167.0
s2c4 216 414.0 161.0 13 413.0 152.0
s2c5 22 316.0 179.0 1 310.0 183.0
s2c5 22 316.0 179.0 2 322.0 171.0
s2c5 70 331.0 164.0 2 334.0 170.0
s2c5 70 331.0 164.0 3 323.0 158.0
s2c5 75 300.0 202.0 1 293.0 207.0
s2c5 75 300.0 202.0 2 313.0 194.0
s2c5 125 318.0 174.0 3 318.0 183.0
s2c5 125 318.0 174.0 4 322.0 163.0
s2c5 127 307.0 144.0 5 303.0 152.0
s2c5 127 307.0 144.0 6 313.0 137.0
s2c5 147 290.0 173.0 2 283.0 174.0
s2c5 147 290.0 173.0 3 293.0 166.0
s2c5 156 312.0 234.0 1 314.0 241.0
s2c5 156 312.0 234.0 2 311.0 230.0
s2c5 182 307.0 130.0 7 298.0 138.0
s2c5 182 307.0 130.0 8 316.0 137.0
s2c5 184 339.0 130.0 9 328.0 119.0
s2c5 184 339.0 130.0 10 348.0 126.0
s2c5 196 273.0 155.0 4 274.0 163.0
s2c5 196 273.0 155.0 5 270.0 150.0
s2c5 203 328.0 222.0 1 328.0 222.0
s2c5 203 328.0 222.0 2 334.0 212.0
s2c5 204 333.0 202.0 3 342.0 196.0
s2c5 204 333.0 202.0 4 329.0 194.0
s2c6 15 173.0 134.0 1 179.0 134.0
s2c6 15 173.0 134.0 2 166.0 129.0
s2c6 26 217.0 115.0 3 211.0 118.0
s2c6 26 217.0 115.0 4 224.0 115.0
s2c6 64 164.0 113.0 2 175.0 124.0
s2c6 64 164.0 113.0 3 158.0 111.0
s2c6 65 215.0 120.0 4 217.0 129.0
s2c6 65 215.0 120.0 5 213.0 111.0
s2c6 69 230.0 106.0 6 237.0 111.0
s2c6 69 230.0 106.0 7 228.0 104.0
s2c6 79 204.0 127.0 1 197.0 128.0
s2c6 79 204.0 127.0 2 211.0 123.0
s2c6 104 228.0 129.0 5 225.0 137.0
s2c6 104 228.0 129.0 6 232.0 128.0
s2c6 114 213.0 115.0 7 208.0 122.0
s2c6 114 213.0 115.0 8 219.0 114.0
s2c6 116 212.0 95.0 10 219.0 98.0
s2c6 116 212.0 95.0 11 206.0 87.0
s2c6 117 237.0 122.0 9 236.0 123.0
s2c6 117 237.0 122.0 10 242.0 113.0
s2c6 118 164.0 114.0 4 154.0 109.0
s2c6 118 164.0 114.0 5 172.0 109.0
s2c6 119 175.0 123.0 3 171.0 126.0
s2c6 119 175.0 123.0 4 181.0 120.0
s2c6 130 193.0 133.0 1 186.0 139.0
s2c6 130 193.0 133.0 2 198.0 127.0
s2c6 131 215.0 135.0 3 212.0 146.0
s2c6 131 215.0 135.0 4 213.0 127.0
s2c6 140 228.0 141.0 9 228.0 141.0
s2c6 140 228.0 141.0 10 239.0 135.0
s2c6 153 222.0 136.0 11 222.0 136.0
s2c6 153 222.0 136.0 12 232.0 130.0
s2c6 160 145.0 125.0 7 137.0 132.0
s2c6 160 145.0 125.0 8 146.0 112.0
s2c6 161 224.0 113.0 15 228.0 118.0
s2c6 161 224.0 113.0 16 220.0 105.0
s2c6 162 267.0 105.0 18 259.0 107.0
s2c6 162 267.0 105.0 19 275.0 105.0
s2c6 167 159.0 123.0 5 156.0 133.0
s2c6 167 159.0 123.0 6 164.0 113.0
s2c6 168 221.0 72.0 22 213.0 72.0
s2c6 168 221.0 72.0 23 230.0 72.0
s2c6 171 188.0 132.0 7 185.0 131.0
s2c6 171 188.0 132.0 8 195.0 131.0
s2c6 171 227.0 84.0 22 224.0 90.0
s2c6 171 227.0 84.0 23 234.0 76.0
s2c6 173 172.0 141.0 1 179.0 149.0
s2c6 173 172.0 141.0 2 171.0 133.0
s2c6 177 190.0 117.0 12 190.0 117.0
s2c6 177 190.0 117.0 13 184.0 116.0
s2c6 183 229.0 132.0 3 233.0 135.0
s2c6 183 229.0 132.0 4 219.0 124.0
s2c6 184 217.0 155.0 5 210.0 159.0
s2c6 184 217.0 155.0 6 226.0 154.0
s2c6 185 228.0 170.0 16 220.0 176.0
s2c6 185 228.0 170.0 17 239.0 175.0
s2c6 185 251.0 118.0 18 257.0 125.0
s2c6 185 251.0 118.0 19 245.0 112.0
s2c6 189 229.0 115.0 25 231.0 119.0
s2c6 189 229.0 115.0 26 225.0 110.0
s2c6 190 213.0 145.0 7 209.0 145.0
s2c6 190 213.0 145.0 8 220.0 146.0
s2c6 192 246.0 158.0 21 254.0 158.0
s2c6 192 246.0 158.0 22 241.0 157.0
s2c6 193 228.0 125.0 27 226.0 125.0
s2c6 193 228.0 125.0 28 226.0 125.0
s2c6 199 209.0 98.0 26 200.0 93.0
s2c6 199 209.0 98.0 27 221.0 91.0
s2c6 202 247.0 134.0 23 250.0 142.0
s2c6 202 247.0 134.0 24 242.0 127.0
s2c6 203 207.0 115.0 26 207.0 120.0
s2c6 203 207.0 115.0 27 212.0 106.0
s2c6 209 124.0 158.0 12 115.0 158.0
s2c6 209 124.0 158.0 13 130.0 150.0
s2c6 209 245.0 56.0 35 242.0 59.0
s2c6 209 245.0 56.0 36 243.0 49.0
s2c6 210 159.0 109.0 9 159.0 109.0
s2c6 210 159.0 109.0 10 153.0 111.0
s2c6 210 195.0 65.0 35 189.0 62.0
s2c6 210 195.0 65.0 36 204.0 63.0
s2c6 211 147.0 140.0 8 139.0 136.0
s2c6 211 147.0 140.0 9 150.0 141.0
s2c7 30 84.0 289.0 1 77.0 292.0
s2c7 30 84.0 289.0 2 91.0 288.0
s2c7 79 82.0 271.0 2 78.0 271.0
s2c7 79 82.0 271.0 3 94.0 269.0
s2c7 89 60.0 265.0 1 63.0 275.0
s2c7 89 60.0 265.0 2 63.0 259.0
s2c7 132 103.0 256.0 4 105.0 266.0
s2c7 132 103.0 256.0 5 100.0 254.0
s2c7 140 46.0 253.0 2 54.0 260.0
s2c7 140 46.0 253.0 3 36.0 247.0
s2c7 142 39.0 275.0 1 32.0 272.0
s2c7 142 39.0 275.0 2 45.0 277.0
s2c7 186 120.0 253.0 5 118.0 259.0
s2c7 186 120.0 253.0 6 124.0 244.0
s2c7 192 101.0 258.0 7 103.0 263.0
s2c7 192 101.0 258.0 8 104.0 255.0
s2c7 198 56.0 263.0 3 56.0 268.0
s2c7 198 56.0 263.0 4 49.0 262.0
s2c8 15 253.0 277.0 1 248.0 282.0
s2c8 15 253.0 277.0 2 256.0 269.0
s2c8 61 247.0 259.0 2 256.0 258.0
s2c8 61 247.0 259.0 3 238.0 257.0
s2c8 63 234.0 283.0 1 225.0 290.0
s2c8 63 234.0 283.0 2 243.0 284.0
s2c8 106 238.0 280.0 2 233.0 275.0
s2c8 106 238.0 280.0 3 252.0 290.0
s2c8 109 274.0 253.0 4 280.0 253.0
s2c8 109 274.0 253.0 5 264.0 255.0
s2c8 110 219.0 312.0 1 216.0 314.0
s2c8 110 219.0 312.0 2 224.0 306.0
s2c8 113 233.0 254.0 7 237.0 260.0
s2c8 113 233.0 254.0 8 236.0 245.0
s2c8 151 265.0 276.0 4 276.0 286.0
s2c8 151 265.0 276.0 5 267.0 274.0
s2c8 153 235.0 275.0 3 231.0 275.0
s2c8 153 235.0 275.0 4 241.0 276.0
